geneid	length	nreads
Rfxank	7334	530
Sfxn3	8676	530
Zfp518b	13698	530
Glo1	2838	529
Mrpl54	587	529
Nfic	12513	529
Sh2d3c	9287	529
Vps28	885	529
Sec61g	2291	528
Socs5	4394	528
Spsb3	5190	528
Actr5	2377	527
Agl	9625	527
Bnip3	1756	527
Cep95	5325	527
Flcn	13774	527
Gprasp1	17342	527
Ints4	3244	527
Lamtor3	1263	527
Nipsnap3b	1507	527
Utp14b	7397	527
Zbtb34	13084	527
Zfp617	2948	527
Ctsc	2472	526
Dpy30	3003	526
Inpp5e	4135	526
Klc4	2322	526
Plin3	2159	526
4930427A07Rik	3355	525
Ccdc61	2010	525
Myd88	1905	525
Dvl2	2935	524
Pfkp	3986	524
Prpf4	5237	524
Rad51ap1	1835	524
Twf2	1594	524
Ccdc77	5105	523
Hmgcl	1413	523
Ppp1r35	939	523
2410066E13Rik	1710	522
Galk1	1506	522
Klhl12	3196	522
Pfkfb2	18031	522
Terf2ip	3599	522
Tespa1	1694	522
Tubg1	1609	522
Naa25	3105	521
Ssr2	1183	521
Coro2a	7999	520
Emd	1303	520
Gm19757	2946	520
Mrpl42	666	520
Ntan1	1148	520
Rnf144a	10250	520
Rrp8	5746	520
Tmem165	1896	520
Zfp846	2755	520
Fam98a	2817	519
Ier3ip1	1394	519
Ormdl1	1846	519
Prkag2	7859	519
Stx8	4104	519
AI597479	3457	518
Med7	9564	518
Phldb3	2282	518
Tbc1d8b	5907	518
Tex261	1454	518
Atg4b	2964	517
Exd2	3323	517
Kat8	1503	517
Afap1	6617	516
Fcf1	716	516
Utp11l	953	516
Zfp882	5651	516
Ccdc134	2045	515
Cdc42bpg	5994	515
Creb3l2	3318	515
Hist1h4b	312	515
Pdcd5	642	515
Pprc1	5244	515
Snora44	117	515
Exosc8	2552	514
Snhg5	1010	514
Eif2b2	1573	513
Ginm1	1557	513
Tmem50b	2222	513
Abhd16a	1945	512
Ska3	2260	512
Smg8	3221	512
Snap23	6558	512
Tax1bp3	1417	512
Tmed4	1625	512
Brms1l	2566	511
Cdk5rap3	1875	511
Donson	2323	511
Gngt2	1125	511
Gtpbp3	2800	511
Mrpl40	1055	511
Phtf2	4839	511
Rab3a	2897	511
Rabif	1959	511
Ttc21b	4468	511
Zfp513	4443	511
Zfp952	3008	511
Bola3	530	510
Fam126b	8695	510
Guf1	3978	510
Nck2	2775	510
Plk1s1	2150	510
Asb3	3225	509
Atpaf2	1863	509
Colec12	3322	509
Gltp	1609	509
Slc7a6os	1525	509
Hcfc2	2386	508
Hist1h2bf	381	508
Tmem184b	12914	508
Uap1	2283	508
Wdr45	1568	508
Zfp276	4877	508
Coq2	1712	507
Dnajb9	1865	507
Katnb1	3425	507
Pld4	1978	507
Rbm18	7498	507
Vrk2	3635	507
Gtf2h3	2664	506
Kcna3	1968	506
Npc1	5209	506
Snapc5	761	506
Cntln	7915	505
Nxt1	2041	505
Stxbp3a	2406	505
Tmem128	1085	505
4632428N05Rik	9689	504
Bora	2293	504
Chrac1	851	504
B3gat3	1584	503
Ell2	3649	503
Tbce	1807	503
Asb6	2113	502
Ell	3085	502
Rint1	3265	502
Smim7	2842	502
Ssna1	864	502
Zfp809	4882	502
Nadkd1	7396	501
Narg2	4029	501
Pop4	1214	501
Emc6	2755	500
Mfge8	4141	500
Etfdh	2281	499
Ogfod1	10493	499
Rabggtb	11260	499
Uchl3	930	499
Zbed3	1894	499
Zfp945	13115	499
Plekhb2	6111	498
Ssr4	1490	498
Zfp677	2912	498
Bloc1s6	3494	497
Fbxo30	9920	497
Mif	554	497
Siva1	1369	497
Tifab	6932	497
Eaf2	5296	496
Ndufb4	454	496
Pitpnc1	6350	496
S100pbp	1546	496
Sar1b	1253	496
Tor1a	1452	496
Wdfy1	5268	496
Ankrd54	1878	495
Gm3414	7912	495
Shank2	12272	495
Tradd	1385	495
Trim14	1432	495
Galns	4932	494
Ift46	3337	494
Letmd1	2579	494
Tmem222	1482	494
Vhl	2730	494
Anapc13	408	493
Cnep1r1	1832	493
Mrpl15	7884	493
Slc12a7	5130	493
Ddx55	5586	492
Dnpep	3462	492
Rraga	1611	492
Wdr70	2151	492
Atic	2611	491
Bhlhb9	5640	491
Ifi47	5450	491
Ddx18	2249	490
Diexf	5548	490
Gm5643	3467	490
Plxnd1	6907	490
Ankrd13d	2141	489
Gys1	3681	489
Ost4	1084	489
Adck3	7954	488
Klf4	3044	488
Nlrc4	3838	488
Nudt5	1589	488
Pias3	8746	488
Pofut1	5603	488
Ppip5k1	5531	488
Ralgds	14680	488
Snx11	5102	488
Arf2	2659	487
Nlk	4496	487
Rad54b	7408	487
Slc35c1	5788	487
Arhgap9	1811	486
Ctse	2120	486
Endod1	4470	486
Mcf2l	15531	486
Ppp1r15a	2332	486
Prdm9	3460	486
Rnasek	622	486
Ugdh	2442	485
Zfp668	3451	485
B4galt5	4204	484
Rbmx2	1743	484
Acsl1	3891	483
Arrdc1	5118	483
Ctu2	3066	483
Fbxl6	1714	483
Ndufc1	414	483
Slc3a2	5385	483
Snx12	4551	483
Tmem104	4566	483
Asb8	6512	482
Calcrl	4737	482
Nsl1	2973	482
Orc6	4719	482
Slc29a3	5240	482
Galnt11	2541	481
Mpc1	907	481
Pole3	599	481
Slc25a12	2924	481
Toe1	2008	481
Ulk3	2826	481
Zbtb21	17290	481
Zkscan6	2302	481
Golga1	4386	480
Nabp2	1052	480
Rad52	6714	480
Smim11	500	480
Tor2a	2986	480
Urm1	2143	480
Vars2	4424	480
Zfp354c	5367	480
Asb1	11743	479
Mea1	840	479
Pigh	2351	478
Rabl5	911	478
Pigo	4236	477
Zfp760	4209	477
Aarsd1	1333	476
Chchd1	595	476
Dis3l2	6300	476
Pced1b	2200	476
Rnf219	3456	476
Rnpep	4485	476
Zfp182	11864	476
Zfp955a	3755	476
Lpcat3	2502	475
Ndufa4	492	475
Pex7	3710	475
Rad54l	8544	475
1700123O20Rik	1889	474
Cep70	2579	474
Hist1h2ba	384	474
Klc2	6066	474
Tbrg4	5487	474
Tomm5	1322	474
Ankrd16	2354	473
Dedd	5433	473
Fopnl	1422	473
Jmjd4	13213	473
Kti12	1556	473
Lysmd3	3126	473
Pfdn2	622	473
Slc15a2	5094	473
Slc25a28	1534	473
Slc30a7	9020	473
Tmem186	2878	473
Zcchc9	1532	473
Atg9a	3764	472
Ccdc32	1870	472
Cep78	2549	472
Lipe	6006	472
Mbp	19876	472
Nfkbib	1945	472
Hspa4l	3558	471
Myg1	1479	471
Tceb1	955	471
Tpst1	3804	471
Tyms	7606	471
2310011J03Rik	1659	470
Ddhd2	4267	470
Exo1	5506	470
Gab2	12013	470
Pura	1601	470
Tsr1	3385	470
1110038F14Rik	1091	469
9130011E15Rik	2896	469
Esrra	2242	469
Pwp2	3871	469
2900056M20Rik	8464	468
Arl6ip6	2553	468
D2Wsu81e	1838	468
Snapc1	2125	468
Tk1	2706	468
Zfp472	2337	468
Ino80e	1091	467
Mastl	4652	467
Mllt3	10888	467
Mob1b	3171	467
Pias4	1663	467
Prdx4	975	467
Ripk3	5716	467
Rrs1	2048	467
Tmem189	1700	467
Traf4	3016	467
Wbscr22	1516	467
Rab28	1636	466
Usp21	2181	466
Gtf2e1	3058	465
Mrps21	407	465
Pfkl	3717	465
Prepl	13680	465
Spry2	2087	465
Tex30	1265	465
Trim21	5481	465
Fbxl19	3410	464
Foxj2	5013	464
Lztfl1	3421	464
Med26	3039	464
Rpp14	2467	464
Rab2b	2756	463
S100a11	504	463
Slc35c2	9878	463
Tnfrsf13b	750	463
Ankzf1	7808	462
Enox2	23537	462
Mrpl1	5010	462
Paip2b	3324	462
Surf1	3538	462
Zscan20	5372	462
Fkbp2	1273	461
Hspbap1	4606	461
Itgam	9361	461
Skp2	9400	461
Ern1	3976	460
Rsph9	942	460
Slc20a1	5322	460
Suv420h2	4412	460
Zfp780b	5511	460
Fra10ac1	1398	459
Hmg20b	4616	459
Msra	7235	459
Rcn2	2042	459
Dapk3	5100	458
Dirc2	4554	458
Lpxn	1673	458
Mthfd1	3324	458
Nt5c3	3193	458
Pkp4	9099	458
Ppa2	1211	458
Ppcdc	2751	458
Rbm48	2330	458
Stx12	2320	458
Tspo	856	458
Usp40	10365	458
Mtrr	3692	457
Snord34	66	457
3110001D03Rik	722	456
Coasy	2386	456
D030056L22Rik	1631	456
Dad1	4203	456
Gtpbp6	1615	456
Inf2	4601	456
Ankle1	2134	455
Cenpi	3148	455
Gba	3717	455
Gpatch11	4207	455
Gtf2h5	1171	455
Mtrf1l	2621	455
Phf1	2429	455
Plscr3	8620	455
Stk35	11636	455
Eci2	4452	454
Prkrip1	1654	454
Pygo2	2911	454
1810013D10Rik	954	453
Ddx31	3328	453
Eif2b1	1938	453
Pigu	1621	453
Rnf166	1783	453
Troap	4507	453
Zfp810	3238	453
1500012F01Rik	738	452
E130308A19Rik	6399	452
Kxd1	1216	452
Lrrc40	4092	452
Ndrg1	2890	452
Timm10b	997	452
Aldh16a1	2567	451
Bfsp2	1570	451
Lamtor2	571	451
Mrpl20	665	451
Prkab1	2051	451
Slc25a1	1678	451
Timm21	1315	451
Uba5	2402	451
Cep44	1399	450
Bin2	1978	449
Ciapin1	4326	449
Eif1a	2879	449
Blzf1	11889	448
Cdk6	2470	448
Gnl1	2744	448
Kif24	5598	448
Nln	3780	448
Stoml1	4256	448
Wdr61	3655	448
1300018J18Rik	2360	447
Ap4b1	8433	447
D230025D16Rik	2871	447
Gnl3	1884	447
Man2c1	3221	447
Map4k5	4454	447
Mrpl45	2431	447
Uqcc	5339	447
Ccdc111	3797	446
Fastk	1840	446
Insig1	2648	446
Polb	1227	446
Pstpip1	1851	446
Cisd1	965	445
Dynll2	7189	445
Fam149b	6384	445
Hsd17b10	911	445
Slc41a1	4660	445
Unc13d	3967	445
4632415L05Rik	4114	444
Ddx49	2100	444
Gbe1	2988	444
Prmt6	5511	444
Pttg1ip	2247	444
Stard3	2083	444
Zfp516	15428	444
Chmp6	1561	443
Chst12	1786	443
Helq	3688	443
Metap1	2549	443
Rnf113a2	1379	443
Ssh1	3174	443
Abr	15579	442
Kin	1379	442
Ptar1	2064	442
Rab12	2010	442
Uqcr10	441	442
Zbtb26	5267	442
Zfp52	3164	442
Kdsr	5582	441
Mrpl16	1124	441
Mto1	2364	441
Nabp1	2838	441
Pgp	1032	441
Zfp712	3970	441
Zfp868	4909	441
D1Ertd622e	2738	440
Hdac11	2494	440
Irak4	2824	440
Mrgbp	1192	440
Plekha1	3321	440
Saal1	4699	440
Slc25a16	3141	440
Slc35e2	6292	440
Arl5b	3594	439
Daam1	11873	439
Ddx26b	3808	439
Gtl3	1294	439
Lysmd1	2401	439
Mppe1	2007	439
Vgll4	1293	439
Zxdc	9294	439
Dhrs1	1471	438
Kdelr2	1850	438
Mul1	3732	438
Snhg1	476	438
Fdft1	2862	437
Ict1	734	437
Mrpl35	3695	437
Nr1d2	4640	437
U2af1l4	864	437
Wbp1	3855	437
Adi1	1675	436
Ap3s1	1479	436
Drg2	1713	436
Fbxo7	1886	436
Hdhd2	6391	436
Leprotl1	2585	436
Mut	3675	436
Slc7a6	3730	436
Tapbpl	2073	436
Ext1	3462	435
Foxred1	2164	435
Mterfd3	1567	435
Prosc	6461	435
Taf11	1220	435
Aar2	7037	434
Cldn25	10578	434
Lactb	2031	434
Mnat1	2505	434
Tceanc	4047	434
Uckl1	1809	434
Mtfr1	11547	433
Pja1	4851	433
Polr2d	1954	433
H2-T10	5757	432
Cdk2ap2	911	431
Deaf1	6580	431
Gins2	1038	431
Mapk1ip1	2944	431
Rtca	1560	431
Ankrd26	5704	430
C230052I12Rik	1788	430
Dbi	1180	430
Lclat1	13369	430
Mvp	2810	430
Nudcd2	1603	430
Snord33	82	430
Chka	7887	429
Glrx2	14036	429
Itgb1bp1	1874	429
Lancl1	12981	429
Mettl2	2619	429
Mospd3	2766	429
Tut1	2750	429
Chpf2	3717	428
Eid1	2543	428
Gm20199	3997	428
Lactb2	1888	428
Mocs1	5273	428
Nhp2	1004	428
Nme1	1235	428
Rpap2	7699	428
Sgsh	4324	428
Synj2	18086	428
Tspan2	8327	428
BC026590	4299	427
Ccdc171	4525	427
Sumf1	2601	427
Csf2ra	1849	426
Fam175a	2499	426
Ilvbl	2329	426
Lyrm2	1330	426
Mrpl48	1859	426
Ndufc2	681	426
Usp49	5581	426
Dalrd3	1737	425
Dpm1	2293	425
Flot2	5309	425
Kctd2	1766	425
Mlh1	2598	425
Phax	3676	425
Scai	10704	425
Tbl3	2515	425
2610001J05Rik	1803	424
Dmap1	1513	424
Fars2	3619	424
Pdcd2	1120	424
Tab1	2932	424
Zfp169	10489	424
Zfyve19	3736	424
Cep72	3632	423
Cript	1171	423
Eif2b4	5714	423
Epb4.1l5	9298	423
Olfr1033	3743	423
Plekhj1	1260	423
Sik2	3552	423
Usp30	2790	423
Zmynd19	1231	423
Arl13b	3524	422
Cdca7l	2611	422
Mospd1	1753	422
Nat10	3856	422
Abca2	8061	421
Apmap	2190	421
Aptx	11236	421
Atp5k	292	421
Casp7	2349	421
Cuta	1237	421
Cyb5r3	2030	421
Gfra2	3462	421
Ipo13	3588	421
Mrpl2	1012	421
Stat5a	7494	421
Tars2	10525	421
Tti2	12184	421
Zscan25	1996	421
Gm20300	3440	420
Itsn1	25441	420
Klhl25	9061	420
Pak4	2898	420
Srprb	2991	420
Zfp958	2361	420
Cox7c	449	419
Dnttip1	1244	419
Fam108c	2238	419
Hist2h2ab	393	419
Mrpl51	1515	419
Psmc3ip	972	419
Tbca	503	419
Tmem181b-ps	4710	419
Aktip	2165	418
Bcl6	3285	418
Cers6	3930	418
Enpep	4208	418
Hmgn3	1781	418
Rpp30	1156	418
Rufy3	4011	418
Slc30a1	5230	418
Taf1c	3255	418
Zbtb20	6058	418
Alpk1	4795	417
Dpy19l4	2984	417
Lamtor5	883	417
Lrrc10b	2077	417
Rnf122	3547	417
Rtn4ip1	2981	417
Tsta3	1312	417
Zfp595	3909	417
Gcnt1	13776	416
Slc50a1	1022	416
Trim2	35998	416
Dpy19l3	7671	415
Mtx3	6275	415
Nup35	5484	415
Timmdc1	2077	415
Armcx3	3385	414
Slc25a30	1706	414
Utp23	2917	414
Agap3	5281	413
Dna2	4122	413
Eif4ebp1	981	413
Ppard	3218	413
Vps37b	2512	413
Aen	5046	412
Klhl22	2618	412
Lphn1	8188	412
Strada	7371	411
Ccnd2	5771	410
Cenph	1239	410
Cpne8	4024	410
Gipc1	1616	410
Trit1	2059	410
Wdr24	3099	410
Gm17066	3691	409
Dhx33	5179	408
Esr1	4319	408
Hist1h4i	537	408
Ier2	1522	408
Rgs10	875	408
Tmem26	5052	408
Bysl	3854	407
Edem2	2294	407
Gfpt1	6248	407
Pi4k2b	6209	407
Prkar2b	3358	407
Ankra2	11295	406
Eif2c3	7635	406
Msantd4	2737	406
0610010K14Rik	4714	405
Mkrn2	2240	405
Mrpl34	646	405
Nelfe	4532	405
Stx18	1562	405
4933439C10Rik	1877	404
Adamts7	5346	404
Arhgap31	7722	404
Ctso	3453	404
Dsn1	2283	404
Dtymk	1656	404
Herc6	5279	404
Klhl21	3895	404
Slc35a5	4200	404
2700099C18Rik	1275	403
Agtrap	4029	403
Asah1	2251	403
Atn1	4396	403
BC055324	2910	403
Klhl28	2854	403
Tsga10	3400	403
Cops7a	3096	402
D730005E14Rik	3607	402
Mlst8	13218	402
Mrps25	6065	402
Nip7	9051	402
Pex1	4304	402
Rps6ka1	3136	402
Smim3	1986	402
Smn1	2518	402
Stard3nl	1284	402
Abcc5	6986	401
Cyb5	749	401
Dstyk	6385	401
Mrpl38	1411	401
Mrps33	1986	401
Wdr83	1238	401
AI480653	3111	400
Cenpm	3519	400
Eefsec	2679	400
Irak3	2969	400
Ppih	3612	400
Ampd2	3650	399
Anapc15	799	399
Gtf2ird2	3468	399
Mrpl4	1287	399
Parl	1322	399
Rhob	2227	399
Tfe3	18974	399
Timm13	1225	399
Wwp1	25230	398
Grpel2	4046	397
Haus2	2359	397
Lias	1668	397
Mrpl21	992	397
Rpgr	17681	397
Slc36a1	5274	397
Tob1	2285	397
Ccdc66	2942	396
Eml5	10136	396
Lime1	1959	396
Ndnl2	1391	396
Pdp2	3498	396
Phf16	2472	396
Pramef8	3882	396
Tiam1	18733	396
6720401G13Rik	10624	395
Ahsa2	3604	395
Bbs9	6820	395
Col25a1	21532	395
H1f0	2289	395
Map2k6	2064	395
Pde4c	3193	395
Rdh11	1574	395
Wdr75	2612	395
Wrap53	1896	395
Zfp709	3975	395
Azi1	3578	394
Mrpl41	2423	394
Myo10	8098	394
Necap1	2393	394
Pef1	1551	394
Ppdpf	797	394
Rassf1	3518	394
Snora68	98	394
9330158H04Rik	3103	393
Commd10	1549	393
Gadd45b	1266	393
Ppp2r5b	2708	393
2610307P16Rik	4919	392
Atg14	3451	392
Kalrn	21869	392
Mrpl46	1029	392
Rrp36	1197	392
Alpl	2516	391
E2f3	5097	391
Fam188a	2333	391
Rfx2	6631	391
Zfp444	8542	391
Dnajc27	4713	390
N4bp2l1	1906	390
Ubxn2a	2511	390
Yod1	3827	390
Commd2	2961	389
Fam63a	5641	389
H2-K2	1324	389
Hs6st1	3719	389
Meaf6	876	389
Zc3hc1	1847	389
Cox10	2921	388
Pdcd2l	1283	388
Smtn	6723	388
BC030336	4842	387
Eri2	3569	387
Nanp	1375	387
Spg20	11385	387
Tmem161b	7976	387
Tmem201	8232	387
Tmem41b	3619	387
Xylt2	3424	387
Aacs	3173	386
Polr2k	1101	386
Slc45a4	8362	386
8430410A17Rik	1407	385
C87436	8079	385
Klhl2	3026	385
Dgkq	4545	384
Lsm7	468	384
Serpinb6a	6190	384
Snrnp35	1092	384
Tmx2	1968	384
Tor3a	3268	384
Bre	6380	383
Fam122b	12077	383
Glce	4625	383
1110002L01Rik	3300	382
5530601H04Rik	3732	382
BC037034	2546	382
Cep85l	2691	382
Epas1	5352	382
Exo5	3959	382
Tmx4	5143	382
Zfp64	2753	382
Apopt1	1745	381
Mrpl19	4996	381
Ndufa8	739	381
Slc25a19	12254	381
Zc3h10	2089	381
Zfp1	3703	381
Slc35b2	2138	380
Creld2	1364	379
Emc7	1072	379
Mrps36	1426	379
Snora30	107	379
Zfp408	3740	379
1110059E24Rik	1428	378
Ap5b1	3092	378
Cacnb1	7207	378
Cops7b	2231	378
Irf2bpl	4112	378
Mapk7	2926	378
Poldip2	1951	378
Zc3h12d	4093	378
Zfp951	2903	378
Cacfd1	5139	377
Cep85	3866	377
Josd1	3394	377
Mon1a	2095	377
Neu1	3850	377
Osbpl7	3535	377
Acox1	7984	376
Alyref2	1273	376
Bcl3	1835	376
Fam160a2	42993	376
Mrps22	1215	376
Tada1	2144	376
Tmem179b	2151	376
Zfp932	2075	376
Zkscan5	7375	376
Eny2	2429	375
Hs2st1	4811	375
Pask	5119	375
Pgs1	2298	375
Spcs1	1006	375
1300002E11Rik	4185	374
Aaed1	972	374
Crtc1	5674	374
Dnajc19	1433	374
Galt	2000	374
Mrps18a	864	374
Mus81	1993	374
Pacs2	5480	374
Slc25a38	1581	374
0610031J06Rik	1537	373
Als2	16156	373
B9d2	1021	373
Dnajc16	3913	373
Mcph1	4619	373
Nkrf	3266	373
Plbd2	3595	373
Rgs14	2356	373
Stap1	1136	373
1190002F15Rik	1189	372
Exosc2	1622	372
Lmbrd2	3046	372
Pydc3	2987	372
St6galnac4	7635	372
Zfp937	6920	372
Camk2g	10974	371
Ccdc115	1705	371
Cwf19l1	3581	371
Ighmbp2	5562	371
Polr3h	2514	371
Adamts10	12188	370
Alkbh3	1231	370
Clock	7478	370
Coa3	718	370
Hist1h2ah	387	370
Phlpp2	7847	370
Tomm40l	2920	370
Solh	3288	369
Fbf1	5373	368
Med11	889	368
B3galnt2	3681	367
Chaf1b	1913	367
Cyth4	2791	367
Gstm1	1294	367
Kif3c	6849	367
Mrps17	1196	367
Mthfsd	4012	367
Bpgm	2068	366
Ddx51	4846	366
Dok1	1805	366
Fbxo8	3527	366
Fxn	1095	366
Islr2	32813	366
Opa3	2260	366
Pcdhgc3	4686	366
Zbtb38	4091	366
Zfp526	3352	366
Alg2	3055	365
Fam64a	1466	365
Fastkd5	6291	365
Itfg2	2299	365
Pkmyt1	2039	365
Tdrd3	8479	365
Ttc32	1000	365
Wdr59	15441	365
Zbtb25	3356	365
Zfp346	3597	365
Atg4a	2192	364
Cnksr3	3448	364
Iqgap3	5676	364
Klhl17	3014	364
Lonrf1	3930	364
Nt5dc2	1410	364
Nudcd1	6891	364
Polr3gl	1402	364
Trmt44	3784	364
Zfp672	18705	364
Aco1	4319	363
Flot1	1694	363
Gtf3c5	2787	363
Isoc1	2563	363
Mex3b	3416	363
Rundc1	3215	363
Scarna2	61	363
Tpra1	1829	363
Zkscan14	1981	363
Zrsr1	4492	363
Antxr2	3751	362
Hist2h2be	2618	362
Pcyt2	1835	362
Zwilch	2784	362
Ankrd9	2558	361
Apbb2	28065	361
Rfng	2118	361
Scly	2207	361
Timm22	5429	361
Fanca	4541	360
Mtx1	3041	360
Pfdn1	1077	360
6720456H20Rik	5218	359
Fkrp	2806	359
Ppil3	2192	359
Zfp81	2253	359
Dcun1d3	11255	358
Ero1l	4418	358
Got1	2057	358
Gpn3	1402	358
Mrpl44	1424	358
Orc5	2059	358
Tgds	2265	358
Asph	33599	357
Atpaf1	2330	357
Ifi35	1360	357
Yae1d1	3436	357
Car2	1790	356
Dclk2	22973	356
Gnpda2	1838	356
Nudt9	1334	356
Pcgf5	1509	356
Pin4	475	356
Rnaseh2c	646	356
Zfp933	4247	356
2310033P09Rik	1241	355
Fam110a	3646	355
Ndufa5	549	355
Ptpn12	3166	355
Timm8b	527	355
Nek1	4264	354
Nt5dc1	2716	354
Rcor2	2014	354
Sgk3	16319	354
Zfp870	5296	354
2900026A02Rik	5838	353
Itpk1	2856	353
Prmt7	2254	353
Rnf185	2867	353
Slfn5	5989	353
Tmem109	1928	353
Casp1	1513	352
Cchcr1	2659	352
Dag1	43936	352
Fbxo31	4355	352
Hn1l	2606	352
Milr1	8964	352
Spryd3	2437	352
Ssh3	2728	352
Cenpo	4343	351
Id3	953	351
Mien1	744	351
Trpc2	7044	351
Atad3a	2419	350
Noc4l	2039	350
Sh3glb2	1725	350
Slc12a2	6520	350
Uqcr11	436	350
Akr1b10	1341	349
Hspa13	8226	349
Mtm1	14291	349
Pigc	6589	349
Znrd1	686	349
Alas1	2702	348
Dgcr6	1262	348
Jmjd7	1383	348
Mmgt2	1883	348
Tmem19	3009	348
Rit1	7411	347
Ska1	5274	347
Gstcd	2619	346
Klhl7	6756	346
Nmt2	1877	346
Thap2	3408	346
Zfp874b	3772	346
Ccdc94	1313	345
Cox20	448	345
Ddx59	2228	345
Dnajc18	5167	345
Kremen1	4907	345
Ndufaf3	1067	345
Npepl1	2097	345
Wsb2	2408	345
Ap5z1	3817	344
Gadd45a	1224	344
Papss1	2600	344
Scamp4	1802	344
4930579G24Rik	1969	343
Acot2	2198	343
Cers5	2010	343
Ctnnal1	3687	343
Mmp14	2597	343
Mrpl32	768	343
Mterfd1	1483	343
Pigv	6855	343
Pisd	2150	343
Spns2	6166	343
4930426D05Rik	1621	342
Bscl2	3774	342
Ccdc137	2759	342
Ddit3	871	342
Dip2c	8024	342
Dusp10	2712	342
Hexa	1865	342
Higd2a	613	342
Mrpl27	730	342
Qdpr	1394	342
Tjp2	9234	342
Ccdc86	3003	341
D10Jhu81e	1363	341
Fam174a	2107	341
Ptplad1	2733	341
Zbtb8os	660	341
Acaa2	1500	340
Chek1	3397	340
Dcps	1194	340
Fam35a	3452	340
Vps45	2626	340
Wdr74	1204	340
Zdhhc9	2995	340
Zfp954	2037	340
Zranb3	4154	340
2810004N23Rik	1382	339
Cbwd1	3955	339
Fbxo21	3909	339
Ifi27l1	4650	339
Mex3a	5776	339
R3hcc1	1725	339
Snord12	66	339
Vps29	975	339
Wdr73	4701	339
Zscan2	2286	339
6030458C11Rik	5961	338
Aasdh	3694	338
Aasdhppt	2870	338
G530011O06Rik	2380	338
Gfi1	5512	338
Irgm2	3514	338
Mettl10	1077	338
Pgm1	2176	338
Prdm10	3408	338
Ripk2	1901	338
Rpa3	638	338
Slc5a3	10913	338
2310045N01Rik	600	337
AI837181	3076	337
Chek2	2247	337
Cryzl1	3539	337
Ddx11	4150	337
Klf11	3982	337
Ppox	1821	337
Tcn2	6148	337
Zfp61	2347	337
Ddrgk1	1101	336
Prr3	6619	336
Slc35b1	1169	336
Tbccd1	2702	336
Them6	1488	336
Zfp7	2754	336
2210016L21Rik	1320	335
Prorsd1	4165	335
Telo2	6973	335
Xk	5043	335
D930016D06Rik	3809	334
Eral1	2014	334
Ids	4972	334
Lsm2	3356	334
Tprkb	4374	334
Akt1s1	3349	333
Lrdd	2900	333
Nae1	1808	333
Oraov1	1959	333
Pdrg1	1229	333
Xrcc3	2422	333
Acot9	1548	332
Flad1	2188	332
Homer3	4881	332
Mrpl50	2103	332
Suclg2	2279	332
3110052M02Rik	4367	331
Ddit4	1685	331
Idnk	2978	331
Kbtbd7	4528	331
Pdhx	2525	331
Pmm1	1239	331
Ampd3	8075	330
Cby1	1119	330
Cdc25c	1941	330
Elovl1	5138	330
Ercc8	2107	330
Idi1	2867	330
Slc39a6	3882	330
Snora65	118	330
Tango6	4409	330
Zdhhc16	1838	330
Acap3	4312	329
Arfip2	3277	329
Bet1l	1552	329
Carkd	2664	329
Fam136a	1606	329
Kif1b	17165	329
Mex3d	3258	329
Sept9	13323	329
Slc35b3	5966	329
Tfap4	2113	329
Tpgs2	11407	329
Zswim6	5457	329
Amz2	5813	328
Anapc10	2802	328
Ift20	802	328
Med21	780	328
Mrpl36	902	328
Mrps31	1536	328
Sec24d	3857	328
Slc7a14	8840	328
Tonsl	4207	328
Arl4c	3966	327
Atg7	11555	327
Gm4636	6546	327
Mbip	1508	327
Mcts1	876	327
Pih1d1	1101	327
Psrc1	3481	327
Stradb	2317	327
Tusc2	1661	327
Gm2848	733	326
Impdh1	2408	326
Slc25a24	3383	326
Tmem69	2409	326
Tnfrsf14	893	326
Evi5	5849	325
Hsdl2	2616	325
Invs	5632	325
Oxsm	3752	325
Zhx3	4480	325
C2cd2l	4334	324
Gpn1	1847	324
Pdcl3	1706	324
Rhbdd1	7196	324
2810013P06Rik	2028	323
9430015G10Rik	5170	323
Cox14	723	323
Degs1	2005	323
Golt1b	2796	323
Klf3	2314	323
Leprot	1827	323
Mocs2	5327	323
Mtfmt	2042	323
Nlrp1a	4806	322
Stx2	2925	322
Tbc1d10a	1913	322
Ttc27	2820	322
Wdr47	4223	322
Chtf18	3106	321
Gm12250	2702	321
Hax1	1117	321
Mbtps2	4799	321
Scarb1	7105	321
Slc25a15	3455	321
Usp54	6495	321
Apitd1	930	320
Bend3	6049	320
Capg	5430	320
Ccdc69	1419	320
Dohh	1444	320
Ndfip2	4634	320
Ptrh2	5941	320
Rasgrp3	9342	320
Tmem175	9002	320
Arrb2	6926	319
Leng1	2213	319
Mettl23	1039	319
Siah1a	2109	319
Stambp	2157	319
Zfp799	4244	319
Creb3	1582	318
Fads1	3458	318
Fam118b	3263	318
Krtcap2	516	318
Megf9	3062	318
Mov10	10617	318
Orai3	1996	318
Sft2d1	1048	318
Vezt	4479	318
Cenpk	4228	317
Phf19	3743	317
Urgcp	10646	317
Zfp456	4079	317
Gm10509	2002	316
Grina	1693	316
Idua	3374	316
Rnaseh1	1457	316
Slco5a1	8511	316
Spred1	2997	316
BC094916	1294	315
Dctn3	1851	315
Fam219b	6061	315
Fam222a	2693	315
Mars2	2882	315
Nsun4	3511	315
Slc37a2	8815	315
Zfp120	8128	315
Bax	869	314
Exosc6	1261	314
Hibch	1704	314
