geneid	length	nreads
Sirt2	5332	559
Slmo2	1389	559
Trim36	9091	559
Ccdc132	12544	558
Exosc8	2552	558
Dhdds	3110	556
Mrpl15	7884	556
Prepl	13680	556
Ssna1	864	556
Cops7a	3096	555
Ddx49	2100	555
Srfbp1	1463	555
Stk16	2885	555
Uck1	1951	555
Cisd2	2869	554
Mmp14	2597	554
U2af1l4	864	554
Zfp157	5304	554
Acp1	6214	553
Irf2bpl	4112	553
Rabggtb	11260	552
Srek1ip1	1688	552
Tecpr2	7830	552
Zdhhc3	6987	552
Hsd17b12	1839	551
Diexf	5548	550
Kctd5	2457	550
Rfc3	1215	550
Thop1	2585	550
Ube2a	1659	550
Zfhx3	16439	550
Commd8	3464	549
Dvl2	2935	549
Pfkfb2	18031	549
Plp2	870	549
Rars	2131	549
1300002E11Rik	4185	548
Frat2	2158	548
Aen	5046	547
Pfdn2	622	547
Tex30	1265	547
Trmt1	6428	547
Vps26b	6873	547
2700089E24Rik	4340	546
BC037034	2546	546
Eid1	2543	546
Kifc1	2322	546
Mthfd1	3324	546
Abcc5	6986	545
Zdhhc6	4456	545
E130308A19Rik	6399	544
Plekhb2	6111	544
Psmb9	806	544
Exosc2	1622	543
Zfand2b	3640	543
Klhl22	2618	542
Pdk2	2263	542
Pex1	4304	542
Atg12	2492	541
BC003331	6388	541
Fam199x	8297	541
Rnaseh2c	646	541
Sap30l	1549	541
Taf1b	3940	541
Anxa7	5815	540
Kat2a	6093	540
Mkrn2	2240	540
Polr2g	868	540
Slc25a36	3061	540
Urod	1199	540
Usp14	8265	540
Rnf5	1101	539
Rtca	1560	539
Timmdc1	2077	539
Abca2	8061	538
Dusp22	3301	538
Fam169b	2819	538
Phtf2	4839	538
Zfp758	2974	538
4930579G24Rik	1969	537
Cog7	2884	537
Epb4.1l5	9298	537
Lrrc8b	2841	537
Ndufb4	454	537
Tpd52l2	2306	537
Cdk5rap3	1875	536
Lancl2	3657	536
Snf8	947	536
Urb2	5773	536
Usp45	6007	536
Wdr77	3553	536
Bag5	2133	535
Cuta	1237	535
Frmd8	3166	535
Prdm10	3408	535
Rcbtb2	10555	535
Tsr1	3385	535
Wdr24	3099	535
Cx3cr1	3753	534
Dpy19l1	4737	534
Ifi27l2a	463	534
Tmem69	2409	534
Trim41	3470	534
Apopt1	1745	533
Cdk5r1	4134	533
Chst12	1786	533
Olfr1033	3743	533
Traf4	3016	533
Zbtb21	17290	533
AI597479	3457	532
Cpne8	4024	532
Zfp251	3501	532
Zfp526	3352	532
Asb7	9938	531
Bzw2	1871	531
Itpa	1159	531
Polr1e	2944	531
Bhlhb9	5640	530
Ccdc111	3797	530
Cept1	2773	530
Dnahc1	12872	530
Gm5607	5067	530
Rfxank	7334	530
Smim11	500	530
Aip	4037	529
Atg4b	2964	529
Cbx2	3740	529
Cks1b	757	529
Fbxo7	1886	529
Ksr1	4081	529
Tecr	2303	529
Zfyve16	5451	529
Arrdc1	5118	528
Mto1	2364	528
Ndufb9	651	528
Ptplad1	2733	528
Acnat1	5048	527
Ddx31	3328	527
Ddx56	3287	527
Per1	9305	527
Shank2	12272	527
Ap3s2	5804	526
BC031181	1047	526
Gab2	12013	526
Pold2	1610	526
Ppid	1728	526
Zfp869	9713	526
Actr5	2377	525
2310033P09Rik	1241	524
Blvrb	865	524
Mrpl1	5010	524
Taz	7304	524
Zmym1	3832	524
Blzf1	11889	523
Dnajb9	1865	523
Fam63a	5641	523
Sacs	3343	523
Tmco3	4533	523
Chaf1b	1913	522
Gm13399	4020	522
Rundc1	3215	522
Spred1	2997	522
Tespa1	1694	522
Zfp617	2948	522
Ccne1	1956	521
Cdk5rap1	1970	521
Eif2c3	7635	521
Ppard	3218	521
Nfxl1	3670	520
Nlk	4496	520
Rnh1	5110	520
Alas1	2702	519
Ndufab1	800	519
Zfp704	13844	519
Apbb2	28065	518
Hps1	2754	518
Pigs	2488	518
Ampd3	8075	517
Ap5m1	3165	517
Dux	2025	517
Farsb	2132	517
Mrgbp	1192	517
Ndufs7	758	517
Uap1	2283	517
Ccdc94	1313	515
Ddt	609	515
Ier3ip1	1394	515
Nadkd1	7396	515
Osbpl7	3535	515
Rsph9	942	515
Sbf2	7163	515
Zcwpw1	2218	515
Fam98a	2817	514
Golph3l	7714	514
Gusb	2456	514
Pet100	1193	514
Pfkp	3986	514
Ubl7	2676	514
Cdc34	1266	513
Tmem165	1896	513
Abcd3	3399	512
Actr8	2121	512
Afap1	6617	512
Pla2g15	2706	512
Rmdn3	2252	512
Sgpl1	4123	512
C920009B18Rik	4515	511
Ccdc127	12630	511
Med4	1304	511
Mrps35	1067	511
Samd8	6997	511
Cyb561d1	8249	510
Kin	1379	510
Mtfmt	2042	510
Rnf144a	10250	510
Sars2	1910	510
Gm7102	1624	509
Gpr18	1310	509
5730455P16Rik	4536	508
A230050P20Rik	1683	508
Myd88	1905	508
Rcor2	2014	508
Mcoln2	5010	507
2310022A10Rik	4518	506
AI846148	4777	506
Dalrd3	1737	506
Vwa9	5992	506
Zfp51	2598	506
Flad1	2188	505
Gphn	6591	505
Prosc	6461	505
Slc25a11	1861	505
Zfp60	7920	505
Coro2a	7999	504
Rsph1	1163	504
Trip13	2267	504
Chtf18	3106	503
Ogfod1	10493	503
Pak4	2898	503
Plcb3	4195	503
Rbfa	1339	503
Tmem201	8232	503
Vrk2	3635	503
Wdr45b	2344	503
Ccdc43	2307	502
Pias4	1663	502
Rsl24d1	1522	502
2510002D24Rik	1232	501
Arfip2	3277	501
Asb1	11743	501
Bcl6	3285	501
Isca1	1915	501
Lxn	1092	501
Mrpl35	3695	501
Rnasek	622	501
Slc39a10	4961	501
Zbtb38	4091	501
Acsl1	3891	500
Cry2	6194	500
Ext1	3462	500
Klc2	6066	500
Lrr1	1501	500
Pycr2	1599	500
Wrap53	1896	500
Mvp	2810	499
5031425E22Rik	2546	498
Fbxo46	2962	498
Nufip1	3974	498
Smim13	4483	498
Dusp16	9248	497
Galt	2000	497
Phkb	4617	497
Zdhhc9	2995	497
Aimp1	1122	496
Cnpy2	1017	496
Dsn1	2283	496
Fam64a	1466	496
Ncdn	3701	496
Timm50	1179	496
Micu1	2274	495
Rnf219	3456	495
Sik2	3552	495
Sp140	2416	495
Amz2	5813	494
Ap5b1	3092	494
Atg9a	3764	494
Emd	1303	494
Ndrg3	5327	494
Plscr3	8620	494
Polr2j	586	494
Tbrg1	1565	494
Ube2e1	1386	494
Vars2	4424	494
Atp6v0b	996	493
Ints4	3244	493
Narg2	4029	493
Odf2l	7171	493
Oraov1	1959	493
Pkp4	9099	493
Ptcd2	1675	493
Rraga	1611	492
Trim30d	7038	492
Atic	2611	491
Clcc1	7352	491
Dnttip1	1244	491
Fancg	5425	491
Glod4	2523	491
Npc1	5209	491
Rnf113a2	1379	491
Tmem134	2989	491
Zc3h12a	2805	491
6030458C11Rik	5961	490
Etfdh	2281	490
H2-M3	1425	490
Mul1	3732	490
Rnf34	1954	490
Stam2	4124	490
Tom1l2	12563	490
Trp53inp2	3934	490
Acsl3	11152	489
Acvr1b	3277	489
Dpy30	3003	489
Fam53a	2003	489
Hist1h2bp	594	489
Fam122a	1696	488
Gfi1	5512	488
Lzic	1777	488
Tpi1	1601	488
Cdkn3	773	487
Emc6	2755	487
Flcn	13774	487
Gtf2h3	2664	487
Naa10	2021	487
Prkab1	2051	487
Ccdc130	2099	486
Dpm1	2293	486
Klf3	2314	486
Ptpn18	1573	486
Rheb	1521	486
Rrp8	5746	486
Zmynd19	1231	486
4930402H24Rik	4951	485
5830417I10Rik	9833	485
Ampd2	3650	485
Arpc1a	1588	485
C2cd2l	4334	485
D2hgdh	3058	485
Diablo	1939	485
Tmem234	761	485
Grina	1693	484
Hdhd2	6391	484
Lysmd3	3126	484
Myadm	11644	484
Pex13	4122	484
Nxpe3	6430	483
Vps28	885	483
Gm13157	2729	482
Inf2	4601	482
Mllt3	10888	482
Pnp	2941	482
Rab18	2257	482
Tradd	1385	482
Cmas	1760	481
Dbr1	2103	481
Cnih4	3268	480
Cpsf4	1605	480
Pitpnc1	6350	480
Sfxn3	8676	480
Sptlc1	2568	480
Tgoln1	5024	480
Zfp839	7222	480
Atad3a	2419	479
Hmgn3	1781	479
Nme2	1398	479
Pih1d1	1101	479
Uba5	2402	479
Zfp595	3909	479
Dcdc2c	1434	478
Eme1	2228	478
Fos	2093	478
Fxn	1095	478
Mid1ip1	4115	478
Prkcg	2689	478
Trappc6b	1255	478
Trim65	3050	478
Unc13d	3967	478
2810004N23Rik	1382	477
Creb3l2	3318	477
Letmd1	2579	477
Nrxn1	18044	477
Snrnp35	1092	477
Ssr2	1183	477
Dctn6	964	476
Minpp1	2619	476
Dtnb	9566	475
Endov	10276	475
Eri3	1574	475
Gys1	3681	475
Cdipt	2313	474
Kbtbd7	4528	474
Mcoln1	2002	474
Mettl4	2150	474
Trmt2b	7424	474
Zfp516	15428	474
Dmap1	1513	473
Dph3	5957	473
Drg2	1713	473
Leng1	2213	473
Zfp61	2347	473
C330006A16Rik	4789	472
Lsm7	468	472
Snrpd2	488	472
Arfrp1	12765	471
Cib1	837	471
Tesk2	3032	471
Mtx3	6275	470
Nuak2	6240	470
Rad51ap1	1835	470
Ccdc142	3129	469
Mrpl46	1029	469
C1qbp	1165	468
Cdadc1	12751	468
Hist1h4j	312	468
Klhl17	3014	468
Smg8	3221	468
Vmp1	2773	468
Evi5l	1542	467
Il5ra	3553	467
Neu1	3850	467
Nipa2	16066	467
Pacs2	5480	467
Pttg1ip	2247	467
Sdhc	1179	467
Trim14	1432	467
BC030867	2543	466
Idh1	4548	466
Opa3	2260	466
Zbed3	1894	466
Zbtb20	6058	466
Hist2h2be	2618	465
Naa25	3105	465
Vamp4	2532	465
Wdr12	8872	465
2410066E13Rik	1710	464
6820431F20Rik	9275	464
BC056474	699	464
Ier2	1522	464
Kif1b	17165	464
Nabp2	1052	464
Nme1	1235	464
Slc35c1	5788	464
Spryd3	2437	464
Suclg2	2279	464
Zdhhc4	1346	464
Kctd2	1766	463
Snx11	5102	463
A730098P11Rik	5159	462
Atp6v1f	635	462
Ccnc	4846	462
Eefsec	2679	462
Mrpl3	1531	462
Ndufa8	739	462
Slc35b4	3697	462
Tbl3	2515	462
Vimp	1191	461
Stra13	636	460
Ctso	3453	459
Hsdl2	2616	459
Imp3	899	459
Imp4	2249	459
Kdelr1	1525	459
Panx1	2075	459
Prdx5	688	459
5430427O19Rik	3835	458
Ctnnal1	3687	458
Mrps2	4101	458
Ndufs3	940	458
Rab3a	2897	458
Socs6	3210	458
Ssh1	3174	458
Stoml1	4256	458
Toe1	2008	458
BC026590	4299	457
Gcnt1	13776	457
Prps1	1975	457
Sumf1	2601	457
Tbcc	1843	457
2410127L17Rik	2094	456
Arl6ip6	2553	456
Cdc14b	11454	456
Dstyk	6385	456
Usp28	4220	456
Wdr90	6068	456
Cdca7l	2611	455
Nop2	2623	455
Polb	1227	455
Spg20	11385	455
Tmem184b	12914	455
Tor1a	1452	455
Zfp27	7053	455
Zkscan6	2302	455
D6Wsu163e	2238	454
Elp5	2390	454
Gpank1	2810	454
Pstpip1	1851	454
Vps9d1	2779	454
Cdkn2c	1106	453
Hn1l	2606	453
Mppe1	2007	453
Zfp933	4247	453
2310039L15Rik	642	452
D330041H03Rik	1484	452
Mgst1	943	452
Cetn2	1186	451
Pdp2	3498	451
Gm20199	3997	450
Mrpl51	1515	450
Msantd4	2737	450
Nol3	2869	450
S100pbp	1546	450
Thumpd3	2061	450
Tor1b	2997	450
Arhgap31	7722	449
Cd52	503	449
Fdft1	2862	449
Rpgr	17681	449
Trmt44	3784	449
Vma21	4174	449
Aldh16a1	2567	448
Chek2	2247	448
Kctd1	5228	448
Mocs1	5273	448
Plk1s1	2150	448
Tk1	2706	448
Vti1b	1281	448
Yod1	3827	448
Zdhhc16	1838	448
Dtymk	1656	447
Lrdd	2900	447
Phf19	3743	447
Rint1	3265	447
Zfp316	6893	447
BC033916	807	446
Cwf19l1	3581	446
Vezt	4479	446
Ginm1	1557	445
Zfp408	3740	445
Rab28	1636	444
Tada3	1849	444
Zkscan16	2794	444
Abracl	809	443
Cep44	1399	443
Kti12	1556	443
Mvb12a	1062	443
Mybl1	3560	443
Recql4	3922	443
4933421O10Rik	3850	442
Bckdk	2857	442
Cd40	8362	442
Ly86	997	442
St7l	22832	442
Coq5	2001	441
Fis1	1736	441
Helq	3688	441
Lrrc41	2869	441
Nmd3	1738	441
Ppp1r16a	2623	441
Slc12a7	5130	441
Tusc2	1661	441
Erlin2	3945	440
Inpp5e	4135	440
Mrpl10	1682	440
Myg1	1479	440
Ndufv3	2066	440
Rdh11	1574	440
Tcn2	6148	440
AI480653	3111	439
Bbs9	6820	439
Cep72	3632	439
Dnajc18	5167	439
Phb	1799	439
Ppif	1547	439
Ccdc137	2759	438
Pdcd5	642	438
Ppdpf	797	438
Rad18	5261	438
Rbm18	7498	438
Wbscr22	1516	438
Atpbd4	2700	437
Bcl10	1760	437
Cd1d1	1843	437
Cstf1	1820	437
Gtf2e1	3058	437
Map4k5	4454	437
Zfp672	18705	437
Zranb3	4154	437
A430107P09Rik	2237	436
Agtrap	4029	436
Dnajc17	1008	436
Phospho2	2104	436
Plin3	2159	436
Slc7a14	8840	436
Tmem63a	3239	436
2810006K23Rik	3322	435
Itpripl1	7202	435
Mob1b	3171	435
Parp10	6686	435
Plekha5	5133	435
Plxdc1	5789	435
Casp3	1457	434
Ormdl3	2023	434
Tapbpl	2073	434
Tbrg4	5487	434
AA388235	3867	433
Ap4b1	8433	433
Dgkq	4545	433
Gtpbp3	2800	433
Nprl2	1458	433
Gpsm1	9987	432
Rcbtb1	3903	432
Tiprl	4395	432
Tmc7	4493	432
Tpp1	3494	432
Usp40	10365	432
9430020K01Rik	6731	431
Abcc4	16944	431
BC053749	2466	431
Surf2	1136	431
Zfp346	3597	431
2010015L04Rik	5456	430
Abr	15579	430
Apitd1	930	430
Dhrs4	2337	430
Fam210a	9653	430
Hs6st1	3719	430
Pced1a	6423	430
Plekha3	3007	430
Smim3	1986	430
Wdr18	2954	430
Zscan2	2286	430
Auh	1345	429
Lipi	3574	429
Mlx	5511	429
Orc5	2059	429
Uck2	1335	429
Vps25	1067	429
Acox1	7984	428
Lancl1	12981	428
Nelfe	4532	428
Prmt7	2254	428
Slc41a1	4660	428
Spcs1	1006	428
Zfp773	3025	428
Emc2	1245	427
Entpd1	4197	427
Fam110a	3646	427
Fcf1	716	427
Mrpl20	665	427
Pias3	8746	427
Psmg4	1006	427
Smpd1	2412	427
Ssr4	1490	427
Ahsa2	3604	426
Asb13	4345	426
Athl1	2975	426
Cnep1r1	1832	426
Cul7	5529	426
Jak3	7613	426
Slc26a2	3863	426
Taf5l	2887	426
Slc25a19	12254	425
Tspan2	8327	425
Tyr	3307	425
Atp5g2	647	424
Ints12	2985	424
Nbn	2491	424
Nudcd1	6891	424
Plekhj1	1260	424
Rab27a	2971	424
Rgs10	875	424
Sdhd	1285	424
Vps37b	2512	424
Zfp11	3916	424
Bre	6380	423
Fcrl1	5877	423
Gtl3	1294	423
Ppcdc	2751	423
Rhox8	1206	423
Rpgrip1l	6969	423
Snord8	99	423
Zfp882	5651	423
Idi1	2867	422
Kxd1	1216	422
Polr3h	2514	422
Rmnd5b	1946	422
Sgsh	4324	422
Ska1	5274	422
Zfp932	2075	422
4930426D05Rik	1621	421
Dnpep	3462	421
Hint1	576	421
Ifit2	3949	421
Pdk3	2000	421
Pigyl	691	421
Rcn2	2042	421
Slc25a10	4000	421
Cyth4	2791	420
Lsm11	6453	420
Meaf6	876	420
Ttc39b	8764	420
Cdc25c	1941	419
Il10rb	1850	419
Ocel1	1652	419
Prob1	4849	419
Zcchc9	1532	419
Acp5	4170	418
Adamts6	4822	418
BC055324	2910	418
Esr1	4319	418
Nampt	4547	418
Pgpep1	4882	418
Polr2d	1954	418
Apmap	2190	417
Rfng	2118	417
S100a11	504	417
Tab1	2932	417
Unc5a	3974	417
Urm1	2143	417
Bin2	1978	416
Cenpp	1054	416
Med26	3039	416
Rab9	1448	416
Telo2	6973	416
Zfp518b	13698	416
2210016F16Rik	2822	415
Bloc1s6	3494	415
Ccdc86	3003	415
D930016D06Rik	3809	415
Lca5	6245	415
Pdrg1	1229	415
Zfp52	3164	415
Zfp7	2754	415
Aptx	11236	414
Dcakd	1714	414
Dtx2	10432	414
Hax1	1117	414
Lsm12	1224	414
Nfu1	1907	414
Pcyt2	1835	414
Pgam5	4155	414
Stat5a	7494	414
Tex261	1454	414
Zfp945	13115	414
Bcat1	15685	413
Calcrl	4737	413
Elmod2	9413	413
Glrx5	930	413
Gm5643	3467	413
Pigc	6589	413
Scml4	4745	413
Sh3rf1	5181	413
Ap5z1	3817	412
Chmp1a	2171	412
Cops8	1843	412
Nfs1	2053	412
Pgrmc1	1838	412
Zfp811	7091	412
1500032L24Rik	585	411
Ankrd50	4915	411
Mageb16-ps1	3482	411
Mob2	1456	411
Polk	4226	411
Rufy3	4011	411
Vamp8	786	411
Wwc2	5027	411
Aldh1b1	2302	410
Pms1	3031	410
Rbm48	2330	410
Slc37a2	8815	410
Gm7609	1611	409
Ppp2r3c	2395	409
Taf5	3258	409
Tmem161a	2994	409
Trpm3	47867	409
Vps45	2626	409
Yipf5	2329	409
C87436	8079	408
Ccdc69	1419	408
Cript	1171	408
Lsm5	501	408
2810013P06Rik	2028	407
Cox17	436	407
Fars2	3619	407
Gba	3717	407
H1fx	1062	407
Nkrf	3266	407
Nme7	4115	407
Ski	5465	407
Gins2	1038	406
Gm11696	2765	406
Gm13476	2522	406
Igll1	870	406
Nip7	9051	406
Sertad3	1257	406
Slc25a12	2924	406
Tjp2	9234	406
Zfp810	3238	406
AI987944	5595	405
Gadd45a	1224	405
Ubxn6	1701	405
Zfp808	3114	405
Mex3d	3258	404
Tctn1	2050	404
Tsc22d1	7958	404
Cenpm	3519	403
Dynll2	7189	403
Gm4636	6546	403
Ring1	2034	403
Ube2g2	1982	403
Aars2	3349	402
Bcorl1	6125	402
Caml	1387	402
Dclk2	22973	402
Kdelr2	1850	402
Polr3e	8390	402
Prr3	6619	402
Rab33b	3472	402
Chek1	3397	401
Mrps17	1196	401
Mrps7	1324	401
Sec61g	2291	401
Thra	2246	401
Cdc26	794	400
Mrpl2	1012	400
Slc39a1	2344	400
Uaca	4428	400
Zfp275	12660	400
Cep290	8006	399
Ddit3	871	399
Sptssa	1363	399
Stxbp3b	1007	399
Twf2	1594	399
Vamp3	2115	399
Asb3	3225	398
Bcar3	3300	398
Endou	4809	398
Mmadhc	1302	398
Pus1	5193	398
Aar2	7037	397
Atp5j2	477	397
BC027231	2866	397
Dpy19l3	7671	397
Fam45a	4679	397
Gemin6	1086	397
Mfge8	4141	397
Pced1b	2200	397
Slc7a6	3730	397
Slx4ip	6833	397
Tut1	2750	397
Cox7a2	754	396
Plbd2	3595	396
Yae1d1	3436	396
2610002M06Rik	5841	395
Hus1	4581	395
Lman2l	2225	395
Man2c1	3221	395
Slc35a5	4200	395
Mrpl4	1287	394
Mtfr2	2307	394
Mut	3675	394
Phactr2	33595	394
Rit1	7411	394
Socs1	2558	394
Tmem189	1700	394
Usp49	5581	394
Apoa1bp	905	393
Fbxo8	3527	393
Gm16039	2172	393
Kif13a	6865	393
Mrps14	1970	393
Slc25a25	10209	393
Usp30	2790	393
Wdr75	2612	393
Clock	7478	392
Klhl28	2854	392
Lsm4	942	392
Tex9	4317	392
Zfp354c	5367	392
Lipo1	2721	391
Rdh1	3890	391
Taf1c	3255	391
Uckl1	1809	391
Alpk1	4795	390
Bend3	6049	390
C230052I12Rik	1788	390
Zbtb25	3356	390
2310011J03Rik	1659	389
Galk1	1506	389
Ipp	2118	389
Orai3	1996	389
Rgs14	2356	389
Slc25a23	3362	389
Slc36a4	1937	389
Tmem63b	3237	389
Ttc21b	4468	389
Utp11l	953	389
Atpaf1	2330	388
Bri3bp	6988	388
Eif2b1	1938	388
Klc4	2322	388
Mocs2	5327	388
Zfp300	4658	388
Acbd6	3746	387
Casp1	1513	387
Ell2	3649	387
Enox2	23537	387
Mterfd1	1483	387
Mzt1	2256	387
Rnu11	108	387
Stx18	1562	387
Tmem128	1085	387
Chmp6	1561	386
Fam160a2	42993	386
Ndufa2	529	386
Nrgn	1293	386
Ptar1	2064	386
Slc50a1	1022	386
Sra1	2922	386
Tomm40l	2920	386
Mrpl45	2431	385
Ripk3	5716	385
Tango6	4409	385
Tmem186	2878	385
Tmub2	2096	385
1110004E09Rik	1163	384
Ap1s2	3184	384
Etfb	1807	384
Gcfc2	3375	384
Hdac6	8209	384
Mmab	2987	384
Nek1	4264	384
Serpinb1a	1918	384
Vaultrc5	345	384
Yipf6	5194	384
2210016L21Rik	1320	383
Alg11	14758	383
Cnksr3	3448	383
Mrpl19	4996	383
Ormdl1	1846	383
Fam222a	2693	382
Poli	5218	382
Tmem14c	952	382
Txndc12	1274	382
Zmym6	4134	382
Cby1	1119	381
Fastkd5	6291	381
Osbpl5	7788	381
Uqcc	5339	381
6330407A03Rik	1843	380
Alg2	3055	380
Med29	2162	380
Npepl1	2097	380
Pfkl	3717	380
Ppie	1168	380
Rnf25	1475	380
Rpgrip1	9814	380
4931428F04Rik	6709	379
E030024N20Rik	6361	379
Irak3	2969	379
Mrps23	1302	379
Stard3	2083	379
2700094K13Rik	1333	378
Ano8	3757	378
Arl5b	3594	378
Mlph	4484	378
Tti2	12184	378
Ap3m2	6872	377
Dclre1b	8410	377
Enpep	4208	377
Hist1h2ah	387	377
Neto2	5646	377
Pgrmc2	3007	377
Phlpp2	7847	377
Rars2	1867	377
Spef2	2995	377
Ubxn2a	2511	377
Zfp954	2037	377
Adamts7	5346	376
Bcl3	1835	376
Ccdc91	2459	376
Fam108c	2238	376
Tbl2	4336	376
Yars2	3139	376
2900026A02Rik	5838	375
Casp7	2349	375
Dag1	43936	375
Dpy19l4	2984	375
Gas8	1680	375
Lactb	2031	375
Lactb2	1888	375
Mrpl38	1411	375
Trib1	4026	375
Zfp414	2337	375
Arsb	3989	374
Bahcc1	10727	374
Derl2	3623	374
Lime1	1959	374
Nln	3780	374
Zfp444	8542	374
Zhx3	4480	374
Fibp	2459	373
Gabbr1	4486	373
Homer3	4881	373
Klhl25	9061	373
Lsm2	3356	373
Mlst8	13218	373
Pebp1	1182	373
Phf7	1984	373
Qrsl1	1970	373
Supv3l1	2390	373
Tmem50b	2222	373
Zswim6	5457	373
Gfpt1	6248	372
Isoc1	2563	372
Mrp63	2321	372
Rnf11	2132	372
Rpap2	7699	372
Uba1y	7962	372
1810009A15Rik	615	371
Abhd10	6689	371
Fut11	3344	371
Gyk	8767	371
Mterfd3	1567	371
Rabgef1	5473	371
Wdr85	2952	371
Zdhhc24	7147	371
Anapc11	6613	370
Arl6ip5	1339	370
Coq2	1712	370
Guf1	3978	370
Spns1	5385	370
Stx2	2925	370
Zfp692	3836	370
Znhit6	2813	370
Ntan1	1148	369
Rad51d	7061	369
Trmt6	2820	369
Crtc1	5674	368
Dntt	4200	368
Mir1949	70	368
Mrpl13	786	368
Plekha1	3321	368
Rdm1	1098	368
Terc	397	368
Wdr59	15441	368
Bcmo1	4859	367
Gmpr2	1544	367
Lonrf3	7370	367
Peo1	3488	367
Piga	3593	367
Ppp2r5b	2708	367
Rbak	6790	367
Zfp870	5296	367
Ifi35	1360	366
Insig2	9933	366
Milr1	8964	366
Mipep	5987	366
Surf1	3538	366
Tpst1	3804	366
Traip	2697	366
A430033K04Rik	3142	365
Agfg2	3876	365
Dleu2	1694	365
Prdx3	1445	365
Stambp	2157	365
Trim34a	2580	365
8430410A17Rik	1407	364
9130206I24Rik	2876	364
Carkd	2664	364
Ift20	802	364
Ift27	1014	364
Mon1a	2095	364
Mrgpre	3761	364
Sh3bp1	1900	364
Trmt10c	1846	364
0610010F05Rik	4140	363
Cbwd1	3955	363
Gins3	2412	363
Mpst	4040	363
Psrc1	3481	363
Slc37a3	4064	363
Tax1bp3	1417	363
Vash1	6189	363
Ict1	734	362
Jtb	1103	362
Mus81	1993	362
Pigv	6855	362
Zbtb37	3883	362
Ccdc88b	4959	361
Dguok	2120	361
Eif1a	2879	361
Foxred1	2164	361
Mettl17	1623	361
Pinx1	1351	361
Slc25a16	3141	361
Zfyve19	3736	361
Acp6	1756	360
Cenpt	1767	360
Invs	5632	360
Lipe	6006	360
Msh5	5545	360
Rabl3	2022	360
Zfp358	1999	360
Bpgm	2068	359
Gtf2ird2	3468	359
Mettl10	1077	359
Naa38	750	359
Ndufs6	1073	359
Ss18l1	4369	359
Ttll3	4563	359
Ebp	1741	358
Fbxo30	9920	358
Gimap8	7302	358
Med20	2040	358
Nipsnap3b	1507	358
Nudt16l1	1274	358
Usp54	6495	358
Yy2	2867	358
Zfp712	3970	358
Creld2	1364	357
Kremen1	4907	357
Lclat1	13369	357
Pdhx	2525	357
Ptpre	5411	357
Slc25a53	5764	357
Tmco4	3322	357
4930455F23Rik	1896	356
Fam83d	2260	356
Gstt2	1370	356
Mbp	19876	356
Ppm1l	3954	356
Prosapip1	4204	356
Wsb2	2408	356
Camk2g	10974	355
Il6st	5452	355
Tysnd1	9565	355
1700027J07Rik	1060	354
4930519F09Rik	1545	354
Anapc15	799	354
Gbp5	3021	354
Ilvbl	2329	354
Parl	1322	354
Wdr73	4701	354
Zbtb8os	660	354
Zfp719	4993	354
Zfp825	1383	354
Fam118a	4582	353
Galk2	2520	353
Mbtps2	4799	353
Narfl	2555	353
Nckap5l	4854	353
Pcdhgc3	4686	353
Tjp3	3031	353
Tom1	4644	353
Zfp952	3008	353
Arhgef12	10483	352
Gltpd1	2662	352
Htra2	1723	352
Lrrn3	10497	352
Pomgnt1	5339	352
1190002N15Rik	3950	351
Cacfd1	5139	351
Gadd45gip1	1734	351
Noc4l	2039	351
Ppox	1821	351
Pskh1	3246	351
Wdr74	1204	351
Ankra2	11295	350
Bloc1s4	1306	350
Bsn	15937	350
D030056L22Rik	1631	350
Gbas	2098	350
Gng5	535	350
Hinfp	2100	350
Mcfd2	4325	350
1700094D03Rik	3097	349
Abhd12	1967	349
Chchd1	595	349
Dnlz	8621	349
E2f5	1749	349
Evi5	5849	349
Galnt11	2541	349
Gipc1	1616	349
Gpn1	1847	349
Hsd17b10	911	349
Med27	1232	349
Nckipsd	2870	349
Rabif	1959	349
Repin1	18353	349
Rrp36	1197	349
Sh3glb2	1725	349
Vkorc1l1	2116	349
Elmod3	4439	348
Klhl2	3026	348
Lin52	2144	348
Mcts2	795	348
Psmb2	847	348
Snapc1	2125	348
4632434I11Rik	3449	347
Coil	2607	347
Mrpl40	1055	347
Mtrr	3692	347
Runx3	3891	347
Slc25a40	2780	347
Slfn9	3856	347
Ttll1	2074	347
9130221H12Rik	1542	346
A630033H20Rik	9049	346
Dab2ip	18300	346
Mapkbp1	6937	346
Med7	9564	346
Mrpl50	2103	346
Mrps15	938	346
Pla2g4b	3858	346
Slc29a3	5240	346
2310045N01Rik	600	345
3110001D03Rik	722	345
Cd200r2	1750	345
D2Wsu81e	1838	345
Dnaaf2	2639	345
Hspbap1	4606	345
Mrpl54	587	345
Pop4	1214	345
Snord87	74	345
Thap2	3408	345
Trappc3	1256	345
Alpl	2516	344
Fam149b	6384	344
Fbxl6	1714	344
Gpatch3	2003	344
Idnk	2978	344
Mrpl32	768	344
Wwp1	25230	344
Zfp120	8128	344
Cmpk2	3189	343
Gm20172	1551	343
Hdac4	3939	343
Rpusd4	1797	343
Slc36a1	5274	343
Slfn5	5989	343
Wdr45	1568	343
Zfp668	3451	343
Cers6	3930	342
Chrac1	851	342
H2-Ke6	964	342
Hsf2	2623	342
Prune	3140	342
Alg13	5863	341
Gna12	1880	341
Mier2	2562	341
Mrpl17	6712	341
