geneid	length	nreads
Utp14a	2431	1406
Parp9	3564	1405
Socs5	4394	1405
Atp6v0a2	3021	1404
Copz1	1664	1404
Gimap8	7302	1403
Myl12a	1779	1403
Usp16	2919	1403
Braf	9727	1402
C2cd5	12900	1402
Foxm1	4365	1402
Snx27	8564	1402
Preb	5486	1401
Fam169b	2819	1400
Pcif1	2752	1400
Prdx1	1417	1400
Smad2	17615	1400
Ctsh	1623	1399
Pnpla8	4404	1399
Slc30a4	5476	1399
A630007B06Rik	2754	1398
Sirt7	1715	1398
Kpna2	2038	1397
Ifngr2	2070	1396
Jak2	9977	1396
Crnkl1	3111	1395
Lamp2	5371	1394
Ncapd3	5503	1394
Eif2s1	3152	1393
Ldb1	4391	1393
Lypla2	1593	1392
Cactin	2724	1391
Ddi2	3539	1391
Idh3b	1520	1391
Chordc1	2205	1390
E430025E21Rik	4018	1390
Mad1l1	2640	1390
Slc39a7	4501	1388
Fam179b	6434	1387
Fen1	6539	1387
Efha1	2310	1386
Flnb	9066	1386
Cnot4	21369	1385
Slc4a7	7389	1385
Aars	4891	1384
L3mbtl3	3411	1384
Sppl2a	5612	1384
Tgs1	4327	1384
Trabd	2386	1384
Zfp68	14091	1383
Ctdspl2	4545	1382
Uqcrfs1	1313	1382
Usp33	12513	1382
Emc1	12443	1380
Atf2	8455	1379
Gpr107	3926	1379
Pigk	9589	1379
Atl2	6892	1378
Net1	6776	1378
Ddost	2095	1377
Unc119b	3643	1377
Patz1	13408	1376
Lonp1	2965	1374
Nfx1	4556	1374
Osbpl11	4521	1374
Rgs14	2356	1374
Acaca	9032	1372
Mrpl43	1213	1372
Bsdc1	2659	1371
Mex3c	4080	1371
Uhmk1	2024	1371
Snx4	2442	1370
Brpf3	5973	1369
Ssh1	3174	1369
Ttc17	4591	1368
Btbd7	4306	1367
Def6	2277	1367
Ikbkap	6160	1367
Nup62	2384	1367
Rnf220	2891	1367
Sugp2	7982	1367
Zfp259	2983	1367
Cbx6	5449	1366
Uqcrc2	1882	1366
Prpf18	3413	1365
1110004F10Rik	1400	1364
Them6	1488	1364
Xpo5	3709	1364
Rab7	624	1363
Agtpbp1	7297	1362
Man1b1	3742	1362
Urb1	7365	1362
1200011I18Rik	5448	1361
Park7	903	1361
B4galnt1	10297	1360
Eif6	1495	1360
Ezh1	4194	1360
Tulp4	18550	1360
C1qbp	1165	1359
Arid3b	3787	1358
Casp2	3463	1358
Cog1	3029	1358
Arfgap2	6776	1356
Atf1	2329	1356
Spg7	2558	1356
Dync1li1	2035	1355
Prpf31	6266	1355
Zfp488	4301	1355
2010107E04Rik	365	1354
Atp6v1a	3946	1354
Strip1	3231	1354
Camta2	18429	1353
Mical3	12361	1353
Ndfip1	937	1353
Pdcl	2858	1353
Wipi2	3911	1353
BC018473	3263	1352
Papd4	1873	1352
Suclg1	1392	1351
Tsr1	3385	1351
Calcoco1	2824	1350
Cox8a	545	1350
Pola1	5347	1350
3110002H16Rik	2129	1349
Dmtf1	7268	1349
Hiat1	2779	1349
P2ry10	2827	1349
Arf4	2042	1348
Bcl10	1760	1348
Phlpp1	6104	1348
Rbm19	3952	1348
Ruvbl1	1655	1348
Foxo3	2889	1347
Ppil2	6368	1346
Erp44	2647	1345
Foxk2	5032	1345
Nuak1	5018	1345
Vac14	3031	1344
2700050L05Rik	5338	1342
Eif3m	1229	1342
E4f1	2574	1341
Zbtb33	10070	1341
Cep135	5314	1340
Got2	2345	1340
Orai2	3848	1340
Mtf2	26292	1339
Pias1	3855	1339
Pink1	2366	1339
Pank2	4266	1338
Ncstn	2855	1336
Wiz	12477	1336
Zfp280d	4361	1336
Gnpat	2984	1335
Mast2	11430	1335
Rap2c	3543	1335
Akirin2	1719	1332
Terf2	5131	1332
Ccpg1	5654	1330
Hdac2	2004	1330
Icmt	9983	1330
Tnks1bp1	5747	1330
Ak2	3089	1329
Gart	3327	1329
Mtmr12	4518	1329
Hbs1l	8250	1328
Mtmr14	2676	1328
Mzb1	906	1328
Rfc2	1518	1328
Smarcd1	3153	1327
1700020I14Rik	2929	1326
Galnt2	4110	1326
Trap1	2297	1326
Arhgap1	14819	1325
Unc45a	3262	1325
Map7d1	6556	1324
Nat10	3856	1324
Samd4b	4391	1324
Tmem135	3693	1324
Pold3	3002	1323
Slain1	2740	1323
Cope	1033	1322
Pik3r2	3159	1321
Ddx19a	2575	1320
Zcchc24	4375	1320
Tspan13	1923	1318
Stau1	8940	1317
Azi2	6043	1315
Ncapg2	6604	1315
H2afv	1636	1314
Maf1	5108	1314
Myo9a	11974	1314
Rnf2	3028	1314
Ttf1	4153	1314
Npepps	4140	1312
Psma3	1420	1311
Clk2	4617	1310
Gid8	1850	1310
Wrnip1	2642	1310
Bcl2l13	6933	1309
Pan2	13242	1309
Bub3	2055	1305
Acsf2	3069	1304
Ccdc6	5511	1304
Vrk1	11184	1304
Fbxw11	17018	1302
Fcgr2b	2953	1302
Fam134b	4680	1301
Fuca1	2523	1301
Plagl2	5407	1301
Psma1	1255	1301
Sptlc2	3754	1301
Fam60a	2638	1299
Zbtb5	14648	1299
Dctn2	5761	1298
Atxn2	4472	1297
Sesn3	2158	1297
Cebpg	4702	1296
Fam117a	2317	1296
Slc3a2	5385	1295
Adrm1	1429	1293
H2-Q5	1181	1293
Vps52	2766	1292
Abhd2	2903	1291
Hmg20a	3541	1291
Ube2b	2125	1291
Fnip1	6281	1290
Hmgxb3	10301	1290
Paics	2379	1290
Slc30a9	3411	1290
Eif1ad	2469	1289
Med24	3410	1289
Pknox1	8673	1289
Zfp518a	6840	1289
Acd	1425	1287
Foxj2	5013	1287
Oxr1	19759	1287
Hist1h4f	312	1286
Atxn3	6362	1284
BC005624	1328	1284
Rnf19b	2532	1284
Crtc3	5110	1282
Rasgrp3	9342	1282
Rnf41	7701	1282
Cd36	17496	1281
Gclc	3427	1280
Me2	2455	1280
Nus1	4614	1280
Snx20	1434	1279
Dnajc10	4054	1278
Gpx4	1932	1278
Vps8	5032	1278
Zfp397	5486	1278
Heatr5b	6437	1277
Nmi	3959	1277
Atp6v0e	796	1276
Ilk	3549	1276
Ankrd13c	2654	1275
Atxn1l	7526	1275
Brd9	2407	1275
Tbl1x	2302	1275
Trim24	18051	1275
Pip4k2c	3374	1274
Rsl1d1	1839	1274
Sdhaf2	3097	1274
Pfas	6369	1273
Taf3	4805	1272
Agpat6	3944	1271
Hes6	1335	1269
Pwwp2a	7375	1269
Trappc11	4322	1269
Zfp282	5221	1269
Setdb1	13901	1268
2310067B10Rik	4996	1266
Rbm28	4186	1266
Akap10	3848	1265
Rnf214	3782	1265
Wbp2	1795	1265
Zfp507	6686	1265
2210018M11Rik	4014	1264
Cog3	4222	1264
Fig4	3263	1264
Nras	4470	1264
Xpot	5989	1264
Ddx50	2507	1263
Nucb2	1689	1263
Pptc7	4611	1263
Tfip11	3549	1263
Polrmt	3762	1262
Hmgcr	4428	1260
Mat2b	3910	1260
Sharpin	1733	1260
Camkk2	9733	1259
Pde3b	5286	1258
H2-T24	2182	1257
Pomp	734	1257
Mpp1	2458	1256
Atg3	2013	1255
Sh3tc1	4549	1255
Arl8a	1702	1252
Fam53c	4475	1252
Stx5a	3925	1251
Upf3a	1401	1251
Pmpca	3125	1250
Morf4l2	12855	1249
Ccnk	2632	1248
Ube2r2	3312	1248
Atp6v0a1	15831	1246
Ercc6	8422	1245
Prrc1	4801	1245
Trappc12	9424	1245
Aldh9a1	2833	1244
Zkscan1	16297	1244
Kcmf1	3251	1243
Samm50	1673	1243
Slc25a51	4437	1243
Znrf2	2610	1243
Smurf2	5331	1242
Taf10	757	1242
Nom1	3542	1241
Cr2	6207	1240
Eif4e	2882	1240
4833420G17Rik	5211	1239
Ammecr1l	9763	1239
Plekhg3	4955	1239
Ptpn23	5336	1239
Snx19	5541	1239
Wdr48	3821	1239
Acat1	3373	1238
Ctps2	27480	1238
Rbms1	7726	1238
Rps6ka3	2223	1238
Slc7a1	7179	1238
Bcap31	1214	1237
Helb	4532	1237
Fam168a	6583	1236
Kat6b	14520	1236
Pnpla7	4589	1236
Secisbp2	2913	1236
Mapk9	18718	1235
2700060E02Rik	1510	1234
Pim2	2041	1234
R3hcc1l	3979	1234
Zfp664	4078	1234
Ergic2	5394	1233
Vmn1r58	2680	1233
2310008H09Rik	19867	1232
Ercc2	3547	1232
Kif15	4823	1232
Pole	7129	1232
Stk40	7368	1232
Xpnpep1	2521	1232
Abcg1	5818	1231
Casp9	3896	1231
Ruvbl2	1675	1231
Slc9a1	4606	1230
Rapgefl1	4163	1229
Sbf2	7163	1229
Ccr7	1975	1228
Nhlrc2	3934	1228
Sar1a	2602	1228
Smndc1	2125	1228
Tbcd	3912	1228
Apobec1	4474	1227
Nudt21	1111	1227
Tk2	4726	1225
Gba2	3535	1224
Rprd1b	3320	1224
Cd38	2995	1223
Tmem87a	8772	1223
Zfp142	7472	1223
Bop1	2476	1222
Csrp1	1770	1222
Supt20	1968	1222
Zer1	4100	1222
Arl6ip4	1182	1221
Pank4	2565	1221
Rragc	2606	1221
Cdt1	2191	1220
Med23	9874	1220
Ppp1r8	2041	1220
Chchd3	1432	1219
Dvl1	3348	1219
Exoc2	4250	1219
Afg3l2	3058	1218
Ermp1	5394	1218
Scyl1	2637	1218
Smarcal1	6715	1218
Vps18	4054	1218
Zfp362	2882	1218
Zfp609	8585	1218
Cul5	11965	1217
Ndufb10	635	1216
Wdr7	7108	1216
Prpf39	4068	1215
Ahcy	2541	1212
Ikbkg	47767	1212
Limk2	12928	1212
Ndufs1	11184	1212
Trnt1	6473	1212
Lemd3	4743	1211
Utp18	2613	1211
Prpf3	2732	1210
Slc29a3	5240	1208
Lig3	5945	1206
Dopey1	9124	1205
Eed	2060	1205
Hprt	1349	1205
Lgmn	1874	1205
Mff	1865	1204
Uba6	5088	1204
Esf1	3392	1203
Ncln	2879	1203
Prcp	2964	1203
Sdccag3	6216	1203
Ttc5	4230	1203
Adss	2553	1202
Aplf	6332	1202
Dnm1l	19930	1202
Map2k4	3694	1202
Nadk	5973	1202
Trio	11497	1202
Icam2	1142	1201
Pde4dip	25645	1201
Xrcc6	2113	1201
Mogs	2770	1200
Scyl3	4069	1200
Zfp143	3013	1200
Brca1	6648	1199
Krit1	18491	1198
Tsn	3039	1198
Atp6v1d	1410	1197
Nde1	3940	1197
Suco	6308	1197
Eml3	3180	1196
Gpsm3	1343	1195
Prkaca	2293	1195
Rrm2	2180	1195
Sirt1	7700	1195
Araf	3931	1194
Cib1	837	1194
Hist1h2be	4986	1194
Ddx52	3164	1193
Phtf2	4839	1193
Ripk1	4495	1193
Rpf1	3255	1193
Ube2s	988	1193
Ugcg	3719	1193
Efhd2	2381	1191
Tbc1d15	3779	1191
Ap2a2	4639	1190
N4bp1	6469	1190
Senp5	6334	1189
Srp9	1388	1189
Ube2m	3533	1189
Unc13d	3967	1189
Usp42	5150	1189
Map1s	3274	1188
Rab2a	2057	1188
Sec23b	13603	1188
Nelfcd	2279	1187
Ptpn4	4706	1187
Rgl2	2940	1187
Sec11a	1113	1187
Vps11	3180	1187
Upf3b	2188	1186
Btrc	12542	1185
Ddx47	1764	1185
Mapk6	8174	1185
Vps41	3197	1185
Per1	9305	1184
Tmem50a	1096	1184
Cenpb	2724	1183
Tubgcp3	3649	1183
Phb	1799	1182
Csrp2bp	7013	1181
Hps5	14298	1181
Farsa	1829	1180
Ndufa6	560	1180
Smad5	20181	1180
Pja2	9226	1178
Ap1s2	3184	1177
Sgta	1947	1177
Galnt10	4701	1176
Micall1	6694	1176
Sf3b4	1697	1176
Bin3	1727	1175
Ints6	4995	1175
Manf	2206	1173
Ndufa13	1249	1173
Nusap1	5821	1173
Slc4a1ap	2425	1173
Tmem55b	2753	1173
Use1	1921	1173
Hist4h4	2879	1172
Snrk	9640	1172
Chmp2a	927	1170
Parn	2902	1170
Ilkap	1368	1169
Tmem206	4204	1169
Foxn2	5084	1168
Cdc14a	8823	1167
Tmc6	4191	1167
Zfp319	4107	1167
Bcl9l	5328	1166
Fam214a	8533	1166
Fgfr1op	6248	1166
Camsap1	32014	1164
Kif2a	7919	1164
Mapkapk5	2208	1163
Nupl1	2394	1163
Pcsk7	3814	1163
Phf15	6100	1163
Psmd14	1541	1163
Snx6	1879	1163
Btbd9	13514	1162
Fam114a2	7785	1162
Cops4	1754	1161
Gpkow	3573	1161
Snx13	6226	1161
Thumpd1	2655	1161
Tmem173	2302	1161
D5Ertd579e	6571	1160
Fes	2762	1160
Ccnt1	2175	1159
Ctnna1	3676	1159
Igbp1	1518	1159
Snx17	1941	1159
Chp1	2594	1158
Tshz1	5814	1158
Casc5	6525	1157
Cnppd1	2738	1157
Drosha	9138	1157
Grpel2	4046	1157
H2-DMa	1658	1157
Rnf139	4348	1157
Phf23	2014	1156
Irgm1	2227	1154
Lrrc8c	2829	1154
Ranbp10	5308	1153
Rasa2	5699	1153
Rfx1	4172	1153
Surf6	2568	1153
Tomm20	4986	1153
Eif2ak4	10122	1152
Itgav	7054	1152
Lta4h	2066	1152
9030624J02Rik	3577	1151
Gbp3	2639	1151
Tbc1d5	5613	1151
Tcp11l2	2400	1150
Wars	7437	1150
Dars	2925	1149
Itgb3	5779	1149
Pdzd2	13413	1149
Napa	2332	1148
Zranb1	2127	1148
Hspa14	1791	1147
Wbp4	3452	1147
Dgcr8	4225	1146
Eya3	15322	1146
Rala	2662	1146
Tbc1d20	1936	1146
Frs2	5684	1145
Mbd1	2672	1145
Slc39a1	2344	1145
Csf2rb	4765	1144
Ints4	3244	1144
Uspl1	17624	1144
Cycs	3059	1143
Hiatl1	6847	1143
Plp2	870	1143
Psmd7	1600	1143
Anks1	5646	1142
Elp2	2789	1142
Grsf1	5170	1142
Sec13	1301	1142
Magt1	8637	1141
Setd3	2725	1141
Chmp7	2706	1140
Psmb4	949	1140
Sec24a	6798	1140
Fam133b	2302	1139
Smarcad1	9735	1139
Ythdc2	6299	1139
Ccdc88a	9262	1138
Yeats2	14460	1138
Nf2	18740	1137
Gemin5	24723	1136
Pstpip1	1851	1136
Rhof	2143	1136
Mavs	11624	1135
Prdx2	942	1135
Tufm	3466	1135
Ubl5	1939	1135
Ak3	2751	1134
Cit	6896	1134
Scarna13	273	1134
Ctdnep1	1614	1133
Prcc	2053	1133
Tmem248	7276	1133
Polr3a	4683	1132
Prmt1	5192	1132
Gmeb2	4050	1131
Keap1	14374	1130
Wdr46	2164	1130
AI662270	1408	1129
Gnl3l	9721	1129
Stub1	1672	1129
Ttc37	5381	1129
Carhsp1	2849	1128
Ppm1d	2894	1128
Usp39	2237	1128
Tfam	3918	1127
Tyw1	7744	1127
Prep	2719	1126
Tifa	2137	1126
Tnpo2	9748	1126
Tomm34	2301	1126
Cep164	5488	1125
Sgk3	16319	1125
Psmb6	1036	1124
Actl6a	1969	1123
Dld	2243	1122
Eaf1	4238	1122
Shoc2	8191	1122
Snrpa	2655	1122
Sufu	4715	1122
Gne	8202	1121
Rab8b	4751	1121
Rhot2	2808	1121
Rnf14	9281	1121
Sp4	11534	1121
U2af1	1814	1121
Uhrf2	3538	1121
Aurkaip1	1209	1120
Fbxo22	2102	1119
Slc25a11	1861	1119
Atp1b3	1830	1118
Cited2	1969	1118
Cox7b	1001	1118
Fh1	1632	1118
Plac8	696	1118
Uri1	3451	1118
Zfp395	4229	1118
Cdk4	1346	1117
Csrnp1	2890	1117
Mettl14	2625	1117
Exoc8	7407	1115
Llgl1	13182	1115
Psd3	18762	1115
Rbbp8	14094	1115
Syngr2	1524	1115
Tpm1	15186	1115
Trmt2a	10841	1115
Clec16a	12482	1114
Leo1	2192	1114
Atp6v0b	996	1113
Gtf2h1	2745	1113
Vdac3	2843	1113
Nt5c	804	1112
Psma7	881	1112
Sipa1l2	6365	1112
Blmh	2355	1111
Fis1	1736	1111
Ube2e3	1539	1111
Armc1	2931	1110
Atp5o	772	1110
Lpin2	11406	1110
Mark4	2259	1110
Angel2	12418	1109
Ate1	19472	1109
Larp7	2121	1109
Clasrp	2154	1108
Stx4a	1358	1107
Aagab	2600	1106
Fbxl20	8607	1106
Rbmx	7253	1106
Rgp1	5868	1106
Babam1	1592	1105
Cdca7	2361	1105
Pola2	4821	1105
Ppp2cb	1836	1104
Snx11	5102	1104
Zfand3	2617	1104
Gps1	3860	1103
Irf2bpl	4112	1103
Lsg1	2302	1103
Pdlim2	3101	1103
Selplg	2604	1103
Tbc1d9b	5198	1103
Snx8	2612	1102
Srpk2	6436	1102
Irak2	6248	1100
Trim30d	7038	1100
Zgpat	4354	1100
5430417L22Rik	3046	1099
Arhgap21	13914	1099
Gtf3c4	14146	1099
Zfp276	4877	1099
Acsl4	15257	1098
Fhod1	3948	1098
Zfp800	3895	1098
Dnajc11	2944	1097
Mif	554	1097
Atad5	7272	1096
Cstf3	6267	1096
Dvl3	2953	1096
Fbxl3	4264	1096
Nfkbiz	10987	1096
Rnf13	3792	1095
Tnfrsf13b	750	1095
Copg2	3125	1094
Ostc	1062	1094
Aacs	3173	1093
Mtmr6	3837	1093
Ivd	2067	1092
Phf17	22128	1092
Slc39a9	5230	1092
Cc2d1a	3288	1091
Sgpp1	3324	1091
Tpd52	11662	1091
Slc25a46	4371	1090
Slc35c2	9878	1090
4931406P16Rik	5808	1089
Cuedc2	12891	1089
Hmox2	2494	1089
Orc4	9501	1089
Ppp2r5d	2926	1089
Zc3h12a	2805	1089
Clns1a	3395	1088
Inpp5b	3781	1088
Pwp2	3871	1088
Reln	11698	1086
Sys1	1608	1086
Ube2k	4866	1086
D10Wsu102e	3509	1084
Gga1	3034	1084
Hmbox1	2931	1084
Mta1	2775	1084
Phtf1	12620	1084
Rab4b	1170	1084
Med17	3900	1082
Zdhhc14	3115	1082
Cep152	5768	1081
Emc10	1855	1081
Insr	9355	1080
Rnf8	2031	1080
Slc35a4	5578	1080
Arpp19	7995	1079
Cep68	4810	1079
Pi4k2a	3771	1079
Sde2	3190	1079
Tmc8	10851	1079
Fam195b	1205	1078
Odc1	2547	1078
Cog5	2997	1077
Reps1	5155	1077
Zscan20	5372	1077
Pnkp	2099	1076
Racgap1	8926	1076
Plxnb2	12929	1075
Cers2	2017	1074
Prkrir	3462	1074
Tmem168	4548	1074
Anxa7	5815	1073
Ltv1	1768	1073
Phf20	5733	1073
Ccz1	1769	1072
Exoc7	6556	1072
Fam50a	1383	1072
Lrrc16a	5158	1072
Ndufb11	853	1072
Mum1	3717	1071
Ap1g2	2673	1069
Ccdc9	4162	1068
Rnf130	1499	1068
Ubqln2	3327	1068
Ercc3	2673	1067
Rrs1	2048	1067
Agpat1	4132	1065
Ddx1	2469	1065
Hars	1989	1065
Rap1gds1	7179	1065
Skap2	1639	1065
Smcr7l	5086	1065
Unk	3715	1065
Lpxn	1673	1064
Lrrc45	2463	1064
Mfap3	9692	1064
Pdcd7	2455	1064
Thoc5	2235	1064
Ube2q2	2941	1064
Itgb1	4194	1063
Nfatc2ip	3388	1063
Prdx5	688	1063
Mynn	4154	1062
Iars2	3540	1061
Mea1	840	1061
Tollip	3705	1061
Fos	2093	1060
Golga5	5502	1060
Ifngr1	2099	1060
Inip	3216	1060
Phactr4	9059	1060
Entpd5	9907	1059
Zrsr2	6747	1059
Banp	10901	1058
Sap30bp	2086	1058
Synj1	14097	1058
Wdr91	2637	1058
Cul4a	3627	1057
Pex6	3200	1057
Rraga	1611	1057
Vdac1	1766	1057
Fam192a	1799	1056
Krr1	4990	1056
Wdtc1	4175	1056
Galnt7	8680	1055
Nme2	1398	1054
Eif2ak2	4326	1053
Ppp1r37	2971	1052
Sppl3	2817	1052
Taf1d	3799	1052
Tor3a	3268	1052
Adpgk	2471	1051
Appbp2	2405	1051
Epm2aip1	7247	1051
Nampt	4547	1051
Rrp7a	1949	1051
Kbtbd2	3868	1050
Pphln1	11595	1050
Riok1	2744	1050
Zdhhc21	8751	1050
Pik3r5	4363	1049
Wdr37	12977	1049
AW549877	5084	1048
Hk1	8257	1048
Ilf2	1973	1048
Etv5	3822	1047
Vps72	1436	1047
Zc3h3	3338	1047
Gbp4	9013	1046
Ttll4	4253	1046
Utp15	4071	1046
Ypel5	2869	1046
1810013L24Rik	4074	1045
Cdk2ap2	911	1045
Kdm5d	5471	1045
Prdm4	3919	1045
Tmco1	4474	1045
Drg1	1524	1044
Entpd7	6050	1044
AI848285	1804	1043
Fbxw2	13390	1043
Osbpl2	2745	1043
Lsm14b	2534	1042
Prmt5	2641	1041
Sdhb	1073	1041
Pgd	2224	1040
Bccip	1244	1038
Dhx29	4098	1037
Adsl	3712	1036
Lrrc8d	7830	1036
Psenen	650	1036
Soat1	4785	1036
Zcchc8	4286	1036
Mroh1	10380	1034
Ubac2	2154	1034
Ppdpf	797	1033
Hbp1	5986	1032
Crip1	447	1031
Psmd6	1296	1031
Taf7	3302	1031
Nsmce1	1066	1030
Psmd13	1563	1030
Csda	3517	1029
Polr2e	1008	1029
Spata2	3996	1029
Tfdp1	1700	1029
Nptn	2077	1028
Oxa1l	2534	1028
Proser1	4321	1028
Ptpn2	10016	1028
Aatf	1800	1026
Fam104a	2615	1026
Nkap	4262	1026
Sat1	1115	1025
Tomm6	1960	1025
Dctn4	3714	1024
H2afj	1827	1024
Hsd17b12	1839	1024
Drap1	916	1023
Egln1	3524	1022
Myzap	2283	1022
Trim65	3050	1022
E130309D02Rik	2343	1021
Faf1	4429	1021
Trip4	13405	1021
Trmt112	1966	1021
Cpne3	5646	1020
Tti1	3772	1020
9830001H06Rik	13232	1019
Crbn	8103	1019
Ergic3	1297	1019
Hmgxb4	3844	1019
Ifnar2	4214	1019
Mrpl9	1601	1019
Ehd2	3058	1018
Hsbp1	1165	1018
Ptpn18	1573	1018
Kif16b	5445	1017
Serinc1	2877	1017
Gpatch2	4549	1016
Oxct1	3482	1014
Rad9a	2046	1014
Bak1	2002	1013
1700052N19Rik	2290	1012
Tm9sf4	3895	1012
Eftud1	7245	1011
Elp3	8710	1011
Psmc2	1782	1011
Fbxl17	16988	1010
Gpr155	17501	1010
Atp6v1g1	1093	1009
Taf9	3442	1009
Ctnnbl1	2731	1008
Pigm	7569	1008
Cant1	14717	1007
Npc2	3262	1007
Vps33b	2568	1007
Mrpl18	959	1006
Dag1	43936	1005
Isy1	1619	1005
Emg1	1045	1004
Gabpb1	17664	1004
Il10rb	1850	1004
Pak1ip1	1753	1004
Zfp828	4013	1003
Hist1h2ab	506	1002
Phf6	4350	1002
Psmc5	1277	1002
S1pr4	2393	1002
Rbm8a	5229	1001
Dynlt3	2153	1000
Esd	1618	999
Zfp317	4025	999
Cd48	1142	998
Flcn	13774	998
Nans	1904	998
Tpp1	3494	998
Cdc37l1	2517	997
Hspe1	768	997
Idh3a	2404	997
Tgfbr1	5666	997
Tmcc1	5719	997
Ttc9c	3470	997
Tirap	18898	995
Cdkn2aipnl	1864	994
Slc35c1	5788	994
Taf8	2779	994
Zfp260	3716	994
Zfp266	12557	994
Znf512b	5372	994
9530068E07Rik	2467	993
Recql5	3986	992
Chuk	6983	991
Mta3	8245	991
Tomm40	3234	991
Cnot10	2983	990
Ppm1k	5560	990
Twf2	1594	990
Paip1	9123	989
Adprh	1583	988
Ccdc124	911	988
Cdan1	6384	988
Nubp2	1430	988
Pigs	2488	988
Vps36	1277	988
Adh5	1533	987
Casd1	3760	987
Ctso	3453	987
Psma2	946	987
Rnf146	17454	987
Asah1	2251	986
Gcnt1	13776	986
Tomm22	1024	986
Las1l	2598	985
Mthfd1l	11097	985
Stim2	4910	985
Armc8	8257	984
Fam207a	2428	984
Fbxo42	5925	984
Srpk1	2454	984
1810030O07Rik	2572	983
Gnl1	2744	983
Nol12	1993	983
Parp8	3088	983
Fam46a	10929	982
Mbd4	3584	982
Tubgcp4	2563	982
Bfar	5631	981
Cops3	1566	981
Cr1l	1662	981
Ndufa10	1209	981
Ndufv1	1572	980
Zufsp	2364	980
C230081A13Rik	10979	979
Kctd10	6193	979
Olfr856-ps1	1642	979
Tma7	637	979
Zfand6	1658	979
Cyc1	1194	978
Wdr5	2900	978
Gmps	4567	977
Phka2	13583	977
Tecpr1	4162	977
Psma6	997	976
Sacm1l	3433	976
Lilrb3	2728	975
Npc1	5209	975
Smad7	4441	975
Tbrg1	1565	975
Tpcn1	4648	975
Cab39l	3037	974
Dctn5	1532	974
Mcrs1	3712	974
Zfp574	8335	974
Ier2	1522	973
Snora64	117	973
Tex10	3203	973
Zfp598	3287	972
Ptgr2	9498	970
Rpe	2630	970
Trim21	5481	970
Ttc13	3049	970
Fbrsl1	8488	969
Fkbp3	945	969
Kat2a	6093	969
Kif13b	5603	969
Ralgapa2	9610	969
Fam134a	2557	968
Klhl20	4037	968
Prkci	4465	968
Dapk3	5100	967
Snora7a	129	967
Vps4a	2075	967
Gltp	1609	966
Lnx2	4543	966
Tmem214	2762	966
Zdhhc17	4548	966
Zfp191	3128	966
Vamp2	2164	965
Abcf3	3288	964
Ddx18	2249	964
Zfp398	6560	964
4922501C03Rik	5295	963
B4galt5	4204	963
Extl3	5978	962
Fam120b	10350	962
Mtf1	7631	962
Prkag1	1639	962
Ptdss1	3424	962
Sesn1	5794	962
Rbm7	3725	961
Atp5g3	679	960
Fam20b	4238	960
Lsm6	7503	960
Pgpep1	4882	960
4933434E20Rik	2715	959
Kif3b	5631	959
Rnf126	3085	959
Aldh3a2	3131	958
Denr	2236	958
Dhx34	3801	958
Gsdmd	1776	958
Tbrg4	5487	957
Aph1a	6097	956
Snip1	2325	956
Vapb	6969	955
Atxn10	2425	954
H2-Oa	1049	954
Nop2	2623	954
Sgms1	10909	954
Igsf8	2232	953
Pot1b	3499	953
Zfp296	1530	953
Mms19	3965	952
Nbeal1	12108	952
Zbtb40	7192	952
Ncdn	3701	951
Rsrc1	3232	951
Sugt1	1951	951
Tmem194b	6742	951
Mepce	3166	950
Dclre1c	11523	949
Fbxo3	6063	949
Rbm45	1897	948
Trmt1l	2665	948
E2f8	3691	946
Herpud2	2744	946
Snrnp48	1789	946
Vbp1	1601	946
Mphosph10	2202	945
Nfam1	19363	945
Phc1	15418	945
Pnpla2	7819	945
Rtel1	25754	945
Sec14l1	13080	945
Hist1h3e	411	944
Rae1	1742	944
Rwdd1	1082	943
Tes	2442	943
Usp3	2201	943
Cep63	2696	942
Elac2	2781	941
Mesdc2	4492	941
Nxpe3	6430	941
Rrn3	3598	941
Scyl2	3431	941
Atg16l1	9387	940
Carm1	6367	940
Prpsap1	1868	939
Socs4	2154	939
Tmem245	6895	939
Zdhhc13	2407	939
Ccdc41	2986	938
Usp10	3236	938
Mina	2149	937
Rasal1	3208	937
Etfb	1807	936
Traf5	2071	936
Anapc7	2750	935
Sike1	2798	935
2700081O15Rik	4989	934
Hist1h4k	312	934
Ncaph	2694	934
Pde12	3529	934
Spred1	2997	934
Gdap2	2871	933
Zfp715	4190	933
Mpnd	1694	932
Msh2	3056	932
Pdcd10	1870	932
Tmem170b	7170	932
Zmym5	16001	932
Atr	8074	931
Igsf9	8336	931
Mphosph8	2938	931
A530032D15Rik	1760	930
Dffa	3539	930
Dnaja3	5175	930
Rnf181	1383	930
Rnf19a	4276	930
Sun1	19399	930
Txnrd1	13866	930
Bhlhe41	12119	929
Uqcrq	499	929
Qser1	8971	928
Tinf2	1738	928
Zfp865	3958	928
Nt5c2	15616	927
Ppan	1671	927
Alms1	9984	926
Rer1	1518	926
Rogdi	1392	926
Sdccag8	2619	926
Arl6ip5	1339	925
Ptger4	5259	925
Mrpl52	412	924
Stx6	2459	924
Cog2	2824	923
Get4	4021	923
Cwc27	1884	922
Ripk3	5716	922
Cdk2	4720	921
Klhdc4	2083	921
Scarna6	248	921
Sod1	648	921
Atp5sl	2389	920
Phf1	2429	920
Prkaa1	4655	920
Pitrm1	3534	919
Tmem167	10809	919
Gid4	4400	918
