geneid	length	nreads
Zbtb43	10086	427
Ccdc86	3003	426
Cirbp	1256	426
Hdac4	3939	426
Ndufb4	454	426
Pacs1	4342	426
Prkx	3204	426
Prpf4	5237	426
Ric8b	9804	426
Rnpep	4485	426
Tfdp2	42756	426
Ttf2	4541	426
Ubxn2a	2511	426
Atg5	2352	425
Ddx55	5586	425
Idh2	1701	425
Med10	862	425
Palm	5170	425
Pi15	6923	425
Rnf34	1954	425
Trim14	1432	425
Tuba1b	1562	425
Zfp52	3164	425
B3galnt2	3681	424
D8Ertd82e	4780	424
Gprasp1	17342	424
Ino80c	2360	424
Inpp4b	4122	424
Pdpr	2904	424
Rab11fip2	10657	424
Rcc1	4615	424
Cdk5rap3	1875	423
Cdyl	6934	423
Ipo13	3588	423
Map4k5	4454	423
Med8	3588	423
Mvb12a	1062	423
Tet1	28068	423
Zfp251	3501	423
Abtb1	1880	422
Mlh1	2598	422
Ndufb5	999	422
Pepd	1853	422
Pggt1b	2736	422
Sod2	3824	422
Vps28	885	422
Zfp212	5411	422
Ccdc174	1757	421
Etfa	1464	421
Rabggtb	11260	421
Ranbp6	4867	421
Tmem43	2850	421
Vps25	1067	421
Zfp821	8384	421
Bcmo1	4859	420
Dip2c	8024	420
Erlec1	3501	420
Hist1h2be	4986	420
Rad51d	7061	420
S100a11	504	420
Stradb	2317	420
Tbc1d8b	5907	420
Col27a1	7634	419
Gtf2f2	1467	419
Kctd5	2457	419
Oaz2	1844	419
Pms2	3233	419
Ptch1	4305	419
Rnpc3	6124	419
Trub2	5090	419
Zmynd19	1231	419
Ddx56	3287	418
Med4	1304	418
Nhp2	1004	418
Pcyox1	4291	418
Ttc33	1828	418
Unkl	8189	418
Cog7	2884	417
Ganc	4804	417
Gmfg	1989	417
Prosc	6461	417
Rag1	6667	417
Snrpb2	1230	417
Tmem194	7520	417
Zfp410	13214	417
Bend5	3734	416
Casc4	20066	416
Dpy19l1	4737	416
Fkbp1a	1641	416
Kcnq5	13903	416
Mfn1	4531	416
Rnf113a2	1379	416
Snf8	947	416
Tfb2m	2448	416
Tmem26	5052	416
Tor1a	1452	416
Ube2a	1659	416
Zfp369	2869	416
1110059E24Rik	1428	415
Bag4	4797	415
Dcps	1194	415
Noc4l	2039	415
Pex5	6222	415
Ppil1	1215	415
Pus1	5193	415
Rdh1	3890	415
Spryd3	2437	415
Ube2v2	11658	415
Wdr18	2954	415
2810004N23Rik	1382	414
Arfip1	3015	414
Bid	1891	414
Mrpl35	3695	414
Traf3ip1	3500	414
Wdr20a	2427	414
Zc3h10	2089	414
Mrps7	1324	413
Mthfd2	2070	413
Plekha1	3321	413
Rbm41	13389	413
Zbtb10	7448	413
Ankrd54	1878	412
Pura	1601	412
Rab11a	2333	412
Sorcs2	5721	412
Ccdc127	12630	411
Chka	7887	411
Clcc1	7352	411
D19Ertd737e	2035	411
Dlgap5	2964	411
Eefsec	2679	411
Emc6	2755	411
Endov	10276	411
Flywch1	2509	411
Hadhb	1949	411
Lrif1	6839	411
Mrpl24	949	411
Rspry1	3849	411
Samd8	6997	411
Stk35	11636	411
Acadvl	2188	410
Kbtbd4	2393	410
Lsm7	468	410
Mrpl45	2431	410
Sec61b	552	410
Slc35e3	3483	410
Trex1	2134	410
Bag5	2133	409
Bend3	6049	409
Coq2	1712	409
Glo1	2838	409
Gpr146	8210	409
Iqce	4359	409
Lactb	2031	409
Prkab1	2051	409
Wdr73	4701	409
Wdr75	2612	409
Emc8	4933	408
Kif1b	17165	408
Spns2	6166	408
Emc2	1245	407
Pdlim1	1505	407
Uba5	2402	407
Dnmbp	6109	406
Mcm10	3494	406
Ndufv3	2066	406
Poc5	3033	406
Sgsh	4324	406
Tmcc3	16449	406
Atrnl1	6583	405
Nckipsd	2870	405
Cep55	7880	404
Grina	1693	404
Mllt3	10888	404
Pabpc4	5519	404
Slc25a36	3061	404
Urod	1199	404
Cnih	1484	403
Inpp5e	4135	403
Maml3	6512	403
Ndst2	3907	403
Zfp386	4025	403
0610031J06Rik	1537	402
Adssl1	1791	402
Diablo	1939	402
Dlat	4035	402
H6pd	4739	402
Hist1h2ac	2493	402
Imp3	899	402
Psat1	4467	402
Suclg2	2279	402
Tut1	2750	402
Aip	4037	401
Smpd4	18275	401
Ubl7	2676	401
Fam98a	2817	400
Hist1h2bc	728	400
Hlx	2147	400
Mrpl1	5010	400
Stoml1	4256	400
Ccdc171	4525	399
Ech1	1138	399
Ndufb9	651	399
Nfu1	1907	399
Rnf144a	10250	399
Rwdd4a	2952	399
8030462N17Rik	3418	398
Crot	2803	398
Eif2b4	5714	398
Ube2w	10768	398
Zdhhc6	4456	398
Aldh16a1	2567	397
Fyn	10499	397
Hist1h4k	312	397
Mrps23	1302	397
Mtif3	20054	397
Pibf1	6436	397
Prmt3	2495	397
Scfd2	7496	397
Zcwpw1	2218	397
Zfand2b	3640	397
4930426D05Rik	1621	396
Ifi47	5450	396
Myd88	1905	396
Wibg	4882	396
2700029M09Rik	1183	395
BC003331	6388	395
Clip1	4531	395
Cox6b1	505	395
Deaf1	6580	395
Irak3	2969	395
Mrs2	2035	395
Oard1	1135	395
Polr1e	2944	395
Rcl1	1803	395
Snrnp27	836	395
Txn1	1051	395
Zfp773	3025	395
Abcd3	3399	394
Cnpy4	1781	394
Csrp2	889	394
Ddx51	4846	394
Dst	40442	394
Eif2b2	1573	394
Fubp3	3740	394
Klhdc5	6571	394
Mob4	2826	394
Nrbf2	1789	394
Slc7a6os	1525	394
Snx12	4551	394
Tmco3	4533	394
Arsb	3989	393
Bscl2	3774	393
Desi1	2911	393
Dhdds	3110	393
Gemin7	763	393
Hrc	2430	393
Sec22b	1815	393
4930402H24Rik	4951	392
Ap3s2	5804	392
Ddx49	2100	392
Eif2a	2299	392
Ergic1	2733	392
Lifr	12507	392
Mgat4a	7054	392
Rnf157	4655	392
Sap30l	1549	392
Ssr2	1183	392
Adi1	1675	391
Hist1h2bj	381	391
Mrpl51	1515	391
Pcgf3	3731	391
Pign	6777	391
Pogk	14408	391
Slc25a28	1534	391
Supt7l	2677	391
Ubxn6	1701	391
Ccdc12	821	390
Ccdc167	5978	390
Ccdc43	2307	390
Cdca8	1626	390
Cdkal1	2538	390
Emp3	1545	390
Jmjd6	1668	390
Mlph	4484	390
Acsl1	3891	389
Ap5m1	3165	389
Ckap2l	3137	389
Ggps1	2369	389
Gtf2a2	874	389
H2-DMb1	1284	389
Inpp4a	8685	389
Map3k9	14009	389
Mrpl30	691	389
Pdlim7	4531	389
Peo1	3488	389
Wdr24	3099	389
Zfp39	3890	389
Actr5	2377	388
Arvcf	27112	388
Asb13	4345	388
Gngt2	1125	388
Naa10	2021	388
Nek1	4264	388
Ngp	1161	388
Nmd3	1738	388
Trim37	5637	388
Wdr74	1204	388
1110057K04Rik	6574	387
Diap3	3516	387
Hars2	3062	387
Mrpl10	1682	387
Nufip1	3974	387
Ybey	4522	387
Bcas3	10792	386
Crcp	1470	386
Gtpbp3	2800	386
Ing4	1617	386
Mfap1a	3419	386
Tmem45b	1575	386
Wdr47	4223	386
Asf1b	1599	385
Polr2j	586	385
Polr3gl	1402	385
Slc39a10	4961	385
Zadh2	3321	385
C330024D21Rik	2763	384
Ercc5	4010	384
Golph3l	7714	384
Stoml2	1548	384
Ube2e1	1386	384
Atg13	3573	383
Hadh	1720	383
Hk2	5511	383
Itpk1	2856	383
Kctd9	6464	383
Mrpl19	4996	383
Mrpl4	1287	383
Ticam1	2830	383
Zfp607	3511	383
AA388235	3867	382
Manea	4628	382
Mlst8	13218	382
Nlk	4496	382
Ogfod1	10493	382
Ormdl3	2023	382
Sass6	4241	382
Slc15a2	5094	382
Wdr59	15441	382
Arl1	842	381
Ccnh	1976	381
Hmg20b	4616	381
Ms4a6c	2539	381
Trim2	35998	381
Carns1	3968	380
Csf2ra	1849	380
Gm16515	4159	380
Rab11fip1	14367	380
Rps6ka5	4406	380
Slc25a39	1662	380
Slc41a1	4660	380
Zyx	2438	380
Haus3	1951	379
Il12a	2575	379
Kat8	1503	379
Sdhc	1179	379
Tmem109	1928	379
Trps1	10202	379
Uckl1	1809	379
Atp5e	414	378
Dnase1l3	3699	378
Klhl25	9061	378
Mms22l	4465	378
Rab3ip	2690	378
Bud31	705	377
Ccdc61	2010	377
Fbxo28	4913	377
Mis18bp1	4017	377
Rbm43	5986	377
Srfbp1	1463	377
Zfp426	6976	377
Zfp526	3352	377
Zfp933	4247	377
Chst12	1786	376
Golim4	4148	376
Mettl6	1905	376
Slc43a3	2601	376
Slmo2	1389	376
Smg8	3221	376
Uty	5228	376
Vmn2r55	2346	376
Apex1	1307	375
Arpc1a	1588	375
Arrb1	14200	375
E230016K23Rik	4355	375
Gtf2h2	1707	375
Klhl21	3895	375
Pmpcb	1596	375
Rfng	2118	375
Tnfrsf1b	4913	375
2610002M06Rik	5841	374
Adamts10	12188	374
Arl14ep	6571	374
Bcl2l1	2371	374
Fam199x	8297	374
Gbp5	3021	374
Ift80	4090	374
Ndc80	2201	374
Slc10a7	3630	374
Tbc1d23	3650	374
Zfp943	2734	374
Ccdc132	12544	373
Eif1a	2879	373
Fibp	2459	373
Pot1a	3153	373
Tapbpl	2073	373
Wasl	5637	373
Adrb2	2144	372
Cdc7	11828	372
Gm4262	1984	372
Med11	889	372
Rgs9bp	6589	372
Sfmbt1	23274	372
Slc2a1	2572	372
Slc35b4	3697	372
Sptlc1	2568	372
2310022A10Rik	4518	371
Creb3l2	3318	371
Lrpap1	2907	371
Mipep	5987	371
Mrpl38	1411	371
Msl3	2319	371
Pdik1l	9139	371
Rit1	7411	371
Rrp15	1213	371
Sap30	1183	371
Sdhd	1285	371
Trim34a	2580	371
Usp14	8265	371
Zwint	2676	371
Ap3m2	6872	370
Dgcr14	5639	370
Ercc6l	4198	370
Frmd8	3166	370
Isoc1	2563	370
Nop16	1734	370
Ppap2b	3162	370
Rnasel	4758	370
Scml4	4745	370
Zfp780b	5511	370
2310011J03Rik	1659	369
Mpeg1	4336	369
Osbpl7	3535	369
Pigh	2351	369
Qrsl1	1970	369
Snapc5	761	369
Stat5a	7494	369
Dedd2	1828	368
Nln	3780	368
Pmm2	1802	368
Ptcd1	3219	368
Uba1y	7962	368
Vrk2	3635	368
Ampd2	3650	367
Atg4b	2964	367
Ccnc	4846	367
Cstf1	1820	367
Elof1	1053	367
Fbxo7	1886	367
Gas2l3	13493	367
Gpr132	2439	367
Manba	3674	367
Narg2	4029	367
Rpa2	1782	367
Sh3glb2	1725	367
Simc1	4793	367
Slc48a1	2526	367
Usp40	10365	367
Zkscan6	2302	367
Fbxo9	3996	366
Fosb	3776	366
Klf4	3044	366
Mlx	5511	366
Rapgef5	3987	366
Syap1	2316	366
Tbc1d10a	1913	366
Chmp1b	2529	365
Dzip3	10924	365
Gins4	1364	365
Gm5643	3467	365
H2-Ke2	1234	365
Hes1	1451	365
Kcnc3	5056	365
Mbp	19876	365
Phldb3	2282	365
Rab18	2257	365
Slc25a23	3362	365
Tbcc	1843	365
Zfp169	10489	365
Bloc1s2a	897	364
Eri3	1574	364
Gtf2e1	3058	364
Pitpnc1	6350	364
Polr1b	3998	364
Amica1	2458	363
B3gat3	1584	363
D2hgdh	3058	363
Gtf2b	1252	363
Orai3	1996	363
Pld3	2164	363
Ralgps1	2738	363
Rundc1	3215	363
Acvr1b	3277	362
Ndufb8	641	362
Alkbh8	2269	361
Cenpa	1337	361
Cops5	1239	361
Dpy19l3	7671	361
Fkbp2	1273	361
Itpripl1	7202	361
Pop1	6696	361
Scarna2	61	361
Taf1b	3940	361
2510002D24Rik	1232	360
D10Jhu81e	1363	360
Dgke	5208	360
Flot2	5309	360
Gm20187	1973	360
Mtch2	2420	360
Nabp1	2838	360
Psmb5	871	360
Slc25a17	1667	360
Cdc20	1784	359
Clp1	1830	359
Dab2ip	18300	359
Dkk2	3705	359
Elk1	3548	359
Esrra	2242	359
Limk1	3323	359
Lmbr1l	2167	359
Metap1	2549	359
Pias3	8746	359
Plekha3	3007	359
Abhd12	1967	358
Alg11	14758	358
BC033916	807	358
Ckap4	2915	358
Ext2	2871	358
Fam69a	2724	358
Fignl1	8782	358
Surf2	1136	358
Tob1	2285	358
4933421O10Rik	3850	357
Ccdc137	2759	357
Cdc25a	3627	357
Coq7	871	357
Eif2c3	7635	357
Fkbp5	3505	357
Hccs	2382	357
Kxd1	1216	357
Pip5k1a	2533	357
Psmb2	847	357
Scamp4	1802	357
Tbl2	4336	357
Uvssa	7326	357
Wbp5	1018	357
Zfp617	2948	357
Zfp672	18705	357
Casp7	2349	356
Dnajb9	1865	356
Entpd1	4197	356
Plcg1	4435	356
Plk1s1	2150	356
2310008H04Rik	3261	355
Atp6ap2	2368	355
Egfl6	2700	355
Plin3	2159	355
Pttg1ip	2247	355
Rab12	2010	355
Ttc7b	3442	355
Wnt10b	2227	355
Zfp809	4882	355
Dhx32	2962	354
Dnpep	3462	354
Flad1	2188	354
Gadd45b	1266	354
Kdelr2	1850	354
Lrrcc1	14661	354
Tef	8395	354
Thap11	1848	354
Aurkb	1957	353
Cdc45	3909	353
Klhl12	3196	353
Ost4	1084	353
Rrp9	1537	353
Scly	2207	353
Sptssa	1363	353
Tmx2	1968	353
Alad	8983	352
Camk2a	9224	352
Diap2	8441	352
Gabarapl2	980	352
Slc6a18	25107	352
Trmt2b	7424	352
Tusc2	1661	352
Yaf2	4566	352
E2f3	5097	351
Eml5	10136	351
Josd1	3394	351
Skint4	3997	351
Zfp953	4641	351
1810013D10Rik	954	350
4930427A07Rik	3355	350
Foxred1	2164	350
Galk1	1506	350
Mx1	5487	350
Sh3bp5l	6034	350
Tmem50b	2222	350
Tradd	1385	350
2310045N01Rik	600	349
Cenpo	4343	349
Dnajc18	5167	349
Iscu	887	349
Lrrc8a	4254	349
Stx2	2925	349
Sumf1	2601	349
Rnf219	3456	348
Slc20a1	5322	348
Tdp1	2055	348
Tsc22d1	7958	348
Cuta	1237	347
Drg2	1713	347
Dtnbp1	1310	347
Eif2c4	6521	347
Fra10ac1	1398	347
Gpank1	2810	347
Mpc1	907	347
Uqcc	5339	347
Vta1	1325	347
Bcl2l11	14685	346
Icosl	2748	346
Lysmd1	2401	346
Prkrip1	1654	346
Rnf7	1132	346
Slc30a1	5230	346
Timmdc1	2077	346
Ugdh	2442	346
Zfp882	5651	346
Abcg3	3034	345
Aco1	4319	345
Exd2	3323	345
Gna11	3262	345
Lysmd3	3126	345
Mrp63	2321	345
Wdr45b	2344	345
Asb7	9938	344
Gtf2e2	4776	344
Jmjd4	13213	344
Mybl2	3702	344
Npepl1	2097	344
Phf5a	1648	344
Ppp2r5b	2708	344
Slc23a2	6364	344
2310033P09Rik	1241	343
Mrpl37	1496	343
Polr1c	1305	343
Rfxap	2162	343
Spsb3	5190	343
Ssbp3	6309	343
Supt4a	693	343
Tex261	1454	343
Wdr55	1498	343
Zbtb20	6058	343
2700089E24Rik	4340	342
Arfip2	3277	342
Fundc2	3261	342
Gm11696	2765	342
Iffo1	5673	342
Katnb1	3425	342
Mapk11	2442	342
Rab3a	2897	342
Zfp385a	2291	342
Arl2bp	2654	341
Crlf2	2687	341
Ddx11	4150	341
Fam89b	2385	341
Fiz1	10424	341
Hibadh	1734	341
Klhdc2	1946	341
Mroh2a	7526	341
Mylk4	5641	341
Snapc1	2125	341
Sprtn	2116	341
Tipin	1211	341
Fbxo21	3909	340
Haus5	2195	340
Ndufa3	349	340
Nlrc4	3838	340
Zbtb37	3883	340
1300002E11Rik	4185	339
1810009A15Rik	615	339
Acap3	4312	339
Ern1	3976	339
Fbxo31	4355	339
Lonrf1	3930	339
Nhlh2	3353	339
Nlrp1a	4806	339
Pold2	1610	339
Ppp1r16a	2623	339
Rab5a	2364	339
Slc16a6	8375	339
Smim11	500	339
Swt1	3668	339
Degs1	2005	338
Idi1	2867	338
Pskh1	3246	338
Twf1	2973	338
Vangl2	2260	338
Vwa9	5992	338
AI837181	3076	337
Asrgl1	2274	337
Kti12	1556	337
Lin37	998	337
Nsmce2	3873	337
Pla2g4b	3858	337
Wdr61	3655	337
1110038F14Rik	1091	336
Gtpbp6	1615	336
Lamtor2	571	336
Rfc5	1730	336
Toe1	2008	336
Zfp280b	4874	336
Zfp444	8542	336
Acox1	7984	335
Athl1	2975	335
Kbtbd7	4528	335
Kdelr1	1525	335
Mapk8	5756	335
Rabgef1	5473	335
Smyd5	2493	335
Tpd52l2	2306	335
Zfp408	3740	335
1810022K09Rik	401	334
Foxo4	3162	334
Pfdn2	622	334
Sertad2	11249	334
Tab1	2932	334
Tmem104	4566	334
Zfp120	8128	334
Cks2	694	333
Hace1	3785	333
Hmgcl	1413	333
Mdm1	12349	333
Mrps35	1067	333
Ndrg1	2890	333
Stk16	2885	333
Tmem201	8232	333
Zfp367	3490	333
Zfp944	2784	333
9530091C08Rik	7977	332
Cdc14b	11454	332
Dusp7	3212	332
Neu1	3850	332
Nudcd1	6891	332
Pnp	2941	332
Pole3	599	332
Ppp1r15a	2332	332
Sfxn3	8676	332
Tmem87b	4622	332
Trib1	4026	332
Txndc12	1274	332
6720456H20Rik	5218	331
AI597479	3457	331
Larp1b	1705	331
Lin9	4655	331
Ring1	2034	331
Stap1	1136	331
Zbtb7b	3690	331
Zfp160	3795	331
Znrf1	19129	331
1700123O20Rik	1889	330
2410002F23Rik	1982	330
Apopt1	1745	330
Camk2g	10974	330
Cetn2	1186	330
Fam136a	1606	330
Fbxo5	1807	330
Gpr56	7160	330
Ngly1	2901	330
Nmral1	1161	330
Reep4	1670	330
Rnf25	1475	330
Ap5z1	3817	329
Bzrap1	7616	329
Fanci	4619	329
H2-Ke6	964	329
Mpv17	1708	329
Mrps14	1970	329
Ppwd1	2366	329
Prr3	6619	329
Rexo2	1075	329
Stx17	5776	329
Suv420h2	4412	329
Taf1c	3255	329
Vps9d1	2779	329
2810006K23Rik	3322	328
A630020A06	3526	328
Iah1	926	328
Plk1	2203	328
Pms1	3031	328
Psmb7	969	328
Rcbtb2	10555	328
Slc15a3	2345	328
Slc18b1	2837	328
Sord	2259	328
Uchl3	930	328
Ap4b1	8433	327
Ccdc15	3525	327
Cyb561d1	8249	327
D6Wsu163e	2238	327
Dpy30	3003	327
E2f7	5476	327
Emd	1303	327
Fchsd1	4227	327
Hsh2d	1225	327
Mcfd2	4325	327
Mettl2	2619	327
Ncbp2	2037	327
Sox5	21597	327
Znhit6	2813	327
1110008F13Rik	1050	326
Ankrd37	904	326
D17Wsu104e	913	326
D730005E14Rik	3607	326
Dnlz	8621	326
Gng5	535	326
Prdx3	1445	326
Rassf1	3518	326
Stx8	4104	326
Zkscan3	5201	326
Kin	1379	325
Mettl4	2150	325
Polr3k	2921	325
Prim1	1533	325
Xkrx	2874	325
5830416P10Rik	5292	324
Gdpgp1	3520	324
Hus1	4581	324
Il27ra	2658	324
Mrgbp	1192	324
Pde4a	8798	324
Pigo	4236	324
Polr2g	868	324
Rtca	1560	324
Styx	4258	324
Trappc3	1256	324
Cry2	6194	323
Diras2	4348	323
Fuca2	3954	323
Hax1	1117	323
Itfg2	2299	323
Mapkbp1	6937	323
Calhm2	2049	322
Edem2	2294	322
Srek1ip1	1688	322
Trnau1ap	1130	322
Tyr	3307	322
Zswim6	5457	322
E130308A19Rik	6399	321
Grhpr	1226	321
Klc2	6066	321
Rnaseh2c	646	321
Sfn	1613	321
Socs6	3210	321
Tada3	1849	321
Zbtb38	4091	321
Itgb1bp1	1874	320
Nt5dc3	5952	320
Pisd	2150	320
Rcn2	2042	320
Stxbp3a	2406	320
Tab3	6364	320
4930422G04Rik	7048	319
Adamts6	4822	319
Ammecr1	3109	319
Cnnm4	4582	319
Gtf2h3	2664	319
Mus81	1993	319
5730408K05Rik	384	318
Amz2	5813	318
Anln	5421	318
Asb1	11743	318
Clock	7478	318
Kynu	2733	318
Mrps27	1848	318
Slc39a6	3882	318
Vamp8	786	318
Bola3	530	317
Ccdc104	1523	317
Cers6	3930	317
Fbxl19	3410	317
Kif3c	6849	317
Sdf2l1	1108	317
Urgcp	10646	317
Atg12	2492	316
Cdca4	2419	316
Chmp6	1561	316
Dhps	1332	316
Fam126b	8695	316
Mcoln1	2002	316
Mrps18a	864	316
Nudt16l1	1274	316
Pigv	6855	316
Utp14b	7397	316
3230401D17Rik	1562	315
A230072C01Rik	3802	315
D830031N03Rik	8311	315
Hsdl2	2616	315
Hspa4l	3558	315
Pex14	1942	315
Pno1	1563	315
Sacs	3343	315
Timm50	1179	315
Trmt10c	1846	315
Utp11l	953	315
B230120H23Rik	11326	314
Cx3cr1	3753	314
Dpm1	2293	314
Erlin2	3945	314
Fastk	1840	314
Gm3414	7912	314
Slc26a2	3863	314
Ssna1	864	314
Uqcr10	441	314
Zbtb39	5950	314
Zfp689	3621	314
Ddit3	871	313
Exosc2	1622	313
Memo1	1499	313
Mob2	1456	313
Pex1	4304	313
Zdhhc9	2995	313
Atpaf2	1863	312
Clcn6	2910	312
Cnpy2	1017	312
Cops8	1843	312
Nck2	2775	312
Nt5c3l	2827	312
Osbpl5	7788	312
Tmem189	1700	312
Tmub2	2096	312
Bcorl1	6125	311
Dph3	5957	311
Kif13a	6865	311
Knstrn	3118	311
Mex3d	3258	311
Mto1	2364	311
Nmt2	1877	311
Oasl1	2124	311
Per2	5837	311
Zfp382	2193	311
AI504432	5544	310
Dhrs1	1471	310
Pgp	1032	310
Pgs1	2298	310
Ptpn7	3264	310
Slc7a6	3730	310
Sra1	2922	310
Tanc1	7873	310
Wdr4	3890	310
Arhgef12	10483	309
BC021785	8904	309
Cacfd1	5139	309
Cep97	10812	309
Eme2	1521	309
Fam219b	6061	309
Tmem161a	2994	309
Ttc27	2820	309
Xylt2	3424	309
5430427O19Rik	3835	308
Aarsd1	1333	308
Ankrd33b	16790	308
Atp5j2	477	308
Azi1	3578	308
BC027231	2866	308
Commd4	824	308
Desi2	4213	308
H2-T10	5757	308
Map2k6	2064	308
Mis18a	1300	308
1700030K09Rik	2427	307
Fam124a	3557	307
Itga9	12181	307
Mns1	1807	307
Ralgds	14680	307
Rasgef1b	5989	307
Stam2	4124	307
Uchl5	3699	307
Ccnb1	2316	306
Cox5a	692	306
Dclk2	22973	306
Gtf3c5	2787	306
Mettl23	1039	306
Mrps2	4101	306
Poc1b	2727	306
Spopl	8341	306
Stil	5328	306
Tmem9b	1685	306
Aptx	11236	305
D16Ertd472e	23939	305
Dscr3	2405	305
Krtcap2	516	305
Meaf6	876	305
Mrpl23	582	305
Mtrr	3692	305
Prdm9	3460	305
Rmdn3	2252	305
S1pr3	4484	305
Slc25a53	5764	305
Spns1	5385	305
Vamp4	2532	305
Zfp280c	16284	305
Zfp629	6116	305
1300018J18Rik	2360	304
Ddhd2	4267	304
Fancd2	4780	304
Ids	4972	304
Nudt9	1334	304
Prim2	1937	304
Trpc2	7044	304
Ube2l6	1387	304
Wdr70	2151	304
Cd1d1	1843	303
Creb3	1582	303
Dedd	5433	303
Fzd5	13721	303
Leng1	2213	303
Lsm11	6453	303
Med26	3039	303
Opa3	2260	303
Poldip2	1951	303
Pon2	1850	303
Pqlc3	2943	303
Zfp942	3275	303
2610507I01Rik	2905	302
A730098P11Rik	5159	302
Helq	3688	302
Hip1	7855	302
Hist1h2bn	381	302
Slc24a6	8422	302
Zfp653	2108	302
Zfp7	2754	302
Gm12657	978	301
Ighmbp2	5562	301
Lrrc42	1756	301
Pde5a	6728	301
Pdxk	5094	301
Srd5a3	1769	301
Taf11	1220	301
Tbca	503	301
Tbce	1807	301
Tecpr2	7830	301
Zfp64	2753	301
Actr8	2121	300
Asf1a	2182	300
Exosc8	2552	300
Invs	5632	300
Kif18b	3336	300
Mtbp	6528	300
Mtrf1l	2621	300
Prr11	3827	300
Spcs1	1006	300
Tcf19	5053	300
Tfe3	18974	300
Usp28	4220	300
Vegfb	2463	300
Zfp935	4883	300
8430410A17Rik	1407	299
Ccnb2	1541	299
Cdc42ep3	1967	299
Dnajc16	3913	299
Mrps34	898	299
Sf3b5	734	299
Zfp654	4745	299
Arl13b	3524	298
Crybg3	6544	298
Ecsit	4825	298
Gm5591	3441	298
Il6st	5452	298
Nfs1	2053	298
Pdk3	2000	298
Rad52	6714	298
Rnf122	3547	298
Ttc39b	8764	298
Cep95	5325	297
Coasy	2386	297
Coil	2607	297
Dnttip1	1244	297
Eif4ebp1	981	297
Gphn	6591	297
Itpkc	3218	297
Klc4	2322	297
Klhl22	2618	297
Lsm5	501	297
Mphosph6	1054	297
Oas2	3864	297
Paip2b	3324	297
Rabggta	2547	297
Stambpl1	1978	297
Terf1	1633	297
Tnfrsf19	8675	297
3110001D03Rik	722	296
Acot11	5668	296
Apba3	2107	296
Cenpq	1442	296
Ift20	802	296
Ndufs3	940	296
Nipa2	16066	296
Pfdn1	1077	296
Stard5	2425	296
Tango6	4409	296
Tsga10	3400	296
Fam149b	6384	295
Gbp7	11082	295
Prdm10	3408	295
Prmt6	5511	295
C2cd2l	4334	294
Ccdc125	5201	294
Dusp16	9248	294
Snora16a	136	294
Vamp3	2115	294
Zcchc9	1532	294
Bre	6380	293
Cdk1	2860	293
Dtnb	9566	293
Fkrp	2806	293
Mrps15	938	293
Mrps21	407	293
Poli	5218	293
Psmf1	3542	293
S100a9	488	293
Sclt1	3020	293
Tada1	2144	293
Tjp3	3031	293
Ube2g2	1982	293
0610010K14Rik	4714	292
Blm	9467	292
Cmas	1760	292
D2Wsu81e	1838	292
Dtymk	1656	292
Gfer	1775	292
Lrrc40	4092	292
Mcm9	3873	292
Med19	2059	292
Pdcd2	1120	292
Pde4c	3193	292
Ptpn9	4056	292
Pus7	3309	292
Scnm1	1549	292
Srprb	2991	292
Tgoln1	5024	292
Usp17la	2649	292
9430015G10Rik	5170	291
BC031181	1047	291
C87436	8079	291
Cerkl	1759	291
Cmya5	11848	291
Fam213a	1537	291
Gapt	2055	291
Klf16	2652	291
Mapk1ip1	2944	291
Mcoln2	5010	291
Mfng	1834	291
Narfl	2555	291
Pomgnt1	5339	291
Prkag2	7859	291
Rnf138	6112	291
Spns3	1819	291
Zmym6	4134	291
1700128F08Rik	1110	290
Ndufa4	492	290
R3hcc1	1725	290
Sepp1	6139	290
Shisa3	3754	290
Zscan21	9052	290
Aprt	866	289
Asb6	2113	289
Bfsp2	1570	289
Evi5	5849	289
Heatr3	3137	289
Ift46	3337	289
Lman2l	2225	289
Mrps18b	1053	289
Prosapip1	4204	289
Rabif	1959	289
Vhl	2730	289
Zfp51	2598	289
Cdadc1	12751	288
Ddx26b	3808	288
Dgkq	4545	288
Hdhd2	6391	288
Kif2c	2830	288
Lcorl	15583	288
N4bp2l1	1906	288
Pgrmc2	3007	288
Rpusd2	5134	288
Cept1	2773	287
Hras1	6505	287
Kalrn	21869	287
Optn	2413	287
Ormdl1	1846	287
Rab27a	2971	287
Rgl1	3887	287
S100a13	715	287
Tmem71	2931	287
Zfp346	3597	287
Apba2	3319	286
Haus4	1587	286
Mrap2	4007	286
Nudt5	1589	286
Ptplad1	2733	286
Slc37a3	4064	286
Slc7a5	3513	286
Tchh	5823	286
Zfp11	3916	286
Alg2	3055	285
Arrb2	6926	285
Bhlhb9	5640	285
Cd3eap	2246	285
Cdk10	3260	285
E130008D07Rik	12897	285
Esco2	2899	285
Kremen1	4907	285
Lactb2	1888	285
Mboat7	2880	285
Phf11b	1163	285
Ptpn22	2728	285
Sh3bp1	1900	285
Strada	7371	285
Cox17	436	284
Dap	1481	284
Got1	2057	284
Letmd1	2579	284
Mrpl40	1055	284
Prkag3	2832	284
Ptpre	5411	284
Tomm40l	2920	284
Atp5k	292	283
Casp1	1513	283
Ccdc34	2079	283
Cirh1a	2249	283
Cyb5	749	283
Eif2b1	1938	283
Gm8234	2000	283
Gtf2ird2	3468	283
Inpp5a	5601	283
