geneid	length	nreads
Mrpl44	1424	481
Plk1	2203	481
Sh3bp5l	6034	481
Slc35b4	3697	481
Tomm5	1322	481
Uqcc	5339	481
Wdr24	3099	481
Zcchc9	1532	481
Cdc25a	3627	480
Eri3	1574	480
Cnpy2	1017	479
Klhl21	3895	479
Knstrn	3118	479
Mrpl54	587	479
Socs5	4394	479
Timm50	1179	479
Ccdc90a	4356	478
Dnajb9	1865	478
Nlrc4	3838	478
Sod2	3824	478
Vmn2r55	2346	478
Wls	5457	478
Acnat1	5048	477
Asb1	11743	477
Atpaf2	1863	477
Cnnm4	4582	477
Ecsit	4825	477
Mzt1	2256	477
Nabp1	2838	477
Pdf	1536	477
Rad51	2138	477
Ralgps1	2738	477
Rnf219	3456	477
Slc25a25	10209	477
Thbs4	3202	477
C87436	8079	476
Eif2b4	5714	476
Grwd1	1902	476
Klc2	6066	476
Mrpl40	1055	476
Mtfmt	2042	476
Pld3	2164	476
Ptk2	8012	476
Rgs18	1859	476
Ulk1	5196	476
1110002L01Rik	3300	475
Eme2	1521	475
Gpr171	2225	475
Ms4a4c	1723	475
Neil3	2253	475
Ppard	3218	475
St8sia6	3157	475
Dmap1	1513	474
Gm11648	2731	474
Gpn1	1847	474
Katnb1	3425	474
Mrpl51	1515	474
Pon2	1850	474
Fam103a1	1423	473
Hpse	3082	473
Mob2	1456	473
Nkiras2	2013	473
D17Wsu104e	913	472
Fbxo8	3527	472
Kbtbd7	4528	472
Supt7l	2677	472
Tmem186	2878	472
Tmem50b	2222	472
Txn1	1051	472
Bbip1	4751	471
Bcap29	3745	471
Esco2	2899	470
Exd2	3323	470
Exosc5	1031	470
Hax1	1117	470
Zscan26	3990	470
Bloc1s1	550	469
Gm7609	1611	469
Mrps18b	1053	469
Whrn	31417	469
Anapc15	799	468
Larp1b	1705	468
Nxpe3	6430	468
Pdcd2	1120	468
Psmb5	871	468
Srm	1328	468
Tango6	4409	468
Zfp408	3740	468
Bub1	8671	467
Cyb561d1	8249	467
Eif2d	4098	467
Fbxo7	1886	467
Mpo	2546	467
Myg1	1479	467
Nckipsd	2870	466
Ngfr	3401	466
Ppcdc	2751	466
Prepl	13680	466
Pts	1036	466
Rnf25	1475	466
Mrpl38	1411	465
Pot1a	3153	465
Stk35	11636	465
Arsb	3989	464
Ccdc43	2307	464
H2-K2	1324	464
Zfp316	6893	464
Zfp952	3008	464
Cyb5	749	463
Dtnb	9566	463
Itgb1bp1	1874	463
Mis18a	1300	463
1600012H06Rik	10343	462
4921524J17Rik	3093	462
Hist1h2bn	381	462
Mien1	744	462
Pigu	1621	462
Tnfsf10	4944	462
1700123O20Rik	1889	461
Cd36	17496	461
Mpc1	907	461
Phospho2	2104	461
Tradd	1385	461
Vps45	2626	461
4930427A07Rik	3355	460
Cdc6	9140	460
Mrpl41	2423	460
Phka1	12053	460
Polr1e	2944	460
Sar1b	1253	460
Tada3	1849	460
Zfp672	18705	460
2310045N01Rik	600	459
Ankrd32	3742	459
Ankrd33b	16790	459
Coasy	2386	459
Prkrip1	1654	459
Sgms1	10909	459
Slc25a1	1678	459
Zdhhc9	2995	459
Ddx26b	3808	458
Ercc5	4010	458
Map4k5	4454	458
Sec61g	2291	458
Slc35b1	1169	458
Abtb1	1880	457
Asb7	9938	457
Zbtb7b	3690	457
Hist2h3b	411	456
Lysmd3	3126	456
Tmem128	1085	456
Zbp1	2768	456
Ccdc77	5105	455
Phax	3676	455
Usp40	10365	455
9030617O03Rik	3229	454
Rttn	7269	454
Surf2	1136	454
Usmg5	341	454
A430107P09Rik	2237	453
Rpp14	2467	453
Ssna1	864	453
Wbp5	1018	453
4632415L05Rik	4114	452
Gimap5	1943	452
Pigv	6855	452
Pomgnt1	5339	452
Vrk2	3635	452
BC027231	2866	451
Gtf3c3	3005	451
Pgp	1032	451
Prr3	6619	451
Rrnad1	2847	451
G2e3	19689	450
Pde4a	8798	450
Polr3gl	1402	450
Rbm18	7498	450
Sfn	1613	450
Uqcr11	436	450
Dnajc16	3913	449
Glrx5	930	449
Mrps2	4101	449
Slc35b2	2138	449
1810058I24Rik	2308	448
Actr8	2121	448
Cep55	7880	448
Dbf4	4885	448
Mllt3	10888	448
Mrpl20	665	448
Ptar1	2064	448
Taf6l	4569	448
Tspyl3	3072	448
Aprt	866	447
Fam89b	2385	447
Hk2	5511	447
Nfs1	2053	447
Rnaseh1	1457	447
Sco1	4280	447
Chchd1	595	446
Csrp2	889	446
Efnb2	4319	446
Fbxo21	3909	446
Fopnl	1422	446
Polr2d	1954	446
Tmem110	3738	446
Ccdc104	1523	445
Diras2	4348	445
Dnajc19	1433	445
Mtbp	6528	445
Pdcd6	1524	445
Plekha3	3007	445
Poldip2	1951	445
Ptpre	5411	445
Tbc1d10a	1913	445
Xkrx	2874	445
Fam160a2	42993	444
Fam167a	4235	444
Fra10ac1	1398	444
Gm4262	1984	444
Ifrd1	1816	444
Mfng	1834	444
Nav2	22374	444
Pih1d1	1101	444
Rab2b	2756	444
Rad52	6714	444
Vamp8	786	444
Ap4b1	8433	443
Ap5z1	3817	443
C230052I12Rik	1788	443
Dnase1l3	3699	443
Fam126b	8695	443
Hist1h2bm	381	443
Mrpl46	1029	443
Ndufa4	492	443
Nob1	1647	443
Trmt44	3784	443
Aarsd1	1333	442
Adamts10	12188	442
Ccp110	5008	442
Dusp5	1155	441
Mapkapk3	2816	441
Mtrf1l	2621	441
Ngrn	3039	441
Pfdn1	1077	441
Stk16	2885	441
Aar2	7037	440
Itfg2	2299	440
Mxd1	4661	440
Ttc38	3751	440
D16Ertd472e	23939	439
Hspbp1	1488	439
Srd5a3	1769	439
Timm8a1	1183	439
Timmdc1	2077	439
A230050P20Rik	1683	438
Arl6ip6	2553	438
Cuedc1	6171	438
Dbr1	2103	438
Flot2	5309	438
Gbp7	11082	438
Heatr5a	7761	438
Pfkfb2	18031	438
Wwp1	25230	438
2810006K23Rik	3322	437
Acsl1	3891	437
Cox10	2921	437
Hsdl2	2616	437
Isoc2a	1087	437
Mrps21	407	437
Narg2	4029	437
Pdk1	5137	437
Pfdn2	622	437
Prps1	1975	437
Tmem161b	7976	437
Hist1h3a	534	436
Idh2	1701	436
Lrrc41	2869	436
Pdk3	2000	436
Rexo2	1075	436
Rint1	3265	436
Rnasek	622	436
Srprb	2991	436
Bzrap1	7616	435
Dclk2	22973	435
Lsm5	501	434
Mto1	2364	434
Orc5	2059	434
Pex1	4304	434
Slc25a30	1706	434
Adprhl2	1368	433
Dnlz	8621	433
Yrdc	1554	433
9130011E15Rik	2896	432
Elp5	2390	432
Kctd2	1766	432
Slc12a4	11467	432
Slc25a38	1581	432
Det1	2217	431
Prdx6	2334	431
Ubl4	4528	431
Zfp346	3597	431
1810022K09Rik	401	430
Hdac6	8209	430
Lsm11	6453	430
Ppfibp1	9717	430
Tmem104	4566	430
Trpm5	4383	430
Clpb	4492	429
Dynll2	7189	429
Enox2	23537	429
Evi2a	3779	429
Igf1r	11978	429
Lztr1	3108	429
Ndufc2	681	429
Tmx4	5143	429
2510002D24Rik	1232	428
Gpn3	1402	428
Neurl1b	6188	428
Ppp2r5b	2708	428
S100a8	392	428
AI504432	5544	427
Hist1h2an	393	427
Narfl	2555	427
Ptpn12	3166	427
Rhbdd1	7196	427
Ric8b	9804	427
Serpinb6a	6190	427
Slc23a2	6364	427
Tex30	1265	427
2010015L04Rik	5456	426
Arhgap18	3616	426
Dnajc27	4713	426
Gtl3	1294	426
Olfr1033	3743	426
Scarb1	7105	426
Tor2a	2986	426
Ccdc32	1870	425
Hcfc2	2386	425
Pramef8	3882	425
Sertad2	11249	425
Twsg1	4047	425
Cln5	2447	424
Map3k9	14009	424
Mfsd5	1742	424
Sass6	4241	424
Trim7	1366	424
2610005L07Rik	4009	423
Clcc1	7352	423
Gna11	3262	423
Ksr1	4081	423
Mrpl13	786	423
Prr11	3827	423
Ptrh2	5941	423
Rmi2	3739	423
Smim7	2842	423
Zfp60	7920	423
Ddit4	1685	422
Dusp16	9248	422
Hist1h4j	312	422
Itih5	7928	422
Pck2	3400	422
Prmt6	5511	422
Vps9d1	2779	422
Zdhhc4	1346	422
Zfp958	2361	422
Fut11	3344	421
Kdsr	5582	421
Klhl2	3026	421
Letmd1	2579	421
Rpap2	7699	421
Arf2	2659	420
Hsd17b10	911	420
Lphn2	6052	420
Rassf1	3518	420
Terf1	1633	420
Gar1	1271	419
Iqgap2	5771	419
Mmadhc	1302	419
Qdpr	1394	419
Dap	1481	418
Enc1	4743	418
Pdcd2l	1283	418
Per2	5837	418
Phf11b	1163	418
Aasdh	3694	417
Ccdc61	2010	417
Dguok	2120	417
Mrto4	930	417
Ndufa1	493	417
Spred2	2872	417
Agpat5	3829	416
Antxr2	3751	416
Btbd2	3026	416
Kif13a	6865	416
Trib1	4026	416
U2af1l4	864	416
Gm20172	1551	415
Gmnn	977	415
Rfxap	2162	415
Zfp606	7058	415
Abcc4	16944	414
Cpne8	4024	414
Rundc1	3215	414
Slc8a1	37162	414
Smim11	500	414
Smyd5	2493	414
Chmp6	1561	413
Dhx35	3199	413
E130308A19Rik	6399	413
E2f3	5097	413
Eci1	1091	413
Irgm2	3514	413
Limk1	3323	413
Rab11fip2	10657	413
Snora62	128	413
Spn	5212	413
Gas2l3	13493	412
Gmpr2	1544	412
Mon1a	2095	412
Stx17	5776	412
Tlr7	3746	412
1300002E11Rik	4185	411
Armcx2	11063	411
Cdk10	3260	411
Cul9	7844	411
Gab2	12013	411
Kif24	5598	411
Mapkbp1	6937	411
Mboat7	2880	411
Ogfod1	10493	411
Slc52a2	2700	411
Tbl2	4336	411
Tsga10	3400	411
1110038F14Rik	1091	410
Leng1	2213	410
Slc25a22	5334	410
Cd3eap	2246	409
Ilvbl	2329	409
Ntan1	1148	409
Adora2a	2534	408
Ccnb1	2316	408
Gdpgp1	3520	408
Lpcat3	2502	408
Man2c1	3221	408
Rad54l	8544	408
Zfp472	2337	408
App	16338	407
Brms1l	2566	407
Dgkq	4545	407
Hexa	1865	407
Mut	3675	407
Pinx1	1351	407
Pkmyt1	2039	407
Zfp942	3275	407
Adrb2	2144	406
Hras1	6505	406
Hus1	4581	406
Kctd1	5228	406
Mrpl45	2431	406
Nmt2	1877	406
Psmd10	2833	406
Ring1	2034	406
Atp5k	292	405
Igtp	2023	405
Lrrc61	5591	405
Mrps34	898	405
Naip5	5292	405
Nop10	695	405
Csgalnact2	3660	404
Klf16	2652	404
Rpp40	2736	404
Usp28	4220	404
Vamp4	2532	404
Atpaf1	2330	403
Coq5	2001	403
Cwf19l1	3581	403
Sdf2	1268	403
Slc16a1	4426	403
Tssc1	1692	403
Exo5	3959	402
Neto2	5646	402
Nr1d2	4640	402
Palm	5170	402
Afmid	2332	401
Ass1	1631	401
Churc1	639	401
Gtpbp3	2800	401
Nat2	2844	401
Slc12a7	5130	401
Slc25a39	1662	401
Snhg12	606	401
Zfp456	4079	401
Tdrd7	3510	400
Asrgl1	2274	399
Gzf1	4135	399
Nelfe	4532	399
Zfp251	3501	399
Commd4	824	398
Glo1	2838	398
Ppox	1821	398
Rit1	7411	398
Thap6	3673	398
Acsl3	11152	397
Agk	2225	397
Dpm2	861	397
Fam149b	6384	397
Krtcap2	516	397
Lpar2	5701	397
Mccc1	2979	397
Naa38	750	397
Pqlc2	2047	397
Cpox	3184	396
Fancg	5425	396
Idnk	2978	396
Rapgef5	3987	396
Ccdc17	2003	395
Hmgcl	1413	395
Kif18a	3368	395
Lamtor4	877	395
Med19	2059	395
Ndufa12	561	395
Pold2	1610	395
Rnf121	1488	395
Rnf185	2867	395
Sumf1	2601	395
Alad	8983	394
D11Wsu47e	2196	394
Fars2	3619	394
Gm4791	1021	394
Gstcd	2619	394
Prorsd1	4165	394
Solh	3288	394
Tns1	9966	394
Zfp382	2193	394
Zfp882	5651	394
Athl1	2975	393
Ms4a6c	2539	393
Nup35	5484	393
Rpf2	3310	393
Shcbp1	2132	393
Thoc7	1580	393
Tmem192	2115	393
Hist1h2ai	393	392
Ifrd2	1980	392
Ift46	3337	392
Invs	5632	392
Ptplad1	2733	392
Ssh3	2728	392
Ankrd37	904	391
Atg9a	3764	391
Mrpl36	902	391
Ptpn22	2728	391
Ttc39b	8764	391
Wdr47	4223	391
Zfp64	2753	391
Commd10	1549	390
Creb3	1582	390
Lmo7	6104	390
Mrps15	938	390
Pex13	4122	390
S100a13	715	390
Zfyve19	3736	390
Dpy19l1	4737	389
Glb1	2353	389
Mageb16-ps1	3482	389
Psmg4	1006	389
Rnaseh2b	1457	389
Dhx32	2962	388
Fbf1	5373	388
Gpsm1	9987	388
Hist1h2bh	381	388
Nipsnap3b	1507	388
Slc35e3	3483	388
Slc44a1	5040	388
Stap1	1136	388
Tubg1	1609	388
Yae1d1	3436	388
Zfp712	3970	388
Acox1	7984	387
Klhl12	3196	387
Mcu	2872	387
Rmdn3	2252	387
Zfp639	3941	387
Josd1	3394	386
Mul1	3732	386
Nr2c2ap	2366	386
P2rx4	1993	386
Tma16	1088	386
Tti2	12184	386
Usb1	1764	386
Aco1	4319	385
Cog7	2884	385
Ndufs6	1073	385
Slc16a10	7707	385
Thap4	2160	385
Zfp280b	4874	385
BC003331	6388	384
Cox16	1997	384
Dedd2	1828	384
Hist1h4a	312	384
Mrps17	1196	384
Rad18	5261	384
Zfp1	3703	384
Cops7b	2231	383
Gna12	1880	383
Nme3	722	383
Rbak	6790	383
Stx18	1562	383
Tmem222	1482	383
Tmem48	2576	383
Zbtb38	4091	383
D2Wsu81e	1838	382
D3Ertd254e	6625	382
Golt1b	2796	382
Rinl	2873	382
Slc48a1	2526	382
Bbc3	1976	381
Ccdc130	2099	381
Cx3cr1	3753	381
Itga6	4205	381
Ndufaf4	3632	381
Slc39a6	3882	381
Tmem109	1928	381
Tmem219	1885	381
Zfp81	2253	381
C2cd2l	4334	380
Ddx11	4150	380
Mrps18a	864	380
Nudcd2	1603	380
Pla2g4b	3858	380
Srl	4978	380
Dnaaf2	2639	379
Klf4	3044	379
Pim3	2419	379
Snhg5	1010	379
Stk38l	4617	379
Asb8	6512	378
Etohi1	4491	378
Fam173a	802	378
Fbxo32	6936	378
Guf1	3978	378
Idua	3374	378
Ly6c2	801	378
Sft2d1	1048	378
Baiap2	8317	377
Ing2	2813	377
Otub2	9147	377
Rapgef2	6543	377
Tfap4	2113	377
Uap1l1	1690	377
Zfp157	5304	377
Zmym1	3832	377
Atpbd4	2700	376
Dctn6	964	376
Gmppa	1528	376
Klc4	2322	376
Mcoln2	5010	376
Urod	1199	376
Wdr41	3069	376
Arl13b	3524	375
Bfsp2	1570	375
Ckap4	2915	375
Enpp1	3224	375
Gabarapl2	980	375
Glce	4625	375
Pbk	1646	375
Pdp2	3498	375
Rab27a	2971	375
Slc25a10	4000	375
Tusc3	1513	375
Aasdhppt	2870	374
E2f6	4926	374
Mmgt2	1883	374
Necap1	2393	374
Pus3	2012	374
Tada1	2144	374
Tmem179b	2151	374
Trub1	8093	374
1600014C10Rik	6482	373
Apba3	2107	373
Mxi1	14995	373
Ndufa5	549	373
Neu1	3850	373
Rdh14	1472	373
Zfp870	5296	373
2310003H01Rik	3175	372
Chek2	2247	372
Cox14	723	372
Herc6	5279	372
Mid1ip1	4115	372
Nxpe2	3368	372
Poc1b	2727	372
Slc24a6	8422	372
Tchp	2863	372
Timm22	5429	372
Tspan5	3172	372
Ddx59	2228	371
Rhox8	1206	371
Rnf5	1101	371
Sclt1	3020	371
Carkd	2664	370
Grhpr	1226	370
Mars2	2882	370
Mrps33	1986	370
Mrps36	1426	370
Nlrp1a	4806	370
Poli	5218	370
Xpa	955	370
Cep170b	6640	369
Cpeb2	13580	369
Deaf1	6580	369
Dhx58	2412	369
Gm5607	5067	369
Mrps16	566	369
Pex7	3710	369
Apoa1bp	905	368
Bnip1	1085	368
Jmjd8	2092	368
Mrps22	1215	368
Saal1	4699	368
Wdr8	1600	368
Aars2	3349	367
Elmod2	9413	367
Galk2	2520	367
Gm17066	3691	367
Il7r	3210	367
Nol3	2869	367
Oma1	1866	367
Plin3	2159	367
Rcor2	2014	367
Shmt1	2065	367
Ugdh	2442	367
Yipf1	2563	367
Ccdc34	2079	366
Dgke	5208	366
Fam162a	635	366
Fam203a	1967	366
Mob1b	3171	366
Pqlc3	2943	366
Sars2	1910	366
Tmem11	2734	366
Txndc17	1446	366
Ube2f	1363	366
Adamts6	4822	365
Galt	2000	365
Nsmf	14479	365
Trim2	35998	365
Urm1	2143	365
Zfp653	2108	365
Amz2	5813	364
Ascc1	2963	364
Bcmo1	4859	364
Mob3c	2882	364
Rnf11	2132	364
S100pbp	1546	364
Uck2	1335	364
Vgll4	1293	364
Cchcr1	2659	363
Clcn6	2910	363
Comt	6267	363
Pms1	3031	363
Sh3rf1	5181	363
Snora65	118	363
Sord	2259	363
Gm12250	2702	362
Lamtor5	883	362
Mfge8	4141	362
Mx2	4839	362
Zfp27	7053	362
Ccdc94	1313	361
Klhl26	5955	361
Mrpl2	1012	361
Spc24	1349	361
9130221H12Rik	1542	360
Bcat2	5252	360
Ciapin1	4326	360
Hadh	1720	360
Hs2st1	4811	360
Hspbap1	4606	360
Ids	4972	360
Map2k6	2064	360
Mtap	2558	360
Trappc4	1168	360
Ccr1	2831	359
Nab2	4958	359
Rab9	1448	359
Tpgs2	11407	359
Trpm3	47867	359
Znhit2	1262	359
2410015M20Rik	755	358
Acot9	1548	358
Cep72	3632	358
Chid1	8188	358
Lcmt2	3407	358
Zc3h12c	6133	358
BC029214	975	357
Dusp22	3301	357
Nrxn2	18804	357
Pcgf5	1509	357
Phyh	1474	357
Pitpnc1	6350	357
Ptger4	5259	357
Rnf170	3915	357
Tmem68	2605	357
Alg12	3959	356
Alyref2	1273	356
D030056L22Rik	1631	356
D17H6S53E	2126	356
Gtdc1	2554	356
Idi1	2867	356
Polr2k	1101	356
Ppapdc2	2882	356
Prdm9	3460	356
Slc35b3	5966	356
Tmem160	815	356
Zfp213	2674	356
Zfp945	13115	356
Daam1	11873	355
Gpr146	8210	355
St3gal5	4684	355
Mpv17	1708	354
Stard5	2425	354
Tprkb	4374	354
Zdhhc16	1838	354
Atg4a	2192	353
Hlx	2147	353
Lman2l	2225	353
Mtx2	1258	353
Ndufa7	482	353
Nt5dc3	5952	353
Pias3	8746	353
R3hcc1	1725	353
Slc25a24	3383	353
Vps37c	2415	353
Xrcc4	1547	353
Ybey	4522	353
Akt1s1	3349	352
Fam122b	12077	352
Mocs1	5273	352
Mrps27	1848	352
Nae1	1808	352
Ppa1	1292	352
Rabggta	2547	352
Tanc2	11859	352
Faah	3816	351
Nt5c3	3193	351
Oraov1	1959	351
Slc35a1	2039	351
Timm21	1315	351
Zfp414	2337	351
Ccdc101	1166	350
Dok1	1805	350
Mrpl21	992	350
Plekhm2	4133	350
5830416P10Rik	5292	349
Alg1	1760	349
Casp1	1513	349
Dkk2	3705	349
Pmvk	2349	349
Psrc1	3481	349
Tsta3	1312	349
Zfp518b	13698	349
Zscan22	2620	349
Cacna1d	17754	348
Fam175a	2499	348
Med27	1232	348
Mitd1	1229	348
Zc3hc1	1847	348
Enthd2	2779	347
Gfer	1775	347
Grk5	3167	347
Mrpl48	1859	347
Nrxn1	18044	347
Slc25a16	3141	347
Snord33	82	347
Spg20	11385	347
Zfand2b	3640	347
Atox1	438	346
Fam118b	3263	346
Mpdu1	1314	346
Siah2	2488	346
Trim23	4258	346
Trpc2	7044	346
Arl5b	3594	345
Coq7	871	345
Exosc6	1261	345
Got1	2057	345
Leprot	1827	345
Mbtps2	4799	345
Plekha5	5133	345
Pop5	989	345
Smyd3	3761	345
Trmt13	3159	345
Ube2l6	1387	345
Usp54	6495	345
Eral1	2014	344
Gsg2	2811	344
Nsun4	3511	344
Pomt2	5059	344
Wdr85	2952	344
Zbtb26	5267	344
Zfp300	4658	344
Iqgap3	5676	343
Man1c1	4715	343
Melk	2914	343
Zfp7	2754	343
Ankrd49	1764	342
Atg7	11555	342
Fam188a	2333	342
Lyrm2	1330	342
Mad2l1bp	1272	342
Ppih	3612	342
Tmem242	971	342
Bet1	1466	341
Hlcs	4833	341
Ifit2	3949	341
Mcts1	876	341
Pask	5119	341
Ptpn9	4056	341
Rfc4	1216	341
Tpcn2	2909	341
Tpgs1	1101	341
Cript	1171	340
Dhodh	2318	340
Gm6548	2040	340
Lrrc32	3816	340
Rft1	2368	340
Scml4	4745	340
Mrpl16	1124	339
Mthfsd	4012	339
Mtx1	3041	339
Nudt5	1589	339
Pdzd4	3972	339
Surf1	3538	339
Zfp954	2037	339
Adcy3	13743	338
Endou	4809	338
Pigh	2351	338
Ypel2	4902	338
Zmym6	4134	338
Ccdc91	2459	337
Epha2	3932	337
Lsm1	2360	337
Nck2	2775	337
Nprl2	1458	337
Oxsm	3752	337
Polr3h	2514	337
Rpusd4	1797	337
Tcn2	6148	337
Tmem41b	3619	337
Zfp429	2031	337
Abcb4	4075	336
Fadd	2871	336
Hps4	2846	336
Jak3	7613	336
Nagpa	4401	336
Pdxk	5094	336
Prune	3140	336
Rabl5	911	336
Rnf141	952	336
Aldh3b1	1832	335
Ankrd50	4915	335
Cep95	5325	335
Dnahc1	12872	335
Gbp5	3021	335
Kif2c	2830	335
Nsun5	2242	335
Vwa8	10414	335
Yipf2	8071	335
Dnajc17	1008	334
Lcn2	853	334
N4bp2l1	1906	334
Orc6	4719	334
Pddc1	1497	334
Stra13	636	334
2810002D19Rik	1482	333
9130401M01Rik	1307	333
Atrip	2572	333
D230025D16Rik	2871	333
Nudcd1	6891	333
Optn	2413	333
Tomm40l	2920	333
Ctse	2120	332
Haus2	2359	332
Plk2	2801	332
Zbtb39	5950	332
Acbd6	3746	331
Akap5	6685	331
Aktip	2165	331
Ankrd13d	2141	331
Cnep1r1	1832	331
Creb3l2	3318	331
Dux	2025	331
Igsf9	8336	331
Mtm1	14291	331
Ptpn14	10744	331
Rab11fip1	14367	331
Slx4ip	6833	331
Zfp787	1899	331
0610007P14Rik	1185	330
Ccdc125	5201	330
Exo1	5506	330
Marveld2	5264	330
Mipep	5987	330
Polr2l	1671	330
Tceb1	955	330
Acvr1b	3277	329
Asap2	16749	329
B4galt7	1596	329
Cdca5	1906	329
Emc4	975	329
Jmjd7	1383	329
Trmt61a	6556	329
Cpt2	2350	328
Gtf3c5	2787	328
Ifi27l1	4650	328
Mpg	1745	328
Msrb1	886	328
Rab3a	2897	328
Tom1	4644	328
Vps29	975	328
6330407A03Rik	1843	327
Exosc7	1037	327
Mtx3	6275	327
Pigc	6589	327
Rbm48	2330	327
St7l	22832	327
Steap4	3140	327
Wwc2	5027	327
C330024D21Rik	2763	326
Casp3	1457	326
Dcun1d2	11776	326
Gm12238	124	326
Gm4636	6546	326
Hist1h3i	483	326
Slc25a32	2945	326
Snapc2	1514	326
Snord34	66	326
Zfp668	3451	326
4930402H24Rik	4951	325
BC056474	699	325
Entpd1	4197	325
Gem	2257	325
Phldb3	2282	325
Tnfrsf1b	4913	325
Tsen34	4388	325
Tvp23b	1748	325
BC030336	4842	324
Nudt19	1922	324
Ppa2	1211	324
Rabl3	2022	324
Agbl1	3369	323
Fchsd1	4227	323
Gadd45b	1266	323
Rabac1	875	323
Sppl2b	2869	323
Ttll3	4563	323
Gyg	1714	322
Ighmbp2	5562	322
Nprl3	2316	322
Slco4a1	3087	322
Ss18l1	4369	322
St3gal6	1592	322
Tiam1	18733	322
Ahsa2	3604	321
Gtse1	5414	321
Ift80	4090	321
Mxd3	1299	321
Pik3ip1	2243	321
Snora33	105	321
Zfp839	7222	321
A830082K12Rik	2305	320
Dohh	1444	320
Gdf11	1811	320
Higd2a	613	320
Ipp	2118	320
Mrpl50	2103	320
Rffl	17636	320
Rhob	2227	320
Smim13	4483	320
Tfe3	18974	320
Zfp59	3796	320
Cep97	10812	319
Dph2	2526	319
Fam108c	2238	319
Gen1	3283	319
Hddc2	718	319
Homez	11371	319
Nr2f6	2218	319
Ppl	6277	319
Stam	3682	319
Trp53inp2	3934	319
Unc50	1412	319
Wdfy2	2011	319
2010111I01Rik	3509	318
2410004B18Rik	975	318
Adcy9	4457	318
Bcorl1	6125	318
Fabp5	2683	318
Fam102b	5702	318
Haus7	2382	318
Hist2h2be	2618	318
Med30	871	318
Ppp1r35	939	318
Sec24d	3857	318
Tfpt	1091	318
Lrdd	2900	317
Prdx4	975	317
5530601H04Rik	3732	316
Acaa1a	1758	316
Auh	1345	316
C1d	2957	316
Cks1b	757	316
Dcun1d3	11255	316
Dolpp1	2087	316
Fdft1	2862	316
Klhdc2	1946	316
Lyz2	1057	316
Meaf6	876	316
Nbn	2491	316
Rps6kc1	3995	316
Zfp955a	3755	316
BC053749	2466	315
Exog	7741	315
Hdac8	1724	315
Mdfic	3435	315
Palb2	3747	315
Plxna3	6943	315
Sdc3	4972	315
Slc36a1	5274	315
Tram2	1390	315
Tsr2	11306	315
4931428F04Rik	6709	314
Dhrs1	1471	314
Dna2	4122	314
Eif2c3	7635	314
Mrps10	3147	314
Rph3a	4129	314
Zfp593	1976	314
4930453N24Rik	1331	313
Dcbld1	3025	313
Dctn3	1851	313
Fam220a	4529	313
Gjc3	3515	313
Mex3a	5776	313
Mterfd2	3315	313
Ndfip2	4634	313
Slc12a9	3315	313
Slc27a4	4008	313
Slc5a3	10913	313
Snhg8	785	313
Vav3	8008	313
A230072C01Rik	3802	312
Aimp2	2250	312
Anxa5	1723	312
Arl4a	7350	312
BC017158	2588	312
Ccdc84	1158	312
Fam222b	3884	312
Gm16973	4274	312
Khdrbs3	1893	312
Lsm2	3356	312
Mlycd	2100	312
Mrps18c	502	312
Zranb3	4154	312
Bloc1s4	1306	311
Bora	2293	311
Cox7c	449	311
Egfl6	2700	311
Fam122a	1696	311
Gm15987	1082	311
Gm16039	2172	311
Gpr174	15216	311
Mapk1ip1	2944	311
Mpst	4040	311
Naf1	2990	311
Rpgr	17681	311
Uchl1	1147	311
Usp30	2790	311
Wrap53	1896	311
1810037I17Rik	976	310
D130040H23Rik	2002	310
Fam212b	9255	310
Hmbs	3134	310
Msto1	1825	310
Nfkbil1	1470	310
Rbm12b2	3426	310
Rnasel	4758	310
Wdr90	6068	310
Adk	3607	309
Cbx8	1393	309
Dirc2	4554	309
Exosc1	3121	309
Acot2	2198	308
AI846148	4777	308
Cbx2	3740	308
Clpp	1207	308
Fastkd5	6291	308
Nudt15	2592	308
Snord47	65	308
Tbccd1	2702	308
Zdhhc12	2346	308
Zfp825	1383	308
4930519F09Rik	1545	307
Hmg20b	4616	307
Jrk	5529	307
Papss1	2600	307
Taf13	1289	307
Tmed4	1625	307
Asb3	3225	306
B4galt3	1998	306
Chaf1b	1913	306
E030024N20Rik	6361	306
Fam174a	2107	306
Mettl17	1623	306
Pex2	14574	306
Zbed3	1894	306
Anapc11	6613	305
Ddt	609	305
Helq	3688	305
Hist1h2ae	704	305
Mllt4	7383	305
Mphosph6	1054	305
Tom1l2	12563	305
Zcwpw1	2218	305
Ankrd16	2354	304
Cdkn1a	3846	304
Inpp5a	5601	304
Paip2b	3324	304
Qtrtd1	2823	304
Serpini1	3133	304
2410016O06Rik	2346	303
Camk2a	9224	303
Coa3	718	303
Epb4.1l5	9298	303
Ept1	6769	303
Nit1	2716	303
Pef1	1551	303
Rtp4	1573	303
Tsen54	1972	303
Zfpl1	1234	303
Bcl2l12	1075	302
Blcap	2080	302
Fbxl4	2479	302
Gtf2h5	1171	302
Matk	1734	302
Milr1	8964	302
Pgm2	2334	302
Tespa1	1694	302
Thbd	3718	302
Tmem175	9002	302
Zbtb48	2226	302
1110007C09Rik	804	301
8430410A17Rik	1407	301
Cep78	2549	301
Gpsm2	3488	301
H2-Eb2	3380	301
Mrpl32	768	301
Msra	7235	301
Nmral1	1161	301
Ormdl2	2055	301
