geneid	length	nreads
Bub1	8671	637
Cirbp	1256	637
Tnfrsf19	8675	637
Zswim4	4348	637
Atp5d	931	636
Cxcr2	3043	636
Foxo3	2889	636
Relb	2200	636
Atp6v0b	996	635
Efhd2	2381	635
Galnt10	4701	635
Kif18b	3336	635
Nhlrc2	3934	635
Cox7b	1001	634
Prcp	2964	634
Psmd12	1723	634
Serpina3g	2004	634
Neto2	5646	633
Arhgap24	6498	632
Zbtb6	4535	632
Ankrd33b	16790	631
Cdca8	1626	631
Llph	1162	631
Nelfa	2161	631
Snx25	3067	631
Top3a	3740	631
Wdr91	2637	631
Yipf6	5194	631
4933434E20Rik	2715	630
Fbl	1159	630
Ppp1r13b	4333	630
Ube2e1	1386	630
Zfp398	6560	630
Gnl2	2350	629
Hivep3	9021	629
Smurf1	10657	629
Tmem2	13252	629
Vaultrc5	345	629
Cdc20	1784	628
Cetn3	1013	628
Fbrsl1	8488	628
Hectd3	4552	628
Rab35	2163	628
Sass6	4241	628
Top3b	2959	628
Cdk1	2860	627
Clasrp	2154	627
Dus3l	2304	627
Lcorl	15583	627
Mrpl43	1213	627
Snord33	82	627
Zfp280c	16284	627
Cep63	2696	626
Etfa	1464	626
Fh1	1632	626
Hist1h4k	312	626
Napa	2332	626
Ostm1	3009	626
Armc1	2931	625
Ccdc71	3108	625
Rhbdf2	7504	625
Atp6v1e1	1204	624
P2ry10	2827	624
Slc7a5	3513	624
Sucla2	2108	624
Anxa7	5815	623
Capns1	1430	623
Iqcb1	2267	623
Kcnq5	13903	623
Nfkbiz	10987	623
Tbc1d17	2601	623
Tmem64	4681	623
Zfp944	2784	623
Cdca2	7387	622
Fcrl1	5877	622
Ifngr2	2070	622
Smn1	2518	622
Ate1	19472	621
Elp2	2789	621
Prdm4	3919	621
Samd8	6997	621
Sphk2	10823	621
Csnk2a2	3766	620
Gucd1	2910	620
Manf	2206	620
Spopl	8341	620
Zfp52	3164	619
Zfyve27	11088	619
4930431F12Rik	2262	618
Dera	1688	618
Erh	812	618
Nt5c	804	618
Ppp2r5d	2926	618
Rnf34	1954	618
Srebf1	4299	618
Cnppd1	2738	617
Naa16	3875	617
Sap30bp	2086	617
Vps36	1277	617
Cisd2	2869	616
Fam108a	1473	616
Cd82	12272	615
Dcaf17	14021	615
Erc1	11111	615
Ddx19a	2575	614
Bach1	5858	613
D8Ertd738e	661	613
Fam105b	1489	613
Pnkp	2099	613
Sugt1	1951	613
Btf3l4	3111	612
Foxo4	3162	612
Lgr5	4711	612
Osgep	1608	612
Prkcsh	1995	612
Unc45a	3262	612
A730017L22Rik	2375	611
Bfar	5631	611
Gba2	3535	611
Ift172	5408	611
Lrrc8a	4254	611
Man1b1	3742	611
Snora16a	136	611
Ell2	3649	610
Mmgt1	4084	610
Psmb4	949	610
Txn2	1282	610
Alx4	5203	609
Chchd2	910	609
Emg1	1045	609
Polq	16267	609
Zfp606	7058	609
Cdc16	2231	608
Ppp3cc	1948	608
Rnf7	1132	608
Scpep1	2074	608
Taf10	757	608
Tmco1	4474	608
2210039B01Rik	1039	607
Atp5g3	679	607
Dcaf13	1541	607
Hist1h2bj	381	607
Sf3b4	1697	607
Sun1	19399	607
Mdp1	3535	606
Pex19	5986	606
Stk38l	4617	606
Aes	4442	605
D10Wsu102e	3509	605
Dlgap4	11360	605
Farsa	1829	605
Sec11a	1113	605
Stim2	4910	605
Tstd2	3725	605
Knstrn	3118	604
Lin54	9048	604
Pola2	4821	604
Ptcd3	2595	604
Zc3h12a	2805	604
Ctnnbl1	2731	603
Dpysl2	4432	603
Nucb2	1689	603
Parn	2902	603
Slc16a10	7707	603
Zcchc8	4286	603
Cant1	14717	602
Lipc	1920	602
Mms19	3965	602
Ranbp1	852	602
G2e3	19689	601
Tmem87b	4622	601
Csda	3517	600
Dennd1c	2521	600
Epsti1	3217	600
Msh2	3056	600
Stk11ip	4458	600
Ciao1	3075	599
D730005E14Rik	3607	599
Fbxo5	1807	599
Ggps1	2369	599
Prkrir	3462	599
Slc14a1	11140	599
Taf3	4805	599
Tmx4	5143	599
Atp5o	772	598
Ncln	2879	598
Pole4	1694	598
Scfd1	2091	598
4933411K20Rik	4523	597
Abracl	809	597
Birc5	4388	597
Dynlrb1	686	597
Ruvbl2	1675	597
Wasl	5637	597
Aldh18a1	7048	596
Cpeb4	2312	596
Gpx4	1932	596
Ppp1r8	2041	596
Aen	5046	595
Fry	10730	595
Hsbp1	1165	595
Pomp	734	595
Tmppe	6856	595
Trafd1	4960	595
Ubac2	2154	595
2410066E13Rik	1710	594
Hadhb	1949	594
Hist1h3c	480	594
Lrpap1	2907	594
Mta1	2775	594
Mtpap	2651	594
Plekho2	3267	594
Snip1	2325	594
Vta1	1325	594
Zc3h3	3338	594
Itfg1	3355	593
Sugp1	2287	593
Ube2v2	11658	593
Anks1	5646	592
Ash2l	4744	592
Btbd10	2563	592
Ddost	2095	592
Pde1b	2954	592
Rgs12	8887	592
Rnpepl1	3039	592
Zfp212	5411	592
Exoc7	6556	591
Pnpla6	8923	591
Taz	7304	591
Tmem173	2302	591
Atp6ap2	2368	590
Cpne8	4024	590
Fbxo33	3446	590
Ifi27l2a	463	590
Lrrcc1	14661	590
Spn	5212	590
Srbd1	3530	590
Surf6	2568	590
Wdr77	3553	589
Oaz2	1844	588
Rbms1	7726	588
Rell1	3240	588
Tbc1d13	3470	588
Pank4	2565	587
Atp6v1g1	1093	586
Cetn2	1186	586
Rfx1	4172	586
2310067B10Rik	4996	585
Cks2	694	585
Cnpy3	1898	585
Alkbh8	2269	584
Klhdc3	4097	584
Pip4k2a	3471	584
Cacna2d1	37144	583
Itsn1	25441	582
Rbm45	1897	582
Zfp933	4247	582
Cdc123	1623	581
Pign	6777	581
Tbp	1842	581
Tinf2	1738	581
Cdkal1	2538	580
Nfkbid	2010	580
Aldh3a2	3131	579
Cdc23	4134	579
Crbn	8103	579
Ercc4	6703	579
Mfsd1	2978	578
A630033H20Rik	9049	577
Babam1	1592	577
Fam134a	2557	577
Mapk8	5756	577
Polr3f	4160	577
Uba3	4844	577
Eftud1	7245	576
Hdac3	2005	576
Ssbp1	2521	576
Arhgef12	10483	575
Blvrb	865	575
Fam103a1	1423	575
Nmi	3959	575
Nop14	2702	575
Pabpc4	5519	575
Polr3c	1796	575
Rhot2	2808	575
Zfyve20	5220	575
Cc2d1b	3286	573
Commd3	881	573
Ifrd1	1816	573
Inf2	4601	573
Psmc2	1782	573
Stat5b	10178	573
Xpo4	3456	573
Zbtb34	13084	573
Ado	4445	572
Afg3l2	3058	572
Bud31	705	572
Cog2	2824	572
Fis1	1736	572
Igf1r	11978	572
Klhl11	2436	572
Sdhb	1073	572
Stk3	2911	572
Ndufb11	853	571
Pik3r2	3159	571
Polrmt	3762	571
Ppme1	2361	571
Tmem14c	952	571
Lgmn	1874	570
N4bp1	6469	570
Prkaa1	4655	570
Prrc1	4801	570
Ube2w	10768	570
Acd	1425	569
Arl6ip4	1182	569
Clock	7478	569
Lsm14b	2534	569
Manba	3674	569
Map7	7766	569
Ctc1	12482	568
Eif6	1495	568
Mtmr9	2408	568
Tm9sf4	3895	568
Ak2	3089	567
Gdap2	2871	567
Tfdp1	1700	567
Csgalnact2	3660	566
Fbxw8	4978	566
Rtel1	25754	566
Ctsc	2472	565
Ece1	4816	565
Hps5	14298	565
Intu	6353	565
Mybpc2	3624	565
Naa25	3105	565
Slc39a1	2344	565
5031425E22Rik	2546	564
Atad5	7272	564
Gps1	3860	564
Slmo2	1389	564
Bin3	1727	563
Cnot10	2983	563
Lcor	4663	563
Phkb	4617	563
Tob1	2285	563
Trappc13	12263	563
Cdk2	4720	562
Mesdc1	3847	562
Napsa	1479	562
Luzp1	7529	561
Scn4a	6598	561
Slc11a2	7396	561
Stac	2515	561
Timm23	1162	561
Zdhhc18	2847	561
Zkscan3	5201	561
Ccndbp1	1572	560
Clec16a	12482	560
Fam195b	1205	560
Ift52	2124	560
Wdr5	2900	560
Wibg	4882	560
Atp6v1c1	2098	559
Got2	2345	559
Mvp	2810	559
Rab33b	3472	559
Acnat1	5048	558
Agbl5	6218	558
Cep57	5318	558
H2afj	1827	558
Pprc1	5244	558
Rcbtb1	3903	558
Sec24a	6798	558
6720401G13Rik	10624	557
Ercc2	3547	557
Ndufa6	560	557
Plk4	10556	557
5830416P10Rik	5292	556
D19Ertd737e	2035	556
Fyn	10499	556
Hexb	1905	556
Ints2	5922	556
Lmbr1l	2167	556
Otud6b	3259	556
Erlec1	3501	555
Nsmce2	3873	555
Tirap	18898	555
Zfhx2	8724	555
Camta2	18429	554
Desi2	4213	554
Ndufs4	1534	554
Pdcd7	2455	554
Plekhg3	4955	554
Vps4a	2075	553
Zfp410	13214	553
Zfp821	8384	553
Icmt	9983	552
Kat5	9130	552
Nans	1904	552
Utp23	2917	552
Cnnm3	10467	551
Parp11	3724	551
Pon2	1850	551
Ppp1r37	2971	551
Psma1	1255	551
Psmb7	969	551
Shank2	12272	551
Tbcd	3912	551
Mcm9	3873	550
Nucb1	5266	550
Tmx1	2320	550
Vps72	1436	550
Ndst1	6072	549
Panx1	2075	549
Traf2	2998	549
Usp45	6007	549
Dhx29	4098	548
Gpr171	2225	548
Leo1	2192	548
Rer1	1518	548
Sfxn1	2810	548
Slc39a10	4961	548
Ttn	183605	548
Agl	9625	547
Cdca3	1488	547
Fcrl6	1914	547
Man2b2	3434	547
Nosip	4193	547
Prkag1	1639	547
Spry2	2087	547
Taf6	2264	547
Wash	5791	547
Atp6v1f	635	546
Golga1	4386	546
Snord47	65	546
Ahcy	2541	545
Arl14ep	6571	545
Ccdc15	3525	545
Mxd1	4661	545
Park7	903	545
Polr3k	2921	545
Rfk	2482	545
Tbck	6622	545
Trim65	3050	545
Vcl	5229	545
Bcar3	3300	544
Plxnd1	6907	544
Ap1g2	2673	543
Fbxw5	2359	543
Ttc37	5381	543
Zfp160	3795	543
Zfp790	8960	543
AU019823	6659	542
Ccdc9	4162	542
Hs6st1	3719	542
Nrip1	4529	542
Rspry1	3849	542
Acadl	1948	541
Trpv2	2751	541
Daam1	11873	540
Dus1l	1909	540
Mrpl24	949	540
Poc5	3033	540
Rbx1	1655	540
Sdad1	5020	540
Usp10	3236	540
Yipf3	2035	540
Zfp426	6976	540
Chm	4867	539
Fam207a	2428	539
Smim15	1864	539
Tgoln1	5024	539
Tubgcp5	3681	539
Znf512b	5372	539
Cd300a	4642	538
Chmp2a	927	538
Epb4.1l5	9298	538
Mafk	2825	538
Zfp869	9713	538
Cd180	2326	537
Dnajc11	2944	537
Dock9	32073	537
Fam168a	6583	537
Map2k5	2258	537
Pfkp	3986	537
Prkaca	2293	537
Rad9a	2046	537
Ruvbl1	1655	537
Sfmbt1	23274	537
Snx20	1434	537
Spdl1	2510	537
Tbc1d23	3650	537
Usp14	8265	537
Zfp51	2598	537
Cd48	1142	536
Zfp574	8335	536
Cluh	5399	535
Eml3	3180	535
Gga1	3034	535
Hars	1989	535
Pfas	6369	535
Ppp2r1b	7259	535
Rnf19b	2532	535
Ssbp3	6309	535
Vangl2	2260	535
Zdhhc17	4548	535
Zfp809	4882	535
Atp5sl	2389	534
C920009B18Rik	4515	534
Cep55	7880	534
Dpp9	3509	534
Neil3	2253	534
Ofd1	4453	534
Abhd2	2903	533
Dusp16	9248	533
Fbxo34	12689	533
Zxdc	9294	533
Apbb2	28065	532
Arrdc3	4089	532
Cpeb2	13580	532
Dda1	2275	532
Pnpla7	4589	532
Rps6ka5	4406	532
4921524J17Rik	3093	531
Adpgk	2471	531
Ing5	4538	531
Mrpl39	1850	531
Wiz	12477	531
Zbtb14	3565	531
Zfp513	4443	531
2700089E24Rik	4340	530
Cnst	4545	530
Egln1	3524	530
Pin1	3808	530
Plk1	2203	530
Trmt2b	7424	530
Uchl5	3699	530
Ankrd27	6221	529
Hist1h2an	393	529
Lrrfip2	6475	529
Napg	3482	529
Prmt10	2781	529
Psmc5	1277	529
Arfrp1	12765	528
Cdk8	2586	528
Myl12a	1779	528
Pex5	6222	528
Sdc1	3056	528
Usp21	2181	528
Rbm19	3952	527
Cntln	7915	526
Cyc1	1194	526
Dnajb12	1774	526
Klhdc10	5883	526
Kmo	2498	526
Pcid2	2408	526
Polh	2580	526
Rnf8	2031	526
Synj1	14097	526
Ctsd	1954	525
Lrrc8c	2829	525
Osbpl5	7788	525
Stam2	4124	525
Tbc1d14	13246	525
Ctdnep1	1614	524
Psmb2	847	524
Samd1	2071	524
Slc5a3	10913	524
Zkscan8	18156	524
Cops4	1754	523
Unc13d	3967	523
Zfp142	7472	523
Cenpq	1442	522
Cops3	1566	522
Denr	2236	522
Emc3	1958	522
Mettl16	2718	522
Ndufa10	1209	522
Nuak2	6240	522
Pbk	1646	522
Ttc4	5139	522
Ykt6	2476	522
Atp5l	513	521
Crcp	1470	521
Eif3i	1109	521
Gm16515	4159	521
Sdhd	1285	521
Gpr108	2094	520
Pitpnm2	6620	520
Plrg1	1771	520
5830417I10Rik	9833	519
Fundc1	1950	519
Mtch2	2420	519
Psmb10	1270	519
Tap2	2490	519
Zfp386	4025	519
Ccdc124	911	518
Gtf2e2	4776	518
Hsf1	2018	518
Cep95	5325	517
Hint1	576	517
Fam169b	2819	516
Larp1b	1705	516
Srp19	876	516
Vmn2r55	2346	516
Zscan20	5372	516
Abtb1	1880	515
Arl5b	3594	515
Ebag9	1563	515
Eif1b	917	515
Pitrm1	3534	515
Spata5	5817	515
Swt1	3668	515
Drap1	916	514
E330020D12Rik	2827	514
Fam104a	2615	514
Gm13399	4020	514
Tjap1	9890	514
Adamts7	5346	513
Aurkb	1957	513
Papd7	7991	513
Spc25	4125	513
Dap3	9166	512
Rnf141	952	512
Socs6	3210	512
Cc2d1a	3288	511
Gzf1	4135	511
9430023L20Rik	1230	510
Dnajc1	10584	510
Ndel1	2365	510
Taf1b	3940	510
Cyb561d1	8249	509
Inpp5a	5601	509
Psenen	650	509
Upf3a	1401	509
Zbtb40	7192	509
Acsf2	3069	508
D430042O09Rik	6191	508
Nabp1	2838	508
Ticrr	7196	508
Ttll5	4841	508
Xpnpep1	2521	508
Zfp598	3287	508
Zfp830	3278	508
Atmin	4877	507
Cenpo	4343	507
Fignl1	8782	507
Samm50	1673	507
Aurkaip1	1209	506
Esco2	2899	506
Hspe1	768	506
Lrrc45	2463	506
Metap1	2549	506
Mina	2149	506
Snrpc	760	506
Tpd52l2	2306	506
Ttf2	4541	506
Abcb4	4075	505
Ankrd13d	2141	505
Gart	3327	505
Hdac11	2494	505
Twf1	2973	505
Exoc1	3371	504
Rasgrp3	9342	504
Slc12a2	6520	504
Tex261	1454	504
Alkbh1	1948	503
Fam98a	2817	503
Pmpcb	1596	503
Stub1	1672	503
Zfp738	4504	503
Atg4d	2541	502
Ccdc132	12544	502
Fcgr2b	2953	502
Lrrk2	8230	502
P2rx3	4190	502
Slco4a1	3087	502
Tab3	6364	502
Zfp825	1383	502
Zfp961	2718	502
Cops5	1239	501
Cpsf3l	2347	501
Diap3	3516	501
Mavs	11624	501
Med28	4568	501
Nipa2	16066	501
Pggt1b	2736	501
Sgms1	10909	501
Snrnp40	1588	501
Tgfbrap1	5538	501
Tiprl	4395	501
Atg16l1	9387	500
Katna1	1775	500
Rab8b	4751	500
March1	12556	499
Tmem243	988	499
Zfp617	2948	499
Fbxo9	3996	498
Hist1h2bn	381	498
Nubp2	1430	498
Rab4b	1170	498
Tmem234	761	498
Wrnip1	2642	498
Zfp628	3524	498
Angpt1	4076	497
AW554918	5351	497
Cers4	3668	497
Cry1	3016	497
Glrx	1327	497
Lrrk1	7454	497
Pofut1	5603	497
Plekha3	3007	496
Zcrb1	826	496
Aim1	7416	495
Fkbp3	945	495
Mphosph8	2938	495
Oard1	1135	495
Pdpr	2904	495
Zfp780b	5511	495
Zw10	2896	495
Adnp2	4188	494
Aimp1	1122	494
Fam98b	1861	494
Fbxo42	5925	493
Lsm12	1224	493
Rpp40	2736	493
Tbc1d8b	5907	493
Zfp157	5304	493
1810026J23Rik	3170	492
Cnot11	3166	492
Golim4	4148	492
Nmd3	1738	492
Extl3	5978	491
Psma5	1217	491
Slc7a14	8840	491
Arpc1a	1588	490
Ddx20	2710	490
Elp3	8710	490
Grpel2	4046	490
Ap1s2	3184	489
Slc30a4	5476	489
Crtc3	5110	488
Etaa1	4192	488
Gtf2f2	1467	488
Hist1h2bm	381	488
Ltv1	1768	488
S1pr4	2393	488
Vipas39	7556	488
Chmp1a	2171	487
Entpd5	9907	487
Pcmt1	1917	487
Rrp7a	1949	487
Tecr	2303	487
Thoc5	2235	487
Atp5j2	477	486
Ccr7	1975	486
Dopey2	8133	486
Eaf2	5296	486
Fbxo32	6936	486
Kcnj2	5448	486
Kctd9	6464	486
Mtif2	2748	486
Ppan	1671	486
Rnf11	2132	486
S100a9	488	486
Vamp4	2532	486
Bckdha	1773	485
Cers2	2017	485
L3mbtl2	3430	485
Phtf1	12620	485
Aph1a	6097	484
Bcas2	1413	484
Bcl6	3285	484
Fam73a	10516	484
Ndufa2	529	484
Pde4dip	25645	484
Rmi2	3739	484
Urb1	7365	484
Vrk3	1752	484
Wdr45b	2344	484
Whamm	3069	484
2610002M06Rik	5841	483
E130309D02Rik	2343	483
Lnx2	4543	483
Lphn1	8188	483
Pi4k2a	3771	483
Rnasel	4758	483
Dennd1a	4352	482
Dis3	3722	482
Nck2	2775	482
Ndufs3	940	482
Sh3bp5l	6034	482
Zbtb43	10086	482
Abcd3	3399	481
Rnf126	3085	481
Snrpd1	837	481
Ssh3	2728	481
Terf1	1633	481
Gba	3717	480
Hyls1	1643	480
Pip5k1a	2533	480
Rcc1	4615	480
Zmym1	3832	480
Ebna1bp2	2960	479
Fam210a	9653	479
Ndufab1	800	479
Osbpl2	2745	479
Scamp2	2342	479
Slc12a7	5130	479
Tsr1	3385	479
Ufl1	4335	479
Vti1a	3405	479
2310039L15Rik	642	478
AI467606	1918	478
Asna1	1253	478
Bard1	5448	478
Rqcd1	3266	478
Slc7a6os	1525	478
Dscr3	2405	477
Taf5	3258	477
Usp31	10198	477
Aatf	1800	476
Gm12657	978	476
Pkd1	14170	476
Ppwd1	2366	476
Zfp935	4883	476
Brip1	6933	475
Ccdc167	5978	475
Fmnl3	4409	475
Gm14420	4664	475
Mbd4	3584	475
Mrpl3	1531	475
Smad7	4441	475
Crocc	12789	474
Ddx18	2249	474
Fhod1	3948	474
Iffo1	5673	474
Mad2l1	1725	474
Phkg2	1626	474
BC004004	2809	473
Gm7102	1624	473
Ide	4964	473
Mzt1	2256	473
Ptcd2	1675	473
S100a10	650	473
Zscan26	3990	473
8030462N17Rik	3418	472
Clpx	5660	472
Cops6	1094	472
Ndufs8	2835	472
Ppp5c	2069	472
Slc9a8	8939	472
Terf2ip	3599	472
Ugp2	3081	472
Wdr20a	2427	472
Ap5b1	3092	471
Ccp110	5008	471
Cers6	3930	471
Ipo11	4282	471
Sprtn	2116	471
Cox6b1	505	470
Dffa	3539	470
Mum1	3717	470
Rae1	1742	470
Thoc3	2326	470
Traf3ip2	2867	470
Tuba1b	1562	470
Ulk3	2826	470
3230401D17Rik	1562	469
AY512931	2395	469
Bzrap1	7616	469
Fam189a1	4754	469
Ganc	4804	469
Gm10069	5411	469
Gsn	10460	469
Ino80c	2360	469
Pag1	16447	469
Slc3a2	5385	469
Cdk4	1346	468
Cox6a1	533	468
Dapk3	5100	468
Frat2	2158	467
Klhdc2	1946	467
Noc3l	3977	467
Pot1a	3153	467
Prkci	4465	467
Ube2g2	1982	467
Vps53	2816	467
Acadvl	2188	466
Inpp5b	3781	466
Alg11	14758	465
Ola1	3194	465
Tm9sf1	2516	465
Asb7	9938	464
Numb	20542	464
Zbtb26	5267	464
Zfp777	3111	464
Cog8	2104	463
Med16	6433	463
Pigq	3084	463
Pmm2	1802	463
Stam	3682	463
Vps51	2631	463
Ddit3	871	462
Ddx26b	3808	462
Kynu	2733	462
Nop9	3828	462
Fbxo28	4913	461
Maml3	6512	461
Mrpl1	5010	461
Neurl1b	6188	461
Rras2	2275	461
Cdk5r1	4134	460
Celsr2	20944	460
Ndufv2	1472	460
Nedd1	3533	460
Setd7	7356	460
Snx18	4447	460
Carm1	6367	459
Dgcr14	5639	459
Gm3414	7912	459
Mob1b	3171	459
Pla2g12a	2881	459
Pygo2	2911	459
Serpina3f	6509	459
Tet1	28068	459
Uba5	2402	459
Adi1	1675	458
Ankzf1	7808	458
Dnajb9	1865	458
Klhl5	3408	458
Prpf4	5237	458
Igsf8	2232	457
Pde12	3529	457
Rfc2	1518	457
Taf12	1350	457
Adh5	1533	456
Cdk5rap3	1875	456
Rgag4	9096	456
Snrpa1	1250	456
Drosha	9138	455
Med8	3588	455
Ndufa9	1322	455
Sertad2	11249	455
Snrnp27	836	455
Supt4a	693	455
Tmem209	3403	455
A730098P11Rik	5159	454
Ap5m1	3165	454
Ndufv1	1572	454
Pex1	4304	454
Sec23a	4108	454
Zfp60	7920	454
Zfp942	3275	454
Cdc34	1266	453
Cox17	436	453
Lonrf3	7370	453
Setdb2	3034	453
Trim2	35998	453
Zdhhc3	6987	453
Bhlhb9	5640	452
Cep164	5488	452
Dirc2	4554	452
E030030I06Rik	3074	452
Gm6313	2562	452
Ncbp2	2037	452
Slc43a3	2601	452
Use1	1921	452
A430107P09Rik	2237	451
Hist1h2bk	381	451
Hlx	2147	451
Parp10	6686	451
Pdik1l	9139	451
Slc48a1	2526	451
Ccdc127	12630	450
Cdk6	2470	450
Derl2	3623	450
Mettl6	1905	450
Mthfd1l	11097	450
Rnf103	3264	450
Snf8	947	450
Sod2	3824	450
Zfp276	4877	450
Cox15	4798	449
Fbxo46	2962	449
Il9r	6169	449
Isca1	1915	449
Phc1	15418	449
Slc30a7	9020	449
4632428N05Rik	9689	448
Fam199x	8297	448
Kctd5	2457	448
Rps6kb2	1491	448
Snapc4	8863	448
5430427O19Rik	3835	447
Bcl7b	1666	447
Get4	4021	447
Sec22b	1815	447
Armc10	2014	446
Ints9	5386	446
Orc2	10146	446
Thoc6	1431	446
Ppid	1728	445
Sh2d3c	9287	445
Taf5l	2887	445
Vti1b	1281	445
Ctso	3453	444
Dap	1481	444
Dut	4621	444
Gsdmd	1776	444
March2	9978	444
Pex13	4122	444
Tcf7l2	31935	444
Arrdc1	5118	443
Cntrob	3950	443
Mfsd6	8119	443
Ndufb10	635	443
Snapin	1916	443
Snora33	105	442
Acads	1870	441
Gid4	4400	441
Kat8	1503	441
Cdadc1	12751	440
Rnf138	6112	440
Stk40	7368	440
Tmem161b	7976	440
Unc119b	3643	440
Ccdc18	4657	439
Ddhd2	4267	439
Farsb	2132	439
Polr2e	1008	439
Psmb3	731	439
Uckl1	1809	439
4930453N24Rik	1331	438
Ralgps1	2738	438
Trim21	5481	438
Acp1	6214	437
Arf5	933	437
Cfdp1	1215	437
Furin	8452	437
Ssr4	1490	437
Trim41	3470	437
Tut1	2750	437
Bloc1s2a	897	436
Lsm3	631	436
Rhno1	3400	436
Spag7	2292	436
Zbtb24	2831	436
1700052N19Rik	2290	435
Bmi1	3594	435
Grpel1	3338	435
Rasal1	3208	435
Trim36	9091	435
4632415L05Rik	4114	434
Gtse1	5414	434
Phf5a	1648	434
Sgsh	4324	434
Tbrg4	5487	434
Tceb2	508	434
Kbtbd4	2393	433
Kremen1	4907	433
Pagr1a	1412	433
Slfn9	3856	433
Tmem194	7520	433
Actr8	2121	432
Ap2s1	798	432
Depdc1a	9132	432
Dgke	5208	432
Elac2	2781	432
Mfap1a	3419	432
Pfkfb2	18031	432
Sap30l	1549	432
Ubr7	3247	432
Zwint	2676	432
Gemin5	24723	431
Kin	1379	431
Prim2	1937	431
Reep4	1670	431
Rnf130	1499	431
Ubxn6	1701	431
Vimp	1191	431
Vwa9	5992	431
Endou	4809	430
Ints12	2985	430
Med4	1304	430
Rapgef3	11400	430
Wdr76	4244	430
Zfp952	3008	430
Dalrd3	1737	429
Rnpep	4485	429
Snrpd3	604	429
Snx11	5102	429
Acp5	4170	428
Git1	3650	428
Jtb	1103	428
Rfxank	7334	428
Zfp46	4637	428
2010015L04Rik	5456	427
Myadm	11644	427
Pgam5	4155	427
Uck1	1951	427
Zfp553	2641	427
Agpat1	4132	426
Cops8	1843	426
Ei24	4336	426
Gabarapl2	980	426
Gpatch11	4207	426
Tmem184b	12914	426
Cep85	3866	425
Fkbp1a	1641	425
Med20	2040	425
Nlrp1a	4806	425
Nubp1	2128	425
Otud1	2529	425
Dhfr	5290	424
Hist1h2bh	381	424
Iscu	887	424
Pqlc3	2943	424
Prpf38a	1519	424
Rabggtb	11260	424
Ankrd26	5704	423
D2hgdh	3058	423
Lyar	1551	423
Mapk1ip1	2944	423
Por	2457	423
Sik2	3552	423
Tmem43	2850	423
Cdc42bpg	5994	422
Ift80	4090	422
Lemd2	2596	422
Nat10	3856	422
Zfp882	5651	422
Atxn7l1	4278	421
Fbxo45	4046	421
Naa38	750	421
Tbce	1807	421
Zfp831	9805	421
AI987944	5595	420
B3galnt2	3681	420
Dlat	4035	420
Gtf2h2	1707	420
Mllt6	7271	420
Tpi1	1601	420
Cndp2	2051	419
Csrp2	889	419
Emc2	1245	419
Gab2	12013	419
Hars2	3062	419
Ldlrap1	2671	419
Mllt3	10888	419
Polr2g	868	419
Rgl1	3887	419
Rngtt	4153	419
Sptlc1	2568	419
Tbc1d22b	3491	419
Aaas	1816	418
Eif1ax	926	418
Gpr18	1310	418
Idh3a	2404	418
Pja1	4851	418
Ttll4	4253	418
Erlin2	3945	417
Exosc9	1617	417
Gtf3c6	1020	417
Nme2	1398	417
Nrbf2	1789	417
Psen2	4003	417
Sgol1	3609	417
Ubl7	2676	417
Gna11	3262	416
Ldoc1l	4426	416
Nup133	5808	416
Socs1	2558	416
H2-M3	1425	415
Pde4c	3193	415
Phf1	2429	415
Recql5	3986	415
Rufy2	8936	415
Dbt	3292	414
Kdelr1	1525	414
Klhl28	2854	414
Mrp63	2321	414
Pitpnm1	12805	414
Ralgds	14680	414
Zmym3	16093	414
Cacnb1	7207	413
Galns	4932	413
Minpp1	2619	413
Nrm	1464	413
Sec14l1	13080	413
Stxbp1	7879	413
Zdhhc7	2854	413
Asah1	2251	412
B3gnt8	3342	412
Ccnh	1976	412
Cluap1	1595	412
Yaf2	4566	412
Zbtb21	17290	412
Dhx33	5179	411
Elmo2	12458	411
Gimap8	7302	411
Lzic	1777	411
Ap3s2	5804	410
Ckap2	2601	410
Gtf2ird2	3468	410
Jmjd4	13213	410
Mettl4	2150	410
Nlk	4496	410
Pdcd5	642	410
Slc41a1	4660	410
3110001D03Rik	722	409
Cdca4	2419	409
Emc8	4933	409
Memo1	1499	409
Ppip5k1	5531	409
Sephs2	2179	409
Traf4	3016	409
Zfp653	2108	409
AB124611	2524	408
Armc5	3834	408
D16Ertd472e	23939	408
Exosc3	1034	408
Il10rb	1850	408
Mtx3	6275	408
Prr13	2340	408
Zfp296	1530	408
Pcdhgc3	4686	407
Prdm9	3460	407
Rab2b	2756	407
Srek1ip1	1688	407
Dvl1	3348	406
Nbas	7240	406
Ngly1	2901	406
Scarna2	61	406
Supt7l	2677	406
Trappc3	1256	406
Ccdc171	4525	405
Cep104	3277	405
Cpox	3184	405
Dcaf15	2312	405
Mesdc2	4492	405
Pbx2	2801	405
Rnf166	1783	405
Vmp1	2773	405
Kif3b	5631	404
Prmt3	2495	404
Trim37	5637	404
Wdhd1	4174	404
Zbtb9	2784	404
E2f1	2460	403
Gm17066	3691	403
Grn	2333	403
Lamtor3	1263	403
Rnf168	4465	403
Slc30a1	5230	403
Trmt10c	1846	403
Tubgcp2	3085	403
2010111I01Rik	3509	402
Acadm	2062	402
Chpf2	3717	402
Med25	2271	402
Pogk	14408	402
Pycard	2135	402
Zfp280b	4874	402
