geneid	length	nreads
Gm13293	1609	0
Gm13298	12390	0
Gm13304	5202	0
Gm13305	5859	0
Gm13306	5334	0
Gm13308	824	0
Gm13363	2784	0
Gm13539	596	0
Gm13580	561	0
Gm13629	1347	0
Gm13704	2707	0
Gm13710	830	0
Gm13749	1432	0
Gm13752	2616	0
Gm13769	2168	0
Gm13845	964	0
Gm13871	3975	0
Gm13939	1349	0
Gm13944	751	0
Gm14288	1284	0
Gm14305	3242	0
Gm14306	2590	0
Gm14308	13024	0
Gm14345	7840	0
Gm14346	9800	0
Gm14347	1960	0
Gm14351	11706	0
Gm14354	778	0
Gm14374	1960	0
Gm14391	6884	0
Gm14405	5095	0
Gm14430	27228	0
Gm14431	16191	0
Gm14434	27228	0
Gm14436	8058	0
Gm14440	10146	0
Gm14458	856	0
Gm14459	540	0
Gm14474	490	0
Gm14475	2226	0
Gm14476	2226	0
Gm14477	2226	0
Gm14478	884	0
Gm14479	2226	0
Gm14482	2036	0
Gm14483	1002	0
Gm14484	494	0
Gm14501	539	0
Gm14511	848	0
Gm14525	892	0
Gm14625	650	0
Gm14632	10716	0
Gm14634	1662	0
Gm14685	5546	0
Gm14692	1380	0
Gm14718	756	0
Gm14743	759	0
Gm14744	800	0
Gm14781	1360	0
Gm14812	1794	0
Gm14819	10716	0
Gm14850	404	0
Gm14851	454	0
Gm14873	1925	0
Gm14920	348	0
Gm15008	460	0
Gm15023	7396	0
Gm15056	628	0
Gm15070	3581	0
Gm15080	2029	0
Gm15085	14195	0
Gm15091	2026	0
Gm15093	14153	0
Gm15097	1998	0
Gm15104	414	0
Gm15107	2028	0
Gm15114	1974	0
Gm15127	4040	0
Gm15140	2952	0
Gm15217	674	0
Gm15284	390	0
Gm15292	282	0
Gm15293	282	0
Gm15299	282	0
Gm15308	427	0
Gm15315	376	0
Gm15319	2514	0
Gm15386	256	0
Gm15412	1096	0
Gm1553	662	0
Gm156	682	0
Gm15713	1546	0
Gm15772	520	0
Gm1587	1354	0
Gm15881	951	0
Gm1604b	1562	0
Gm16336	380	0
Gm16367	18333	0
Gm16381	1364	0
Gm16390	1081	0
Gm16404	650	0
Gm16405	1400	0
Gm16430	1400	0
Gm16442	1848	0
Gm16445	971	0
Gm16451	1848	0
Gm1647	735	0
Gm16501	672	0
Gm16551	2707	0
Gm16596	4480	0
Gm1661	3262	0
Gm16677	521	0
Gm16701	936	0
Gm1673	429	0
Gm16863	2450	0
Gm16894	858	0
Gm16897	2491	0
Gm1715	1016	0
Gm17252	389	0
Gm17495	901	0
Gm17689	330	0
Gm17727	643	0
Gm17751	4192	0
Gm17757	8696	0
Gm17769	2564	0
Gm17801	1405	0
Gm18409	2506	0
Gm18853	8714	0
Gm19276	870	0
Gm19299	1435	0
Gm19303	1874	0
Gm19402	801	0
Gm1965	1054	0
Gm19668	747	0
Gm19689	1543	0
Gm19784	1379	0
Gm1987	1740	0
Gm1993	2262	0
Gm19990	1221	0
Gm2002	8040	0
Gm20063	1089	0
Gm20110	2095	0
Gm2012	891	0
Gm2016	1766	0
Gm20268	886	0
Gm2030	1129	0
Gm20356	2475	0
Gm20408	1117	0
Gm20410	1413	0
Gm2042	3254	0
Gm20516	1311	0
Gm20579	1257	0
Gm20580	552	0
Gm20581	646	0
Gm20604	3835	0
Gm2061	2761	0
Gm20735	627	0
Gm20736	7483	0
Gm20738	3626	0
Gm20740	632	0
Gm20741	781	0
Gm20747	3360	0
Gm20751	1270	0
Gm20754	1357	0
Gm20755	1827	0
Gm20765	4984	0
Gm20806	1998	0
Gm20809	6947	0
Gm20815	1796	0
Gm20816	3661	0
Gm20822	1374	0
Gm20823	6109	0
Gm20826	758	0
Gm20831	1339	0
Gm2083	883	0
Gm20854	993	0
Gm20857	2187	0
Gm20858	2187	0
Gm20865	2574	0
Gm20867	6091	0
Gm20871	1622	0
Gm20877	2424	0
Gm20878	754	0
Gm20917	992	0
Gm21002	427	0
Gm2109	1433	0
Gm21119	7538	0
Gm2115	1863	0
Gm21293	4868	0
Gm21304	4868	0
Gm21312	4984	0
Gm21498	398	0
Gm21541	5202	0
Gm21586	754	0
Gm21637	2334	0
Gm21677	3160	0
Gm21693	3160	0
Gm21704	3160	0
Gm21708	3160	0
Gm2176	1734	0
Gm21943	2412	0
Gm21944	192	0
Gm21946	375	0
Gm21949	2397	0
Gm21950	13328	0
Gm21951	11526	0
Gm2506	3411	0
Gm2516	955	0
Gm266	1215	0
Gm2663	870	0
Gm2694	682	0
Gm2696	723	0
Gm2721	1575	0
Gm2799	3899	0
Gm2825	1950	0
Gm2863	1951	0
Gm2913	3920	0
Gm2933	3402	0
Gm3020	2544	0
Gm3086	628	0
Gm3139	4088	0
Gm3238	693	0
Gm3259	2299	0
Gm3264	1038	0
Gm3279	1092	0
Gm3285	664	0
Gm3286	18974	0
Gm3317	5229	0
Gm3336	1152	0
Gm3376	1580	0
Gm3383	3120	0
Gm3402	2308	0
Gm3409	1154	0
Gm3415	2354	0
Gm3417	2368	0
Gm3428	521	0
Gm3448	2368	0
Gm3494	5229	0
Gm362	2243	0
Gm3646	359	0
Gm3701	7840	0
Gm3706	5853	0
Gm3750	4479	0
Gm3763	1943	0
Gm3776	874	0
Gm4027	998	0
Gm4064	1580	0
Gm4070	35756	0
Gm4133	1848	0
Gm4141	1842	0
Gm41	531	0
Gm4172	3684	0
Gm4175	2832	0
Gm4177	1836	0
Gm4179	3684	0
Gm4187	1848	0
Gm4201	1842	0
Gm4214	2832	0
Gm4216	1836	0
Gm4220	3684	0
Gm4265	674	0
Gm428	1325	0
Gm4301	2742	0
Gm4302	1854	0
Gm4303	3640	0
Gm4305	3640	0
Gm4307	3640	0
Gm4312	2742	0
Gm4340	2516	0
Gm4345	1243	0
Gm436	1224	0
Gm438	1432	0
Gm4461	1091	0
Gm4477	686	0
Gm4489	520	0
Gm4498	2763	0
Gm44	993	0
Gm4541	2475	0
Gm4559	600	0
Gm4566	532	0
Gm4567	4782	0
Gm4598	1080	0
Gm4719	801	0
Gm4724	27228	0
Gm4736	1027	0
Gm4763	882	0
Gm4792	773	0
Gm4794	882	0
Gm4827	807	0
Gm4836	8163	0
Gm4846	1744	0
Gm4850	914	0
Gm4858	3795	0
Gm4861	957	0
Gm4871	1129	0
Gm4894	2294	0
Gm4906	330	0
Gm4907	1310	0
Gm4925	1561	0
Gm4926	1620	0
Gm4937	1010	0
Gm4971	1072	0
Gm5039	1641	0
Gm5071	1035	0
Gm5072	2070	0
Gm5083	1204	0
Gm5087	1921	0
Gm5089	2606	0
Gm5095	1523	0
Gm5105	1665	0
Gm5111	964	0
Gm5128	7672	0
Gm5132	432	0
Gm5136	1117	0
Gm5142	626	0
Gm5148	1215	0
Gm5150	913	0
Gm5168	824	0
Gm5169	890	0
Gm5294	651	0
Gm5382	510	0
Gm5416	294	0
Gm5420	2206	0
Gm5441	449	0
Gm5458	1004	0
Gm5	469	0
Gm5476	402	0
Gm5485	628	0
Gm5538	1303	0
Gm5544	891	0
Gm5547	459	0
Gm5549	712	0
Gm5634	842	0
Gm5635	733	0
Gm5640	2861	0
Gm5662	1841	0
Gm5725	1848	0
Gm5726	1848	0
Gm5728	1836	0
Gm5771	824	0
Gm5795	2913	0
Gm5800	851	0
Gm5868	1380	0
Gm5885	648	0
Gm5891	3452	0
Gm5901	1002	0
Gm590	499	0
Gm5916	1142	0
Gm5925	1955	0
Gm5935	875	0
Gm5936	2857	0
Gm5938	775	0
Gm5941	558	0
Gm6026	672	0
Gm6042	282	0
Gm609	2122	0
Gm6121	892	0
Gm6150	2980	0
Gm6164	1848	0
Gm6213	638	0
Gm6268	300	0
Gm6300	2217	0
Gm6370	1142	0
Gm6406	762	0
Gm6432	785	0
Gm6455	1072	0
Gm6460	821	0
Gm648	1040	0
Gm6568	910	0
Gm6578	976	0
Gm6588	2313	0
Gm6614	1953	0
Gm6642	577	0
Gm6644	1352	0
Gm6696	285	0
Gm6710	7576	0
Gm6760	603	0
Gm6763	4868	0
Gm6793	1458	0
Gm6812	527	0
Gm6878	2018	0
Gm6880	627	0
Gm6890	776	0
Gm6902	4242	0
Gm6927	639	0
Gm6938	771	0
Gm694	905	0
Gm6994	1163	0
Gm7008	401	0
Gm7030	899	0
Gm7056	3093	0
Gm7073	1419	0
Gm715	1209	0
Gm7157	636	0
Gm7257	519	0
Gm7271	817	0
Gm7325	2471	0
Gm7334	1358	0
Gm7367	1300	0
Gm7457	2459	0
Gm7538	1519	0
Gm765	826	0
Gm766	1475	0
Gm7714	685	0
Gm773	951	0
Gm7849	926	0
Gm7861	702	0
Gm7903	7672	0
Gm7978	4782	0
Gm813	702	0
Gm815	618	0
Gm826	1097	0
Gm829	1090	0
Gm8298	1206	0
Gm8300	1872	0
Gm8363	2081	0
Gm8439	419	0
Gm8453	2763	0
Gm8633	551	0
Gm8660	1836	0
Gm8677	1848	0
Gm8693	1842	0
Gm8720	1848	0
Gm872	2195	0
Gm8764	4868	0
Gm8882	916	0
Gm889	1213	0
Gm8898	16191	0
Gm8989	4266	0
Gm9041	1169	0
Gm904	649	0
Gm906	3152	0
Gm9112	457	0
Gm9125	4650	0
Gm9	1663	0
Gm9268	2565	0
Gm933	520	0
Gm9376	613	0
Gm94	748	0
Gm9573	5231	0
Gm9733	618	0
Gm9758	1155	0
Gm97	807	0
Gm9846	345	0
Gm9855	2898	0
Gm9961	540	0
Gm9992	1593	0
Gm9994	1185	0
Gmcl1l	1955	0
Gnat3	1174	0
Gnb3	1846	0
Gng13	414	0
Gng8	920	0
Gnrhr	1207	0
Golt1a	1842	0
Gp1bb	3932	0
Gp5	2199	0
Gpc3	2268	0
Gpc5	2885	0
Gpha2	588	0
Gpr101	5410	0
Gpr114	5632	0
Gpr125	4475	0
Gpr128	2701	0
Gpr135	1374	0
Gpr139	1038	0
Gpr162	2675	0
Gpr173	3214	0
Gpr22	4587	0
Gpr26	2799	0
Gpr27	1140	0
Gpr3	2143	0
Gpr33	1387	0
Gpr37l1	2253	0
Gpr39	2689	0
Gpr4	2884	0
Gpr45	3860	0
Gpr81	3285	0
Gpr82	2497	0
Gpr87	1163	0
Gpr88	3450	0
Gprc5d	2702	0
Gprin2	1601	0
Gprin3	3100	0
Gpx2	1067	0
Gramd2	1368	0
Grem2	3745	0
Grid2	3024	0
Grifin	539	0
Grp	863	0
Grrp1	1226	0
Grxcr1	1071	0
Gsc	1174	0
Gsc2	725	0
Gsdma	2726	0
Gsdmcl1	1133	0
Gsg1	4032	0
Gspt2	2493	0
Gsta1	861	0
Gstm3	1202	0
Gstt1	1037	0
Gsx1	1772	0
Gtsf1	722	0
Guca1a	873	0
Guca2a	560	0
Gulp1	2976	0
Gvin1	35768	0
Gxylt2	1826	0
Gypa	1827	0
Gzme	923	0
Gzmf	909	0
Gzmg	910	0
Gzmn	954	0
H19	2615	0
H1fnt	1326	0
H2afb1	525	0
H2-Ea-ps	783	0
H2-L	1064	0
H2-M10.3	1592	0
H2-M10.4	996	0
H2-M10.5	1384	0
H2-M10.6	1405	0
H2-M11	1008	0
H2-Q6	981	0
H2-Q7	4089	0
H2-Q8	1011	0
H2-Q9	1521	0
H2-T9	1639	0
Hamp2	437	0
Hamp	394	0
Hand1	1898	0
Hao1	2029	0
Hao2	2042	0
Hapln2	2055	0
Has2	4244	0
Has2as	485	0
Hba-a1	1118	0
Hba-a2	1126	0
Hbb-b1	626	0
Hbb-b2	610	0
Hbb-bh1	610	0
Hbb-bh2	559	0
Hbb-y	619	0
Hbq1a	604	0
Hbq1b	748	0
Hcrt	584	0
Hdgfl1	1994	0
Hdgfrp3	5868	0
Hdhd1a	1044	0
Hdhd3	1083	0
Helt	1532	0
Henmt1	3881	0
Heph	17915	0
Hes2	2521	0
Hes7	964	0
Hesx1	1137	0
Hgf	2755	0
Hhipl2	2736	0
Higd1c	506	0
Hils1	796	0
Hipk4	2414	0
Hist1h2aa	390	0
Hist1h2ao	1028	0
Hist1h2ap	786	0
Hist1h2bq	4242	0
Hist1h2br	4242	0
Hist2h2aa1	1156	0
Hist2h2aa2	1318	0
Hmga1-rs1	3165	0
Hmgcll1	3615	0
Hmgcs1	6566	0
Hmx1	1508	0
Hmx3	1367	0
Hnmt	1639	0
Hoxa11as	1839	0
Hoxa13	1307	0
Hoxa2	1681	0
Hoxa4	1528	0
Hoxa9	2272	0
Hoxb13	1313	0
Hoxb6	1322	0
Hoxb8	2645	0
Hoxc10	1913	0
Hoxc11	915	0
Hoxc12	843	0
Hoxc13	2433	0
Hoxc6	1592	0
Hoxd1	1862	0
Hoxd12	2534	0
Hoxd13	2483	0
Hoxd8	1424	0
Hoxd9	2100	0
Hpcal4	4652	0
Hpdl	1602	0
Hpn	5415	0
Hrasls	2915	0
Hrct1	913	0
Hrh4	1537	0
Hs3st6	1220	0
Hs6st2	7955	0
Hsd17b2	1280	0
Hsd3b2	1800	0
Hsd3b4	6710	0
Hsd3b5	1607	0
Hsf3	1972	0
Hsfy2	1403	0
Hspb8	1812	0
Htr1f	2509	0
Htr2b	2072	0
Htr2c	4750	0
Htr6	1362	0
Htra3	4951	0
Hyal4	2088	0
Hyal5	2070	0
I730028E13Rik	1959	0
Iapp	695	0
Icam4	907	0
Ifi27l2b	1093	0
Ifi44l	1296	0
Ifitm10	3230	0
Ifitm5	709	0
Ifitm6	541	0
Ifna11	647	0
Ifna13	819	0
Ifna14	570	0
Ifna1	570	0
Ifna2	573	0
Ifna5	570	0
Ifna6	570	0
Ifna7	576	0
Ifnab	670	0
Ifnb1	770	0
Ifne	664	0
Ifnk	820	0
Ifnl3	582	0
Igbp1b	1352	0
Igfbp7	2333	0
Igfl3	575	0
Il10	1306	0
Il11ra2	8040	0
Il13ra2	1536	0
Il17a	1171	0
Il17f	1175	0
Il1f10	538	0
Il1f5	5329	0
Il1f8	790	0
Il1rapl1	2739	0
Il20	824	0
Il22ra2	2468	0
Il25	1063	0
Il2	942	0
Il33	5089	0
Il9	536	0
Iltifb	1110	0
Inmt	1023	0
Ins1	1018	0
Ins2	1479	0
Insc	2321	0
Insl5	685	0
Ip6k3	2305	0
Ipw	734	0
Iqcf6	474	0
Iqcj	1579	0
Irx3	4712	0
Isl1	2526	0
Itgbl1	2357	0
Iyd	1540	0
Izumo2	639	0
Izumo3	1263	0
Jakmip2	3511	0
Jph4	4489	0
Jrkl	2952	0
Kank4	4801	0
Katnal2	1673	0
Kcna5	3005	0
Kcne1l	1446	0
Kcne2	1694	0
Kcne4	2463	0
Kcnh5	4061	0
Kcnh7	3798	0
Kcnh8	4291	0
Kcnip4	10943	0
Kcnk16	879	0
Kcnk4	1735	0
Kcnmb2	2919	0
Kcnmb3	720	0
Kcnn2	2046	0
Kcns3	5803	0
Kctd15	2411	0
Kctd16	1365	0
Kctd8	2889	0
Khdc1a	1950	0
Khdc1b	2247	0
Khdc1c	844	0
Kiss1	496	0
Klf1	1534	0
Klf15	2294	0
Klhdc7b	1818	0
Klhl10	2012	0
Klhl1	4048	0
Klhl34	1935	0
Klk1	876	0
Klk1b11	861	0
Klk1b16	1381	0
Klk1b1	847	0
Klk1b21	903	0
Klk1b22	799	0
Klk1b24	847	0
Klk1b26	873	0
Klk1b27	888	0
Klk1b3	888	0
Klk1b4	839	0
Klk1b5	861	0
Klk1b7-ps	448	0
Klk1b8	848	0
Klk1b9	870	0
Klk9	1475	0
Klkb1	2461	0
Klra12	860	0
Klra13-ps	815	0
Klra14	1593	0
Klra15	1071	0
Klra17	1177	0
Klra18	1243	0
Klra19	1106	0
Klra21	1139	0
Klra22	1233	0
Klra23	935	0
Klra3	1292	0
Klra33	792	0
Klra4	1921	0
Klra6	1116	0
Klra8	2283	0
Klra9	1194	0
Klrb1	645	0
Klrb1b	2212	0
Klrb1-ps1	549	0
Klrc1	1419	0
Klrc2	1424	0
Klrc3	666	0
Klre1	913	0
Klrg1	1360	0
Klrg2	2282	0
Kncn	951	0
Kng1	6000	0
Krt12	1854	0
Krt15	1720	0
Krt23	1539	0
Krt24	1689	0
Krt25	1651	0
Krt26	2600	0
Krt28	1489	0
Krt32	1673	0
Krt33a	1679	0
Krt33b	1581	0
Krt34	1605	0
Krt6a	2258	0
Krt6b	2237	0
Krt74	1589	0
Krt78	3434	0
Krt79	2097	0
Krt81	1857	0
Krt85	1442	0
Krt86	1960	0
Krtap10-4	902	0
Krtap11-1	1008	0
Krtap13-1	750	0
Krtap13	884	0
Krtap1-4	1129	0
Krtap14	855	0
Krtap1-5	1040	0
Krtap15	836	0
Krtap16-1	605	0
Krtap16-3	570	0
Krtap17-1	763	0
Krtap19-1	493	0
Krtap19-3	526	0
Krtap19-4	304	0
Krtap19-5	482	0
Krtap19-9b	461	0
Krtap22-2	380	0
Krtap24-1	1571	0
Krtap2-4	830	0
Krtap26-1	973	0
Krtap27-1	609	0
Krtap31-1	971	0
Krtap31-2	935	0
Krtap3-1	604	0
Krtap3-2	1031	0
Krtap3-3	732	0
Krtap4-1	1011	0
Krtap4-13	1638	0
Krtap4-16	951	0
Krtap4-2	971	0
Krtap4-6	918	0
Krtap4-7	978	0
Krtap4-8	630	0
Krtap5-1	693	0
Krtap5-3	1652	0
Krtap5-4	1002	0
Krtap5-5	1177	0
Krtap6-1	594	0
Krtap6-5	611	0
Krtap7-1	621	0
Krtap8-1	579	0
Krtap9-1	612	0
Krtap9-3	759	0
Krtap9-5	1077	0
Krtdap	456	0
L3hypdh	1705	0
Larp6	2308	0
Lbx2	817	0
Lce1a1	708	0
Lce1a2	715	0
Lce1c	724	0
Lce1d	678	0
Lce1e	712	0
Lce1f	717	0
Lce1g	922	0
Lce1h	706	0
Lce1i	731	0
Lce1k	663	0
Lce1m	877	0
Lce3a	549	0
Lce3b	561	0
Lce3d	560	0
Lce3f	611	0
Lce6a	791	0
Lcn11	652	0
Lcn12	716	0
Lcn4	774	0
Lcn6	1536	0
Lcn9	839	0
Ldoc1	1335	0
Lect2	877	0
Lefty1	1604	0
Lelp1	870	0
Lemd1	983	0
Leprel4	1867	0
Lgals6	901	0
Lgi3	3181	0
Lgi4	3444	0
Lgr6	3623	0
Lgsn	1903	0
Lhfpl3	5914	0
Lhx1	2750	0
Lhx3	2208	0
Lim2	866	0
Lingo1	3295	0
Lipk	4465	0
Lmo3	2101	0
LOC100040786	1149	0
LOC100043315	1006	0
LOC100048884	887	0
LOC100502924	3711	0
LOC100504608	699	0
LOC100861978	5334	0
LOC547349	393	0
LOC666331	472	0
Lox	3604	0
Lpcat2b	2782	0
Lpin3	6869	0
Lrch4	5345	0
Lrcol1	685	0
Lrfn3	2861	0
Lrfn5	3726	0
Lrit3	1683	0
Lrrc34	1840	0
Lrrc36	6581	0
Lrrc3b	1660	0
Lrrc4b	2719	0
Lrrc4c	3475	0
Lrrc52	1137	0
Lrrc55	2900	0
Lrrc6	2084	0
Lrriq3	2650	0
Lrrn1	3756	0
Lrrtm1	2521	0
Ltb4r1	1392	0
Ltb4r2	1439	0
Ltc4s	588	0
Lum	2075	0
Luzp4	2025	0
Ly6g6d	605	0
Ly6g6e	1137	0
Ly6g6f	1068	0
Lyg1	798	0
Lyg2	2564	0
Lypd2	492	0
Lypd4	1095	0
Lypd5	935	0
Lypd8	2151	0
Lyplal1	1577	0
Lyzl1	850	0
Mab21l3	3558	0
Mael	1546	0
Magea1	1272	0
Magea3	1107	0
Magea4	948	0
Magea5	1563	0
Magea6	1201	0
Magea8	1646	0
Mageb1	2286	0
Mageb2	1986	0
Mageb3	2322	0
Mageb5	1251	0
Magix	5570	0
Mamstr	2179	0
Mansc4	1123	0
Map6d1	3274	0
Mapk15	1930	0
Mapk8ip2	3539	0
March11	1547	0
Mark1	4565	0
Masp1	2752	0
Mbd3l1	828	0
Mbl1	923	0
Mbl2	1069	0
Mboat4	1839	0
Mc2r	4943	0
Mc4r	2783	0
Mc5r	1162	0
Mcf2	3614	0
Mchr1	2189	0
Mcpt1	1028	0
Mcpt2	971	0
Mcpt-ps1	793	0
Meig1	706	0
Mep1b	2286	0
Mepe	1682	0
Mettl11b	1053	0
Mettl7a2	1779	0
Mettl7a3	1446	0
Mettl7b	1227	0
Mfap2	2134	0
Mfrp	8532	0
Mgat4c	15625	0
Mia2	1628	0
Mia3	6741	0
Mir100	80	0
Mir101a	83	0
Mir101b	97	0
Mir101c	75	0
Mir103-1	86	0
Mir105	80	0
Mir106a	65	0
Mir107	87	0
Mir10a	110	0
Mir10b	68	0
Mir1186b	63	0
Mir1187	122	0
Mir1188	120	0
Mir1192	121	0
Mir1193	121	0
Mir1196	118	0
Mir1197	120	0
Mir1199	119	0
Mir1224	85	0
Mir122a	66	0
Mir1247	82	0
Mir124a-1	85	0
Mir124a-2	109	0
Mir124a-3	68	0
Mir1251	84	0
Mir125a	68	0
Mir125b-1	77	0
Mir125b-2	71	0
Mir127	70	0
Mir129-1	73	0
Mir129-2	90	0
Mir1298	98	0
Mir1306	79	0
Mir130a	64	0
Mir132	66	0
Mir133a-1	68	0
Mir133a-2	104	0
Mir133b	119	0
Mir134	71	0
Mir135a-1	90	0
Mir135a-2	100	0
Mir135b	97	0
Mir136	62	0
Mir137	73	0
Mir138-1	99	0
Mir138-2	142	0
Mir139	68	0
Mir140	70	0
Mir141	72	0
Mir143	63	0
Mir143hg	1357	0
Mir144	66	0
Mir145	70	0
Mir146b	109	0
Mir147	79	0
Mir148a	99	0
Mir148b	97	0
Mir149	66	0
Mir152	73	0
Mir153	69	0
Mir15a	84	0
Mir15b	64	0
Mir16-1	93	0
Mir16-2	95	0
Mir181a-2	76	0
Mir181b-1	80	0
Mir181b-2	86	0
Mir181c	89	0
Mir181d	72	0
Mir183	70	0
Mir1843	65	0
Mir1843b	66	0
Mir184	69	0
Mir185	65	0
Mir187	61	0
Mir1892	80	0
Mir1893	83	0
Mir1895	79	0
Mir1896	81	0
Mir1897	79	0
Mir1899	96	0
Mir1900	78	0
Mir1901	78	0
Mir1902	80	0
Mir1903	80	0
Mir1904	80	0
Mir1905	82	0
Mir1906-1	160	0
Mir1906-2	160	0
Mir190	67	0
Mir1907	90	0
Mir190b	80	0
Mir1912	87	0
Mir192	89	0
Mir193	66	0
Mir1936	93	0
Mir193b	79	0
Mir1940	104	0
Mir194-1	67	0
Mir1941	83	0
Mir1942	63	0
Mir194-2	86	0
Mir1945	78	0
Mir1946a	134	0
Mir1947	85	0
Mir1948	85	0
Mir1951	89	0
Mir1952	79	0
Mir1953	89	0
Mir1956	65	0
Mir195	94	0
Mir1961	112	0
Mir1962	121	0
Mir1963	59	0
Mir1965	126	0
Mir1966	108	0
Mir1967	82	0
Mir1968	68	0
Mir1969	94	0
Mir196a-2	85	0
Mir196b	85	0
Mir1971	106	0
Mir1981	82	0
Mir199a-2	110	0
Mir199b	110	0
Mir19b-1	87	0
Mir19b-2	84	0
Mir1a-1	77	0
Mir1a-2	72	0
Mir1b	122	0
Mir200a	90	0
Mir200b	70	0
Mir200c	69	0
Mir201	66	0
Mir202	72	0
Mir203	76	0
Mir204	68	0
Mir205	68	0
Mir206	73	0
Mir207	79	0
Mir208a	83	0
Mir20b	80	0
Mir211	106	0
Mir212	91	0
Mir2136	75	0
Mir2137	66	0
Mir214	110	0
Mir215	111	0
Mir216a	72	0
Mir216b	86	0
Mir217	108	0
Mir218-1	110	0
Mir219-1	110	0
Mir21	92	0
Mir219-2	97	0
Mir221	95	0
Mir222	79	0
Mir223	110	0
Mir224	82	0
Mir22	95	0
Mir23b	74	0
Mir24-1	68	0
Mir24-2	107	0
Mir26a-1	90	0
Mir27a	87	0
Mir28b	80	0
Mir290	83	0
Mir291a	82	0
Mir291b	79	0
Mir292	82	0
Mir293	80	0
Mir294	84	0
Mir295	69	0
Mir297-1	76	0
Mir297a-3	102	0
Mir297b	109	0
Mir297c	97	0
Mir298	82	0
Mir299	63	0
Mir29b-1	71	0
Mir29b-2	81	0
Mir29c	88	0
Mir300	79	0
Mir302a	69	0
Mir302b	74	0
Mir302c	68	0
Mir302d	66	0
Mir3059	81	0
Mir3062	105	0
Mir3063	92	0
Mir3065	87	0
Mir3066	83	0
Mir3067	84	0
Mir3069	65	0
Mir3070a	89	0
Mir3070b	89	0
Mir3071	80	0
Mir3072	83	0
Mir3073	85	0
Mir3074-1	85	0
Mir3074-2	83	0
Mir3077	64	0
Mir3078	87	0
Mir3081	84	0
Mir3083	64	0
Mir3085	89	0
Mir3086	87	0
Mir3087	56	0
Mir3088	74	0
Mir3089	84	0
Mir3092	96	0
Mir3093	87	0
Mir3095	87	0
Mir3099	84	0
Mir30a	71	0
Mir30b	96	0
Mir30c-2	84	0
Mir3100	65	0
Mir3102	104	0
Mir3103	67	0
Mir3104	63	0
Mir3106	82	0
Mir3107	90	0
Mir3108	79	0
Mir31	106	0
Mir3110	80	0
Mir320	82	0
Mir322	95	0
Mir323	86	0
Mir32	70	0
Mir329	97	0
Mir330	98	0
Mir331	96	0
Mir335	98	0
Mir337	97	0
Mir338	98	0
Mir339	96	0
Mir344-2	80	0
Mir344	95	0
Mir344b	63	0
Mir344d-1	69	0
Mir344d-2	80	0
Mir344d-3	80	0
Mir344f	68	0
Mir344g	71	0
Mir345	96	0
Mir346	98	0
Mir3471-1	100	0
Mir3473	78	0
Mir3474	58	0
Mir3475	65	0
Mir34b	84	0
Mir34c	77	0
Mir351	99	0
Mir363	75	0
Mir365-1	87	0
Mir365-2	112	0
Mir367	75	0
Mir369	79	0
Mir370	79	0
Mir374c	49	0
Mir375	64	0
Mir376a	68	0
Mir376b	82	0
Mir376c	85	0
Mir377	68	0
Mir380	61	0
Mir381	75	0
Mir382	76	0
Mir384	88	0
Mir3966	85	0
Mir3967	68	0
Mir3968	100	0
Mir3969	92	0
Mir409	79	0
Mir410	81	0
Mir411	82	0
Mir412	80	0
Mir425	85	0
Mir429	83	0
Mir431	91	0
Mir432	75	0
Mir433	124	0
Mir448	112	0
Mir449a	91	0
Mir449b	80	0
Mir450-1	91	0
Mir450-2	69	0
Mir450b	82	0
Mir451	72	0
Mir452	85	0
Mir453	82	0
Mir463	75	0
Mir465	74	0
Mir465b-1	158	0
Mir465b-2	158	0
Mir465c-1	162	0
Mir465c-2	162	0
Mir4660	84	0
Mir466g	80	0
Mir467a-10	249	0
Mir467a-1	726	0
Mir467a-2	663	0
Mir467a-3	249	0
Mir467a-4	663	0
Mir467a-5	663	0
Mir467a-6	249	0
Mir467a-7	663	0
Mir467a-8	663	0
Mir467a-9	663	0
Mir467f	120	0
Mir468	78	0
Mir470	75	0
Mir471	67	0
Mir483	73	0
Mir485	73	0
Mir486	128	0
Mir487b	82	0
Mir488	109	0
Mir489	107	0
Mir490	84	0
Mir491	86	0
Mir493	83	0
Mir494	85	0
Mir495	63	0
Mir496	79	0
Mir497	84	0
Mir499	79	0
Mir500	92	0
Mir503	71	0
Mir5046	59	0
Mir504	79	0
Mir509	75	0
Mir5100	64	0
Mir5101	83	0
Mir5103	79	0
Mir5106	73	0
Mir5108	85	0
Mir5113	82	0
Mir5114	61	0
Mir5116	63	0
Mir511	79	0
Mir5117	91	0
Mir5121	74	0
Mir5122	89	0
Mir5126	77	0
Mir5127	71	0
Mir5130	84	0
Mir5131	93	0
Mir5134	78	0
Mir5135	79	0
Mir5136	76	0
Mir532	96	0
Mir539	74	0
Mir540	67	0
Mir541	90	0
Mir542	85	0
Mir543	76	0
Mir546	121	0
Mir547	78	0
Mir574	78	0
Mir582	80	0
Mir592	96	0
Mir598	79	0
Mir599	88	0
Mir615	92	0
Mir653	85	0
Mir654	84	0
Mir664	69	0
Mir665	94	0
Mir666	99	0
Mir667	92	0
Mir668	66	0
Mir669a-10	870	0
Mir669a-11	870	0
Mir669a-12	870	0
Mir669a-1	970	0
Mir669a-2	952	0
Mir669a-3	109	0
Mir669a-4	870	0
Mir669a-5	870	0
Mir669a-6	870	0
