geneid	length	nreads
Pdik1l	9139	650
Rtn4ip1	2981	650
Syap1	2316	650
Txnl1	2558	650
Zfp809	4882	650
Bag4	4797	649
Btbd9	13514	649
Med8	3588	649
Ndufs8	2835	649
Rad54b	7408	649
Zdhhc8	4868	649
Akap2	20291	648
Bysl	3854	648
Umps	3219	648
Fam214a	8533	647
Gtf2h2	1707	647
Ppan	1671	647
Ptcd3	2595	647
Terf1	1633	647
Usp36	5609	647
Zfp748	5316	647
Actr1b	2077	646
Bud13	2208	646
Cdc34	1266	646
Mastl	4652	646
Mtch2	2420	646
Pex19	5986	646
Ddrgk1	1101	645
Zwilch	2784	645
Foxo4	3162	644
Scarna6	248	644
Sod2	3824	644
Txn1	1051	644
Ubac2	2154	644
Ufl1	4335	644
Vta1	1325	644
Dus1l	1909	643
Ercc4	6703	643
Nubp2	1430	643
Ifnar2	4214	642
Ncbp2	2037	642
Rad17	5566	642
Stk35	11636	642
Wdr5	2900	642
Zfp296	1530	642
Ndufa10	1209	641
Tceanc2	6243	641
Mrpl37	1496	640
Snip1	2325	640
Zfp322a	9749	640
Ankle1	2134	639
Kifc1	2322	639
Naa35	2614	639
Cdk5r1	4134	638
Tbc1d14	13246	638
Tbc1d22a	3229	638
Tecpr1	4162	638
Tmem181b-ps	4710	638
Ttc33	1828	638
Clcn7	4063	637
Cpox	3184	637
Fnta	1881	637
Gzf1	4135	637
Ift52	2124	637
Kat2a	6093	637
Zscan20	5372	637
1110038F14Rik	1091	636
Ddx11	4150	636
Farsa	1829	636
Rbm24	3224	636
Zfp513	4443	636
Clpx	5660	635
Naa30	4597	635
Rbm7	3725	635
Fbxo32	6936	634
Hsd17b11	1699	634
Ino80b	1038	634
Pgp	1032	634
Cd48	1142	633
Dvl1	3348	633
Rmi1	10728	633
Scarna2	61	633
Snrpb2	1230	633
Pfdn1	1077	632
Zfp606	7058	632
Clip1	4531	631
Hspa4l	3558	631
Mettl16	2718	631
Ppil1	1215	631
Scai	10704	631
Smpd4	18275	631
Zdhhc18	2847	631
Zscan21	9052	631
Gltp	1609	630
Ift122	8131	630
Rasa2	5699	630
D430042O09Rik	6191	629
Eif2d	4098	629
Golim4	4148	629
Tram2	1390	629
Yaf2	4566	629
Mmgt1	4084	628
Oaz2	1844	628
Scfd1	2091	628
Cdipt	2313	627
Cenpn	1768	627
Foxj2	5013	627
Gmnn	977	627
Rnf7	1132	627
Zmym3	16093	627
BC004004	2809	626
Cybb	4752	626
Zbtb22	2607	626
Prkag2	7859	625
Cox6b1	505	624
Dym	2471	624
Sgpl1	4123	624
Snapc4	8863	624
Trpv2	2751	624
3230401D17Rik	1562	623
Gen1	3283	623
Mfn1	4531	623
Mis18a	1300	623
Zbtb34	13084	623
Gprasp1	17342	622
Pwp1	2579	622
Zwint	2676	622
1190002F15Rik	1189	621
Cul2	4158	621
Ipo13	3588	621
Traf2	2998	621
Znrf2	2610	621
Csf2ra	1849	620
Cchcr1	2659	619
Mafk	2825	619
Mfap1a	3419	619
Mospd3	2766	619
Pygo2	2911	619
Zfyve27	11088	619
Ddx26b	3808	618
Iffo1	5673	618
Iscu	887	618
Lcorl	15583	618
Sphk2	10823	618
Nop9	3828	617
Rad54l	8544	617
Sh3bp5l	6034	617
Atf7	2854	616
Atg12	2492	616
Ndst2	3907	616
Pde12	3529	616
Ttc7b	3442	616
Scamp2	2342	615
Slc3a2	5385	615
Stim2	4910	615
Ugcg	3719	615
Vcl	5229	615
Chst12	1786	614
Fbxo18	3514	614
Mapk3	1772	614
Mogs	2770	614
Nabp1	2838	614
Ndufb4	454	614
Saal1	4699	614
Stx6	2459	614
Cox15	4798	613
Lnx2	4543	613
Mki67ip	1894	613
Nfkbib	1945	613
Ptch1	4305	613
Smn1	2518	613
4933427D14Rik	4332	612
Anxa7	5815	612
Fbxw5	2359	612
Gm3414	7912	612
Socs5	4394	612
Vamp1	5896	612
Whamm	3069	612
Cdk7	7597	611
Cnr2	3860	611
Dlat	4035	611
Hint1	576	611
Srek1ip1	1688	611
Tmem184b	12914	611
Uba7	3162	611
Cd300a	4642	610
Gatad1	2547	610
Mtif3	20054	610
Pik3ip1	2243	610
Zbtb21	17290	610
Emc10	1855	609
Ost4	1084	609
Snrpd3	604	609
Lmf2	2906	608
Rbmx2	1743	608
Ssu72	1451	608
Wbp1	3855	608
2310044G17Rik	8352	607
Kcna3	1968	607
Mob3a	2647	607
Pmpcb	1596	607
Alkbh8	2269	606
Cog8	2104	606
E030030I06Rik	3074	606
Plrg1	1771	606
Rpap1	9567	606
Snx8	2612	606
5830416P10Rik	5292	605
Abhd2	2903	605
Ascc2	2604	605
Fkbp1a	1641	605
Herpud2	2744	605
Zdhhc6	4456	605
Gm12238	124	604
Gm4791	1021	604
Psmc5	1277	604
Blvrb	865	603
Cenpq	1442	603
Gpr171	2225	603
Junb	1840	603
Mtf1	7631	603
Nedd1	3533	603
Wash	5791	603
Zfp39	3890	603
2310008H04Rik	3261	602
Atp7a	16289	602
Gm9159	2200	602
Hist1h4b	312	602
Mgat4a	7054	602
Prepl	13680	602
A530054K11Rik	5179	601
Gpank1	2810	601
Nsmce2	3873	601
Slc25a44	14028	601
Bcap31	1214	600
Ino80e	1091	600
Lyl1	1801	600
Maoa	4161	600
Nol6	4483	600
Paip2b	3324	600
Rae1	1742	600
Rapgef2	6543	600
Rttn	7269	600
Sgk3	16319	600
Ier3ip1	1394	599
Med25	2271	599
Prmt10	2781	599
Sertad4	6437	599
Fis1	1736	598
Slc30a7	9020	598
Tmem43	2850	598
Wdr46	2164	598
Aspscr1	5009	597
Atn1	4396	597
March2	9978	597
Tmem33	11527	597
Vrk3	1752	597
Aph1a	6097	596
Cyb5r3	2030	596
Melk	2914	595
Ppid	1728	595
Wdr77	3553	595
Dhx34	3801	594
Ech1	1138	594
Hace1	3785	594
Map2k5	2258	594
Ndufb9	651	594
Sbf2	7163	594
Tiam1	18733	594
Acads	1870	593
Ccdc90a	4356	593
Cenpo	4343	593
Fundc1	1950	593
Arfgap1	15590	592
E2f6	4926	592
Ifngr2	2070	592
Pnpla6	8923	592
Tifab	6932	592
AU019823	6659	591
Bcl7b	1666	591
Tbc1d20	1936	591
Ttc4	5139	591
Pofut1	5603	590
Ssna1	864	590
Stx17	5776	590
Ccdc22	2256	589
Donson	2323	589
Ei24	4336	589
Gtf2f2	1467	589
Nck2	2775	589
Tbcel	4967	589
Tnfrsf10b	3179	589
Dhdds	3110	588
Inpp5f	4740	588
4921524J17Rik	3093	587
Arf5	933	587
Cacnb1	7207	587
Hsf1	2018	587
Olfr1033	3743	587
Pcmt1	1917	587
Ralgds	14680	587
Rbms2	10597	587
Tpp1	3494	587
1300002E11Rik	4185	586
Atp6v1e1	1204	586
Sfxn1	2810	586
Fam134b	4680	585
Prmt5	2641	585
Man2b2	3434	584
Prosc	6461	584
Ubqln4	3372	584
Vangl2	2260	584
Zdhhc13	2407	584
Zfp953	4641	584
Armc10	2014	583
Mettl3	2020	583
6820431F20Rik	9275	582
Extl3	5978	582
Gfra2	3462	582
Eml5	10136	581
Hrc	2430	581
Phtf2	4839	581
Rfx2	6631	581
Tmem209	3403	581
Zfp944	2784	581
Ssx2ip	14153	580
Zfp653	2108	580
Cib1	837	579
Gpr108	2094	579
Lrpap1	2907	579
2610005L07Rik	4009	578
Bcl9l	5328	578
Map2k6	2064	578
Tchp	2863	578
Med4	1304	577
Trit1	2059	577
Dffa	3539	576
Map1s	3274	576
Mtbp	6528	576
Ncf1	2721	576
Slc25a17	1667	576
Tpd52	11662	576
Ccdc43	2307	575
Oard1	1135	575
4933411K20Rik	4523	574
Atp6v0b	996	574
Cbx2	3740	574
Cpd	9152	574
Gtf3c3	3005	574
Cndp2	2051	573
Cyp4f18	1702	573
Dcaf13	1541	573
Kat8	1503	573
Ndufs7	758	573
Ap1s2	3184	572
Cnpy2	1017	572
Cog2	2824	572
Parp8	3088	572
Por	2457	572
Snora62	128	572
l7Rn6	1045	571
Pdlim5	33082	571
Pigq	3084	571
Smurf1	10657	571
Tbc1d23	3650	571
4930511M06Rik	6333	570
Eif2b2	1573	570
Rap2b	4197	570
Zdhhc17	4548	570
Zfp869	9713	570
Bcl10	1760	568
Fbxo9	3996	568
Frmd8	3166	568
Itgb3	5779	568
Klhdc3	4097	568
Ric8b	9804	568
Rrs1	2048	568
Tmed4	1625	568
Zbtb6	4535	568
Get4	4021	567
Ggps1	2369	567
Gtf3c6	1020	567
Tstd2	3725	567
Zcwpw1	2218	567
AA987161	4835	566
Ankrd32	3742	566
Ppp3cc	1948	566
Snora16a	136	566
Ttc13	3049	566
9430015G10Rik	5170	565
Dgcr14	5639	565
Psmb9	806	565
Rybp	4376	565
Cenpm	3519	564
Sertad2	11249	564
Stk16	2885	564
Cep95	5325	563
Hook1	4239	563
Me2	2455	563
Snf8	947	563
Katna1	1775	562
Map2k3	2166	562
Slc10a7	3630	562
Tubgcp5	3681	562
Atp6v1f	635	561
Chm	4867	561
Dhx32	2962	561
Ngdn	1200	561
Sike1	2798	561
Brms1l	2566	560
Fiz1	10424	560
Lsm12	1224	560
Kctd5	2457	559
Mrps14	1970	559
Nab1	5088	559
Ppm1m	3608	559
Rab18	2257	559
Slfn8	7094	559
Cluh	5399	558
H2-Ke2	1234	558
Phkb	4617	558
Psmb3	731	558
Rassf1	3518	558
Stx12	2320	558
1110059E24Rik	1428	557
Cnnm3	10467	557
Hist3h2ba	620	557
Sirt2	5332	557
Tbcc	1843	557
Tbce	1807	557
Vipas39	7556	557
Atg5	2352	556
Aimp1	1122	555
Diap2	8441	555
Prps1	1975	555
Trim16	3896	555
Vps51	2631	555
Ap1g2	2673	554
Prrc1	4801	554
Suv420h2	4412	554
Thap11	1848	554
Crtc3	5110	553
Gcc1	4138	553
Gins4	1364	553
Rfxank	7334	553
U2af1l4	864	553
4930427A07Rik	3355	552
Adpgk	2471	552
Emd	1303	552
Fam46a	10929	552
Casp9	3896	551
Crot	2803	551
Glrx2	14036	551
Mapk8	5756	551
Pdcd5	642	551
Rnf34	1954	551
Slc39a1	2344	551
Zfp758	2974	551
8430410A17Rik	1407	550
Scn4a	6598	550
Slc9a8	8939	550
Tonsl	4207	550
Acp1	6214	549
Pex5	6222	549
Supt7l	2677	549
Vamp8	786	549
Ankrd54	1878	548
Fam199x	8297	548
Stk3	2911	548
Fbxo28	4913	547
Lcor	4663	547
Pet100	1193	547
Sun1	19399	547
Zbed3	1894	547
Dstn	1900	545
Ndrg3	5327	545
Ndufab1	800	545
Prkrip1	1654	545
Trafd1	4960	545
Commd8	3464	544
D730005E14Rik	3607	544
Lmbr1l	2167	544
Mcm9	3873	544
Plk2	2801	544
Rgag4	9096	544
Sgk1	15632	544
Smim11	500	544
Uba3	4844	544
2700099C18Rik	1275	543
Micu1	2274	543
Ptpn18	1573	543
Sap30l	1549	543
Unkl	8189	543
Ccdc171	4525	542
Cpsf4	1605	542
Prcp	2964	542
Ptcd1	3219	542
Zdhhc7	2854	542
Als2	16156	541
Cep76	3979	541
Rnf141	952	541
Sapcd2	3121	541
Ski	5465	541
Crcp	1470	540
Mlst8	13218	540
Rfc4	1216	540
Solh	3288	540
Tomm40	3234	540
Wdr45b	2344	540
Gm3002	5215	539
Shisa5	3341	539
Stk38l	4617	539
Twf1	2973	539
Zdhhc3	6987	539
Cd69	1620	538
Trip13	2267	538
Eya1	8544	537
Ppp1r13b	4333	537
Rfc5	1730	537
Rufy2	8936	537
Hsd17b12	1839	536
Irak4	2824	536
Pitpnc1	6350	536
Zfp12	4271	536
Chka	7887	535
Fcgr2b	2953	535
Mvb12a	1062	535
Sephs2	2179	535
Swt1	3668	535
Tfb2m	2448	535
Zfp60	7920	535
5730408K05Rik	384	534
Cpne8	4024	534
Dedd2	1828	534
Kin	1379	534
Nt5dc2	1410	534
Orc6	4719	534
Psma5	1217	534
Rsl24d1	1522	534
Snrpd2	488	534
Csda	3517	533
Fbxo33	3446	533
Herc6	5279	533
Parp10	6686	533
Wdr70	2151	533
Zfp160	3795	533
Aip	4037	532
Cnih	1484	532
Ndufv1	1572	532
Slmo2	1389	532
Tbc1d8b	5907	532
Vps26b	6873	532
Alkbh1	1948	531
Dis3l2	6300	531
Exosc2	1622	531
Ly86	997	531
Slc45a4	8362	531
Slc5a3	10913	531
4930528D03Rik	1239	530
Eid1	2543	530
Klhl12	3196	530
Slc25a11	1861	530
Cdkal1	2538	529
Cdyl	6934	529
Dpy19l1	4737	529
Rgs10	875	529
Tigd2	3007	529
Arfrp1	12765	528
Sdhc	1179	528
Hmg20b	4616	527
Rnf166	1783	527
Rpap3	2260	527
Ubl7	2676	527
Zfp935	4883	527
2010111I01Rik	3509	526
Ccnh	1976	526
D10Wsu102e	3509	526
Mex3a	5776	526
Ube2v2	11658	526
Mfsd1	2978	525
Aacs	3173	524
Bora	2293	524
Ccnj	3817	524
Ddx49	2100	524
Pdk3	2000	524
Peg13	4725	524
Phf1	2429	524
Sclt1	3020	524
Ercc5	4010	523
Ipcef1	13179	523
Lmbrd2	3046	523
Cks1b	757	522
Eif2b4	5714	522
Smim13	4483	522
Aldh1b1	2302	521
Chpf2	3717	521
Dnttip1	1244	521
Gm2848	733	521
Sacs	3343	521
Arl2bp	2654	520
Osgep	1608	520
Trappc6b	1255	520
Atp6v0a1	15831	519
Frat2	2158	519
Mir1949	70	519
Ndufs3	940	519
Uvssa	7326	519
Wdr47	4223	519
Abca2	8061	518
B3galnt2	3681	518
Ccdc66	2942	518
Gm13399	4020	518
Mex3b	3416	518
Pi4k2a	3771	518
Taz	7304	518
Bcorl1	6125	517
Ctdnep1	1614	517
Gemin5	24723	517
Polr2e	1008	517
Slc48a1	2526	517
D830005E20Rik	1844	516
G6pdx	2616	516
Kif1b	17165	516
Stxbp1	7879	516
Abhd16a	1945	515
Cops7a	3096	515
Cuta	1237	515
Exo1	5506	515
Hist1h4i	537	515
Smtn	6723	515
Gm6313	2562	514
Lsm4	942	514
Pck2	3400	514
Trim21	5481	514
Utp23	2917	514
Afg3l1	8420	513
Cenpl	6117	513
Gsdmd	1776	513
Rmdn3	2252	513
Urod	1199	513
Mrpl51	1515	512
Ndufv2	1472	512
Sprtn	2116	512
Taf1b	3940	512
Trim65	3050	512
Polr2j	586	511
Ranbp6	4867	511
Rspry1	3849	511
Tiprl	4395	511
Tmem134	2989	511
Tnfrsf13b	750	511
Uty	5228	511
Rrp8	5746	509
Sec22b	1815	509
Zfp942	3275	509
Pmm2	1802	508
Cep78	2549	507
Cers4	3668	507
Chmp2b	1838	507
H6pd	4739	507
Homer1	10838	507
Rab11fip2	10657	507
Vti1a	3405	507
Wdr24	3099	507
Ccdc77	5105	506
Cenpi	3148	506
Plk1s1	2150	506
Tmppe	6856	506
H2-Eb1	1669	505
Nampt	4547	505
Opa3	2260	505
Rab12	2010	505
Scarb1	7105	505
Mgst1	943	504
Rnaseh2b	1457	504
Trmt2b	7424	504
Ube2w	10768	504
Auh	1345	503
Dnajb9	1865	503
Homer3	4881	503
Jmjd6	1668	503
Osbpl2	2745	503
Snora34	118	503
Ngly1	2901	502
Slc25a36	3061	502
Tax1bp3	1417	502
Mphosph6	1054	501
Rfng	2118	501
Ssh1	3174	501
AI597479	3457	500
B3gat3	1584	500
Fbxo46	2962	500
Pex13	4122	500
Pfdn2	622	500
Pole3	599	500
Trim41	3470	500
1810009A15Rik	615	499
Adh5	1533	499
Amz2	5813	499
Dhx33	5179	499
H2-T24	2182	499
Pip5k1a	2533	499
Rars	2131	499
Rcor2	2014	499
Srfbp1	1463	499
4632415L05Rik	4114	498
Afap1	6617	498
Fam76a	6005	498
Myd88	1905	498
Oraov1	1959	498
Rab3ip	2690	498
Vps37b	2512	498
Cisd2	2869	497
Blzf1	11889	496
Cstf1	1820	496
Fubp3	3740	496
Hadhb	1949	496
Iqgap3	5676	496
Klhl5	3408	496
Socs6	3210	496
Spata5	5817	496
Tmem87b	4622	496
Traf4	3016	496
Adsl	3712	495
Agl	9625	495
Agpat3	3439	495
Cdkn3	773	495
Ell	3085	495
Ern1	3976	495
Rbm34	3431	495
Bckdk	2857	494
Chmp6	1561	494
Dph3	5957	494
Farsb	2132	494
Plekhb2	6111	494
Snord34	66	494
Ccdc167	5978	493
Cmas	1760	493
Golga1	4386	493
Ska3	2260	493
Tor1b	2997	493
2610307P16Rik	4919	492
Ddx18	2249	492
Eaf2	5296	492
Imp4	2249	492
Itfg1	3355	492
Ulk3	2826	492
Fam73a	10516	491
Nrxn1	18044	491
Rbpj	16355	491
Rnaseh2c	646	491
Trub2	5090	491
Cdadc1	12751	490
D2hgdh	3058	490
Flcn	13774	490
Gm5643	3467	490
Inadl	17328	490
Med26	3039	490
Mrps35	1067	490
Slc35b4	3697	490
Stxbp3a	2406	490
Zfp157	5304	490
Camkk2	9733	489
Mllt3	10888	489
Ptger4	5259	489
Scamp3	1482	489
Klhl18	4530	488
Ptdss1	3424	488
Smpd1	2412	488
Ssh3	2728	488
Lancl2	3657	487
Ndufb5	999	487
Phkg2	1626	487
Sec61g	2291	487
2310033P09Rik	1241	486
Ankzf1	7808	486
Hk1	8257	486
Klc2	6066	486
Laptm4a	2129	486
Adnp2	4188	485
Hus1	4581	485
Slc25a28	1534	485
Uck1	1951	485
Ugp2	3081	485
Fuca2	3954	483
Mtrf1l	2621	483
Myo10	8098	483
Plp2	870	483
Slc35e3	3483	483
Snora15	116	483
Ssr4	1490	483
Zfp251	3501	483
9430020K01Rik	6731	482
A730098P11Rik	5159	482
Atp5g2	647	482
Ginm1	1557	482
Gusb	2456	482
Nlk	4496	482
Trim14	1432	482
Dus3l	2304	481
Snx11	5102	481
Tab3	6364	481
Zfyve16	5451	481
Mtfr1l	3991	480
Ndufa8	739	480
Plekhj1	1260	480
Rad51ap1	1835	480
Rrp7a	1949	480
Ccdc94	1313	479
Hist1h2ah	387	479
Itpa	1159	479
Pms2	3233	479
Psen2	4003	479
Rab9	1448	479
Smg9	2232	479
Thop1	2585	479
Ddhd2	4267	478
Eri2	3569	478
Pebp1	1182	478
Pkmyt1	2039	478
Samd8	6997	478
Vars2	4424	478
Cluap1	1595	477
Diablo	1939	477
Mrpl38	1411	477
Nrbf2	1789	477
Nxt1	2041	477
Pigh	2351	477
Sdhd	1285	477
Txndc12	1274	477
Arrdc1	5118	476
Ing2	2813	476
Klc4	2322	476
Minpp1	2619	476
Mrpl3	1531	476
Naa10	2021	476
Pfdn4	2581	476
Pgam5	4155	476
Ubac1	3450	476
Ap5b1	3092	475
Eif2c4	6521	475
Pycr2	1599	475
Tmem14c	952	475
Tsga10	3400	475
Alas1	2702	474
Dpy30	3003	474
Nxpe3	6430	474
Stra13	636	474
Sypl	9202	474
Tet1	28068	474
Ddx31	3328	473
Hist2h2be	2618	473
Ints4	3244	473
Mon1a	2095	473
Nrip1	4529	473
Pcdhgc3	4686	473
R3hcc1	1725	473
Rnpep	4485	473
Cdk6	2470	472
Isca1	1915	472
Rnf144a	10250	472
Terc	397	472
Dynll2	7189	471
Exosc8	2552	471
Gm17066	3691	471
Vrk2	3635	471
2810004N23Rik	1382	470
Abracl	809	470
Dusp10	2712	470
Fxn	1095	470
Kti12	1556	470
Bloc1s1	550	469
Polr2d	1954	469
Tex261	1454	469
Twsg1	4047	469
Aen	5046	468
Cox17	436	468
Haus5	2195	468
Mrgbp	1192	468
Ndufa2	529	468
Nlrc4	3838	468
Prdx5	688	468
Sh3gl1	4025	468
Vps28	885	468
Zkscan6	2302	468
Adamts10	12188	467
Dst	40442	467
Fanca	4541	467
Spopl	8341	467
Ccdc127	12630	466
E330020D12Rik	2827	466
Fam64a	1466	466
Eme1	2228	465
Pura	1601	465
Cx3cr1	3753	464
Fam98a	2817	464
N4bp3	2572	464
Pgpep1	4882	464
Ppat	4008	464
Usp28	4220	464
Bcl3	1835	463
Cops8	1843	463
Dusp22	3301	463
Emc6	2755	463
Mapk7	2926	463
Mrpl10	1682	463
Naa38	750	463
Vmp1	2773	463
Zc3h10	2089	463
Ddx55	5586	462
Snora33	105	462
Zfp346	3597	462
Inpp5e	4135	461
Lsm7	468	461
Lzic	1777	461
Nabp2	1052	461
Sik2	3552	461
Abcc5	6986	460
Cd1d1	1843	460
Golph3l	7714	460
Herc3	4729	460
Nek1	4264	460
9130011E15Rik	2896	459
Ctsd	1954	459
Kdelr1	1525	459
Smg8	3221	459
Tbrg1	1565	459
Zc3h12a	2805	459
Ift46	3337	458
Mlx	5511	458
Tars2	10525	458
Tnfsf10	4944	458
Zfp943	2734	458
Atp6ap2	2368	457
Atxn7l2	3011	457
Cep72	3632	457
Eefsec	2679	457
Mov10	10617	457
Ncf4	1454	457
Tom1l2	12563	457
Usp45	6007	457
A230050P20Rik	1683	456
Acox1	7984	456
Acrbp	3172	456
Msantd4	2737	456
Pak4	2898	456
Zmynd19	1231	456
Acvr1b	3277	455
Mrps22	1215	455
Polr2g	868	455
Polr3k	2921	455
Pomt1	2825	455
Stoml2	1548	455
Cdk5rap3	1875	454
Cep85	3866	454
Dap3	9166	454
H2-M3	1425	454
Irf2bpl	4112	454
Lsm5	501	454
Med30	871	454
BC003331	6388	453
D6Wsu163e	2238	453
Mlh1	2598	453
Nsl1	2973	453
Ppdpf	797	453
Vps9d1	2779	453
Lrdd	2900	452
Pfkp	3986	452
Dbr1	2103	451
Mif	554	451
Ntan1	1148	451
Rcbtb2	10555	451
Zxdc	9294	451
2700094K13Rik	1333	450
Gadd45gip1	1734	450
Hn1l	2606	450
Rfc3	1215	450
Shank2	12272	450
Snx33	4564	450
Vwa9	5992	450
Zfand2b	3640	450
Zfp961	2718	450
Zscan2	2286	450
Appl2	2945	449
Caap1	2109	449
Tmem189	1700	449
Gnl1	2744	448
Hars2	3062	448
Wdr12	8872	448
Endou	4809	447
Osbpl7	3535	447
Pdk2	2263	447
Prdx3	1445	447
Slc35a1	2039	447
Dbt	3292	446
Jmjd4	13213	446
Ndufv3	2066	446
Pkp4	9099	446
Rcn2	2042	446
Tapbpl	2073	446
Zfp275	12660	446
Endov	10276	445
Fra10ac1	1398	445
Mthfd1	3324	445
Pole4	1694	445
Rnf103	3264	445
Trpc2	7044	445
Zbtb43	10086	445
Zfp169	10489	445
Mrpl40	1055	444
Recql4	3922	444
Alx4	5203	443
Fbxl6	1714	443
Gng5	535	443
Tmem201	8232	443
Tmem234	761	443
1700123O20Rik	1889	442
Chmp1a	2171	442
Fbxo7	1886	442
Ganc	4804	442
Lrrc8b	2841	442
Mapk1ip1	2944	442
Mrps23	1302	442
Neto2	5646	442
Pgrmc2	3007	442
Pign	6777	442
Rnf113a2	1379	442
AI846148	4777	441
Klhl17	3014	441
Lin37	998	441
Nipa2	16066	441
Rnh1	5110	441
Vma21	4174	441
Acp5	4170	440
Ptplad1	2733	440
Actr5	2377	439
Exd2	3323	439
Gtpbp3	2800	439
Lclat1	13369	439
Mrpl35	3695	439
Rufy3	4011	439
Trim23	4258	439
2310022A10Rik	4518	438
4930402H24Rik	4951	438
Actr8	2121	438
Atg4d	2541	438
Commd4	824	438
Enpep	4208	438
Tor1a	1452	438
Uap1	2283	438
2410066E13Rik	1710	437
Ap3s2	5804	437
Cby1	1119	437
Ccdc134	2045	437
E130308A19Rik	6399	437
Glo1	2838	437
Mzt1	2256	437
Ogfod1	10493	437
Twf2	1594	437
Zfp51	2598	437
Glod4	2523	436
Gm12504	2231	436
Metap1	2549	436
Naa25	3105	436
Tradd	1385	436
Ccne1	1956	435
Rraga	1611	435
Trmt1	6428	435
Hmgn3	1781	434
Kdelr2	1850	434
Pabpc4	5519	434
Ska1	5274	434
Slc7a14	8840	434
Tmem48	2576	434
Cog7	2884	433
Gm13157	2729	433
Idi1	2867	433
Ppm1f	4933	433
Stam2	4124	433
Zfp1	3703	433
Dip2c	8024	432
Hps1	2754	432
Mob2	1456	432
Zfp595	3909	432
Dvl2	2935	431
Galns	4932	431
Hcfc2	2386	431
Imp3	899	431
Ppard	3218	431
Tada1	2144	431
Zfp444	8542	431
Apitd1	930	430
Gpd2	11365	430
Mcoln1	2002	430
Nat10	3856	430
Rab3a	2897	430
Socs1	2558	430
Zfp518b	13698	430
A730017L22Rik	2375	429
Ankrd13d	2141	429
Bag5	2133	429
C230052I12Rik	1788	429
Cd52	503	429
Fam210a	9653	429
Rnasek	622	429
Thumpd3	2061	429
Traf3ip1	3500	429
BC026590	4299	428
Dtnb	9566	428
Orc5	2059	428
Polr1e	2944	428
Prkab1	2051	428
Clcc1	7352	427
Diexf	5548	427
Etfdh	2281	427
Gm7102	1624	427
Ndufb7	533	427
Slc29a1	10087	427
2210016F16Rik	2822	426
Gemin7	763	426
Hdhd2	6391	426
Mcph1	4619	426
Zfp654	4745	426
Atg9a	3764	425
BC037034	2546	425
Bzw2	1871	425
Cd40	8362	425
Dtymk	1656	425
Ecsit	4825	425
Mpo	2546	425
Nme1	1235	425
Slc12a7	5130	425
Wdr13	8421	425
Meaf6	876	424
Pqlc3	2943	424
Sptlc1	2568	424
Ube2e1	1386	424
Vamp4	2532	424
Vimp	1191	424
Xbp1	4468	424
Zfp101	2731	424
Zfp316	6893	424
Zfp954	2037	424
Zrsr1	4492	424
Fcf1	716	423
Hax1	1117	423
Mex3d	3258	423
Narg2	4029	423
Apbb2	28065	422
Ccdc137	2759	421
Cpeb2	13580	421
Trim30d	7038	421
Urb2	5773	421
1810013D10Rik	954	420
4930579G24Rik	1969	420
D2Wsu81e	1838	420
Dtx2	10432	420
Lca5	6245	420
Rps6ka1	3136	420
Zmym1	3832	420
Cept1	2773	419
Tmc7	4493	419
Acadvl	2188	418
Ddx51	4846	418
Mrps7	1324	418
Ptcd2	1675	418
Qrsl1	1970	418
Spryd3	2437	418
Armcx3	3385	417
Nfs1	2053	417
Slc35e2	6292	417
C87436	8079	416
Itpk1	2856	416
Ndufs6	1073	416
Atic	2611	415
Cdca7l	2611	415
Mcoln2	5010	415
Pex14	1942	415
Ptar1	2064	415
Supv3l1	2390	415
Atp5j2	477	414
Dsn1	2283	414
Mppe1	2007	414
Slc39a10	4961	414
Snapc1	2125	414
Vgll4	1293	414
Acap3	4312	413
Esr1	4319	413
Ints12	2985	413
Lysmd1	2401	413
Spg20	11385	413
Ttc21b	4468	413
Vps25	1067	413
Zcchc9	1532	413
Cyb561d1	8249	412
Klf3	2314	412
Mto1	2364	412
S100a11	504	412
Endod1	4470	411
Gm16039	2172	411
Leng1	2213	411
Snord58b	109	411
Ttc39b	8764	411
Psmb2	847	410
Sec61b	552	410
Usp14	8265	410
Elmod2	9413	409
Lipo1	2721	409
Plscr3	8620	409
Ebp	1741	408
Hspe1	768	408
Peo1	3488	408
Pus10	9954	408
Sp140	2416	408
Tada3	1849	408
Tex30	1265	408
5031425E22Rik	2546	407
Gadd45a	1224	407
Gm4636	6546	407
Gpatch4	3399	407
Lipe	6006	407
Pfkfb2	18031	407
Pgrmc1	1838	407
Rtca	1560	407
Taf5l	2887	407
Trp53inp2	3934	407
Bhlhb9	5640	406
Pttg1ip	2247	406
Rundc1	3215	406
Zfp873	2300	406
Asb1	11743	405
Nme2	1398	405
Ddit3	871	404
Gtl3	1294	404
Mipep	5987	404
Mul1	3732	404
Pih1d1	1101	404
Rnf219	3456	404
Tmem69	2409	404
Zfp933	4247	404
Zranb3	4154	404
Chtf18	3106	403
D16Ertd472e	23939	403
Per1	9305	403
Tomm40l	2920	403
Ybey	4522	403
Itfg2	2299	402
Plxdc1	5789	402
Spred1	2997	402
Stam	3682	402
Zfp120	8128	402
Cep85l	2691	401
Nadkd1	7396	401
Snrnp35	1092	401
Suclg2	2279	401
Gpsm1	9987	400
Mettl4	2150	400
Mrps2	4101	400
Aldh16a1	2567	399
BC030867	2543	399
Rbm18	7498	399
Rheb	1521	399
Snord12	66	399
Alg11	14758	398
