geneid	length	nreads
Wwp1	25230	457
Map4k3	4231	456
Pnp	2941	456
Zbtb45	2140	456
2810004N23Rik	1382	455
Acot9	1548	455
Cep72	3632	455
Hras1	6505	455
Mbp	19876	455
Parl	1322	455
Tbrg1	1565	455
Diablo	1939	454
Ebp	1741	454
Sfn	1613	454
Cchcr1	2659	453
Ccne2	6036	453
Flot1	1694	453
Ppat	4008	453
Rad51	2138	453
Vhl	2730	453
Best3	2719	452
Chchd2	910	452
Exosc2	1622	452
Fcrl6	1914	452
Gadd45a	1224	452
Gapt	2055	452
Lipo1	2721	452
Med11	889	452
Polr3e	8390	452
Gpn1	1847	451
Gstt2	1370	451
Tom1	4644	451
Abhd10	6689	450
Cpt2	2350	450
Gmnn	977	450
Lyrm2	1330	450
Mien1	744	450
Mphosph6	1054	450
Ndrg3	5327	450
Pias3	8746	450
Pskh1	3246	450
S1pr3	4484	450
Tmem48	2576	450
Zfp81	2253	450
Zfp932	2075	450
Ilvbl	2329	449
Tanc1	7873	449
Asl	1529	448
Nat2	2844	448
Pdk2	2263	448
Socs5	4394	448
Xylt2	3424	448
D3Ertd254e	6625	447
Fam76a	6005	447
Ifi35	1360	447
Slc20a1	5322	447
Snhg5	1010	447
Spryd3	2437	447
Tor1b	2997	447
Klhl21	3895	446
Mcu	2872	446
Spry2	2087	446
Etnk2	2279	445
Myadm	11644	445
Letmd1	2579	444
Rtn4ip1	2981	444
Zfat	8882	444
Arl5b	3594	443
Atg4b	2964	443
Dalrd3	1737	443
Dctn3	1851	443
Lamtor3	1263	443
Pdk3	2000	443
Phf5a	1648	443
Rpap2	7699	443
1110008F13Rik	1050	442
Ccr7	1975	442
Cdca5	1906	442
Pgrmc1	1838	442
Rrnad1	2847	442
Atp5e	414	441
Gm10069	5411	441
Naa10	2021	441
Ankle1	2134	440
Elmod2	9413	440
Mrps23	1302	440
Satb2	5286	440
Clcc1	7352	439
Crtc1	5674	439
Cxcr2	3043	439
Pabpc4	5519	439
Peo1	3488	439
Smpd1	2412	439
Zbtb37	3883	439
4933427D14Rik	4332	438
D6Wsu163e	2238	438
Elovl6	5949	438
Nt5dc2	1410	438
Tespa1	1694	438
Trappc3	1256	438
AI846148	4777	437
Ankrd32	3742	437
Narfl	2555	437
Saal1	4699	437
Atn1	4396	436
Eif2d	4098	436
Fez2	1911	436
Pdcd2	1120	436
Rars2	1867	436
Rfc5	1730	436
Tmem161b	7976	436
Ufc1	964	436
Dnaaf2	2639	435
Enc1	4743	435
N4bp2l1	1906	435
Nmt2	1877	435
Pea15a	2477	435
Tmem230	3126	435
Ext2	2871	434
Med6	1004	434
Mxd3	1299	434
Prdm10	3408	434
Terc	397	434
9130011E15Rik	2896	433
Dpm1	2293	433
Elovl1	5138	433
Fundc2	3261	433
Hsd17b12	1839	433
Rrp36	1197	433
Arl13b	3524	432
Btbd2	3026	432
Fastk	1840	432
Qdpr	1394	432
Usp54	6495	432
Wrap53	1896	432
Cnksr3	3448	431
Fam98c	1269	431
Gm6525	556	431
Lmnb2	3371	431
Mut	3675	431
Rnf219	3456	431
Snrnp25	832	431
Zfp516	15428	431
Aldh1b1	2302	430
Ankrd50	4915	430
Cox20	448	430
Cyb5	749	430
Med19	2059	430
Pinx1	1351	430
Thoc7	1580	430
Wdr75	2612	430
Gtf3c5	2787	429
Pex2	14574	429
Sec61b	552	429
Crybg3	6544	428
Endod1	4470	428
Fam108c	2238	428
Nudt15	2592	428
Zkscan16	2794	428
B4galt5	4204	427
Ifi27l1	4650	427
Slc36a1	5274	427
Ybey	4522	427
Cep76	3979	426
Esr1	4319	426
Myof	7094	426
Stoml2	1548	426
2610005L07Rik	4009	425
Ap3m2	6872	425
Ccsap	2673	425
Galk2	2520	425
Ift46	3337	425
Isoc2a	1087	425
Kdsr	5582	425
Med27	1232	425
Mta3	8245	425
Spred1	2997	425
Xrcc4	1547	425
Hist1h2bf	381	424
Llgl2	7156	424
Pla2g15	2706	424
Ptpn7	3264	424
Spg20	11385	424
Zfp629	6116	424
2410004B18Rik	975	423
Rogdi	1392	423
Zbtb8os	660	423
Dnajc17	1008	422
Dpy19l4	2984	422
Slc41a1	4660	422
Supv3l1	2390	422
Cenpn	1768	421
Pycr2	1599	421
Rnf149	2431	421
Sept9	13323	421
Slc35a1	2039	421
Srprb	2991	421
Wdr55	1498	421
Gm4791	1021	420
Jtb	1103	420
Mgat4a	7054	420
Pacs2	5480	420
Pdp2	3498	420
Rad54l	8544	420
Sit1	1201	420
Timm21	1315	420
Dusp10	2712	419
Fgf13	2493	419
Foxred1	2164	419
Gt(ROSA)26Sor	2925	419
Mrpl13	786	419
Snord34	66	419
Ttbk2	33136	419
Urm1	2143	419
Amz2	5813	418
Exosc8	2552	418
Plekha1	3321	418
BC030336	4842	417
Hsd17b10	911	417
Slc15a3	2345	417
Surf2	1136	417
Vps9d1	2779	417
Yrdc	1554	417
Alg2	3055	416
Ap5m1	3165	416
Arc	6115	416
Manbal	1107	416
Myd88	1905	416
Snx33	4564	416
Yars2	3139	416
Zfp709	3975	416
Hist1h2ag	473	415
Lman2l	2225	415
Stk35	11636	415
Zkscan5	7375	415
Ift122	8131	414
Ninj1	1132	414
Ubl4	4528	414
Prosc	6461	413
Psmd10	2833	413
Rffl	17636	413
S100a13	715	413
Tango6	4409	413
Armcx2	11063	412
Atg7	11555	412
Dedd	5433	412
Gnl3	1884	412
Pdf	1536	412
Pdhx	2525	412
Prmt6	5511	412
Ttll3	4563	412
Uqcr10	441	412
Zfp959	2057	412
Ftsjd1	3577	411
Ly86	997	411
Tfpt	1091	411
Uba5	2402	411
Dctn6	964	410
Ddx51	4846	410
Eri2	3569	410
Lin52	2144	410
Mettl23	1039	410
Mrps2	4101	410
Pepd	1853	410
Pigo	4236	410
Rmdn3	2252	410
Als2	16156	409
Ap5z1	3817	409
Arl6ip6	2553	409
E330020D12Rik	2827	409
Med30	871	409
Tsta3	1312	409
Ccnc	4846	408
Ntan1	1148	408
Ssx2ip	14153	408
Ddt	609	407
Fam149b	6384	407
Adi1	1675	406
Enox2	23537	406
Herc6	5279	406
Nprl2	1458	406
Runx3	3891	406
Tceanc	4047	406
Ttc21b	4468	406
Akr1b10	1341	405
Anapc15	799	405
Csrnp2	4126	405
Mtfr1	11547	405
Plekha5	5133	405
Pramef8	3882	405
Rheb	1521	405
Vamp3	2115	405
Wnt10a	1961	405
Ctnnal1	3687	404
Necap1	2393	404
Cdk5	2058	403
Fcrl1	5877	403
Hrc	2430	403
Klhl2	3026	403
Mrps36	1426	403
Spef2	2995	403
Zfp27	7053	403
1300018J18Rik	2360	402
Inpp5f	4740	402
Kcnk13	9248	402
Nfic	12513	402
Psmb5	871	402
Rfx2	6631	402
Rsph9	942	402
Trmt5	1669	402
Usp40	10365	402
Asb3	3225	401
Kctd2	1766	401
Ttc28	10687	401
Zfp120	8128	401
Mir1949	70	400
Slc37a3	4064	400
Alpk1	4795	399
Hdac6	8209	399
Kifc1	2322	399
Per1	9305	399
Ptar1	2064	399
Sar1b	1253	399
Ttc39b	8764	399
Usp28	4220	399
Zbtb26	5267	399
Afap1	6617	398
BC037034	2546	398
Donson	2323	398
Homer3	4881	398
Lias	1668	398
Rpgrip1	9814	398
Krba1	7005	397
Lclat1	13369	397
Lrrc41	2869	397
Mrpl17	6712	397
Mrpl51	1515	397
Ogfod1	10493	397
Snora15	116	397
Tdrd7	3510	397
Zfp316	6893	397
Dgke	5208	396
Man2c1	3221	396
Rpp14	2467	396
Tmem175	9002	396
Ube2f	1363	396
H2-T10	5757	395
Pigc	6589	395
Acox1	7984	394
Asph	33599	394
Capn2	3185	394
Cep44	1399	394
Lhpp	1607	394
Stoml1	4256	394
Ctse	2120	393
Pih1d1	1101	393
Unc50	1412	393
Apba3	2107	392
Arrb1	14200	392
Bhlhe41	12119	392
Nxt1	2041	392
Ppp1r35	939	392
Slc35b3	5966	392
Abr	15579	391
3110052M02Rik	4367	390
Cbx2	3740	390
Ccdc137	2759	390
Dpy19l1	4737	389
Fam103a1	1423	389
H2-K2	1324	389
Hist1h4j	312	389
Lmbrd2	3046	389
Ngrn	3039	389
Sumf1	2601	389
Dtymk	1656	388
Lime1	1959	388
Lxn	1092	388
Rps6ka1	3136	388
Tpgs1	1101	388
Lamtor5	883	387
Rnf185	2867	387
Akip1	973	386
Cenpl	6117	386
Hmg20b	4616	386
Pced1b	2200	386
Aaed1	972	385
Aktip	2165	385
Atad3a	2419	385
Mid1ip1	4115	385
Ndufa1	493	385
Oaf	2388	385
Pisd-ps2	1485	385
Prkar2b	3358	385
Thap2	3408	385
Brdt	6298	384
Coq5	2001	384
Icam1	2539	384
Ppcdc	2751	384
Rundc1	3215	384
Slc25a1	1678	384
Slc35e3	3483	384
Snora62	128	384
BC056474	699	383
Itpripl2	6864	383
Pcgf5	1509	383
Pisd	2150	383
Unc5a	3974	383
Fbxl22	3935	382
Galk1	1506	382
Pno1	1563	382
Stradb	2317	382
Gm9159	2200	381
Rad18	5261	381
Zfp414	2337	381
Dpy30	3003	380
Mrpl41	2423	379
Ppif	1547	379
Rabl3	2022	379
Rbak	6790	379
Slc35b1	1169	379
Tnfaip8l2	1122	379
Apitd1	930	378
Cox7a2	754	378
Fdft1	2862	378
Lsm1	2360	378
Mpst	4040	378
Mrpl23	582	378
S100pbp	1546	378
C1galt1c1	1507	377
Dcdc2c	1434	377
Ftsj1	3425	377
Plxna2	11035	377
Prg3	949	377
Skp2	9400	377
Tonsl	4207	377
Bloc1s5	1769	376
Casp3	1457	376
Higd2a	613	376
Orc6	4719	376
Tab1	2932	376
A730017L22Rik	2375	375
Emc7	1072	375
Gfi1	5512	375
Pim3	2419	375
Pts	1036	375
Stx11	6803	375
Veph1	6431	375
AA388235	3867	374
Abcc4	16944	374
Cbwd1	3955	374
Cdc6	9140	374
Lamtor2	571	374
Pef1	1551	374
Rab31	3476	374
Tspan5	3172	374
Acsl1	3891	373
Acvr1b	3277	373
Ap3s1	1479	373
Cd1d1	1843	373
Isoc1	2563	373
Ppil1	1215	373
Rint1	3265	373
Rpgr	17681	373
Ddx59	2228	372
Enpep	4208	372
Eps8l1	2522	372
Exd2	3323	372
Fadd	2871	372
Fam110a	3646	372
Hspa12b	2943	372
Mrpl50	2103	372
Slc35a5	4200	372
Taf6l	4569	372
Cops7b	2231	371
Fbxo31	4355	371
Rasgrp3	9342	371
Rpusd4	1797	371
Susd3	2459	371
Atpaf1	2330	370
Ccdc84	1158	370
Dnajb5	2309	370
Mrpl44	1424	370
Sccpdh	1922	370
Tmem179b	2151	370
Prmt7	2254	369
Zbtb25	3356	369
4930453N24Rik	1331	368
Acvr2a	5681	368
Asap2	16749	368
Auts2	6059	368
Elp5	2390	368
Etfdh	2281	368
Fchsd1	4227	368
Glce	4625	368
Kdelr2	1850	368
Mterfd2	3315	368
Ppp1r16a	2623	368
Rad54b	7408	368
Slc25a25	10209	368
Tmem110	3738	368
Zfp511	1100	368
Ascc1	2963	367
Mterfd1	1483	367
Pde6d	1092	367
Pydc3	2987	367
Snora34	118	367
Taf13	1289	367
Aars2	3349	366
Cox5a	692	366
Fastkd5	6291	366
Hdac4	3939	366
Hpcal1	1561	366
Nckap5l	4854	366
Timmdc1	2077	366
Zfp955a	3755	366
Acap3	4312	365
Dna2	4122	365
Hist1h2ah	387	365
Usp49	5581	365
Wdr24	3099	365
Gab1	4859	364
Kctd1	5228	364
Lpcat3	2502	364
Mrpl19	4996	364
Zfyve19	3736	364
D230025D16Rik	2871	363
Dnahc1	12872	363
Dnajc16	3913	363
Nelfe	4532	363
Olfr631	3039	363
Slc39a6	3882	363
BC029214	975	362
Coil	2607	362
Dgkq	4545	362
Gm16973	4274	362
Mrgpre	3761	362
Nadkd1	7396	362
Ndufc2	681	362
Stx2	2925	362
Tmem50b	2222	362
Zfp846	2755	362
Gm2848	733	361
Ndufs6	1073	361
Zfp760	4209	361
2810006K23Rik	3322	360
D11Wsu47e	2196	360
Dtnb	9566	360
Mettl2	2619	360
Tmx2	1968	360
Zfp668	3451	360
2410002F23Rik	1982	359
4930528D03Rik	1239	359
Ccdc115	1705	359
D10Jhu81e	1363	359
Evi5l	1542	359
Gm13476	2522	359
Mrvi1	11793	359
Pgpep1	4882	359
Ppapdc2	2882	359
Tbx6	1715	359
Uqcr11	436	359
Usp20	4157	359
Mad2l1bp	1272	358
Polr3h	2514	358
Timm10b	997	358
D930016D06Rik	3809	357
Fam118b	3263	357
Lsm5	501	357
Spns1	5385	357
Yae1d1	3436	357
Atp8b2	5457	356
Bet1	1466	356
Cdca7l	2611	356
Serpina3f	6509	356
1110007C09Rik	804	355
Ccdc91	2459	355
Enthd2	2779	355
Hmgcl	1413	355
Sf3b5	734	355
Strada	7371	355
Telo2	6973	355
Zhx3	4480	355
Idua	3374	354
Prdx6	2334	354
Usp30	2790	354
Arl4a	7350	353
Degs1	2005	353
Fam122b	12077	353
Lpar6	2468	353
Lpxn	1673	353
Serpinb1a	1918	353
Ska3	2260	353
Adm	1381	352
B4galt7	1596	352
Exog	7741	352
Fam63a	5641	352
Gfpt1	6248	352
Mrps33	1986	352
Noa1	2303	352
Plp2	870	352
Stx18	1562	352
Tor2a	2986	352
Abcc5	6986	351
Alas1	2702	351
Insig2	9933	351
Klhl22	2618	351
Pgs1	2298	351
Tpra1	1829	351
Mterfd3	1567	350
Narg2	4029	350
Nup35	5484	350
Sertad1	1188	350
Slc25a24	3383	350
St7l	22832	350
Tm2d1	986	350
Uck2	1335	350
H1f0	2289	349
Kdm8	2444	349
Lrrc1	5854	349
Nme7	4115	349
Wdr83	1238	349
Zfp213	2674	349
6720456H20Rik	5218	348
Gtpbp3	2800	348
Klhl25	9061	348
Pam16	552	348
Pfkfb2	18031	348
Pkmyt1	2039	348
Vps45	2626	348
Cnep1r1	1832	347
Cnih4	3268	347
Mbtps2	4799	347
Mrps18b	1053	347
Mtrr	3692	347
Paip2b	3324	347
Auh	1345	346
Bloc1s4	1306	346
Mthfsd	4012	346
Rnf144a	10250	346
Tmem161a	2994	346
Trip13	2267	346
Apoa1bp	905	345
Dcakd	1714	345
Eps8l2	3065	345
Grk1	7429	345
Hadh	1720	345
Kbtbd7	4528	345
Mcph1	4619	345
Msantd4	2737	345
Nr2c2ap	2366	345
Sdf2	1268	345
Gm20199	3997	344
Lrrc15	5308	344
Pdcd6	1524	344
4930511M06Rik	6333	343
Prps1	1975	343
Rps19bp1	830	343
Zfp472	2337	343
Dsn1	2283	342
Pomgnt1	5339	342
Ptrh2	5941	342
Rabgef1	5473	342
Rabggta	2547	342
Sh3bp2	11974	342
Slc29a1	10087	342
Tbcb	1173	342
Tmem192	2115	342
Arhgap23	5450	341
Atpbd4	2700	341
Bod1	1402	341
Nop10	695	341
Tchp	2863	341
Zfp251	3501	341
Mif4gd	5938	340
Odf2l	7171	340
Thap6	3673	340
Atp6v0a1	15831	339
Ccdc107	814	339
Dhcr7	2816	339
Fam160a2	42993	339
Gdpgp1	3520	339
Klf11	3982	339
Mrps18a	864	339
Plin2	1887	339
Ret	13405	339
Tmem69	2409	339
Vwa8	10414	339
Cry2	6194	338
Haus2	2359	338
Pold2	1610	338
Slx4ip	6833	338
Tmem11	2734	338
Zfp704	13844	338
D830005E20Rik	1844	337
Dstyk	6385	337
Gm6313	2562	337
Mto1	2364	337
Ppfibp1	9717	337
Ppm1l	3954	337
Arl6ip5	1339	336
Gbe1	2988	336
Slc25a30	1706	336
Thap1	2267	336
Ndufa7	482	335
Pla2g4b	3858	335
Rufy3	4011	335
Sft2d3	2810	335
Alg13	5863	334
Fam58b	1224	334
Orc5	2059	334
Sco1	4280	334
Slc31a1	3744	334
Timm50	1179	334
Tmc7	4493	334
Tysnd1	9565	334
Aco1	4319	333
Mex3d	3258	333
Pgm1	2176	333
Pigyl	691	333
Tmem129	2244	333
Zfp799	4244	333
Mospd1	1753	332
Poldip2	1951	332
Poli	5218	332
Snord33	82	332
Tamm41	1166	332
Tnik	25835	332
Tvp23b	1748	332
Zfp619	5964	332
Zfp64	2753	332
Anapc11	6613	331
Anapc13	408	331
Ciapin1	4326	331
D1Ertd622e	2738	331
Lrrc61	5591	331
Mettl10	1077	331
Mrpl2	1012	331
Nae1	1808	331
Pdlim2	3101	331
Rnft1	4434	331
Tsc22d1	7958	331
Znhit2	1262	331
Adamts10	12188	330
Haus5	2195	330
Sh3tc1	4549	330
Athl1	2975	329
Hn1l	2606	329
Sgk3	16319	329
Slc35f6	3082	329
St3gal6	1592	329
Stat5a	7494	329
Tmem242	971	329
Tmem65	3644	329
Pyurf	5410	328
Snrpg	393	328
Solh	3288	328
Vezt	4479	328
Acbd4	2076	327
Akr1e1	1713	327
Alkbh3	1231	327
Coa3	718	327
Fam188a	2333	327
Itpripl1	7202	327
Ormdl1	1846	327
Rcl1	1803	327
Tk1	2706	327
Tnfrsf10b	3179	327
Tssc1	1692	327
Usp53	4014	327
Csf2rb	4765	326
Nid2	4884	326
Timm13	1225	326
4930402H24Rik	4951	325
Cyth3	7796	325
Dnlz	8621	325
Elk1	3548	325
Fam222a	2693	325
Gm12504	2231	325
Golt1b	2796	325
Gtf2h5	1171	325
Jkamp	3934	325
Snora5c	101	325
Tmem19	3009	325
Uprt	1112	325
Zfp868	4909	325
Apbb3	2062	324
Cep57l1	8701	323
Cldn25	10578	323
Mmab	2987	323
Pyroxd1	2155	323
Rgs14	2356	323
Thap4	2160	323
Trnau1ap	1130	323
Wdr47	4223	323
Foxj2	5013	322
Gatsl2	4745	322
Gm4636	6546	322
Gmppa	1528	322
Zfp719	4993	322
2210016L21Rik	1320	321
Bbip1	4751	321
Csf1	9791	321
Dst	40442	321
Itpkc	3218	321
Pdk1	5137	321
Ube2j2	13408	321
9130221H12Rik	1542	320
Actn1	3739	320
Ephx1	1665	320
Exo1	5506	320
Itih5	7928	320
Mettl17	1623	320
Pigu	1621	320
Prodh	2283	320
Smug1	3611	320
Bbc3	1976	319
Dolpp1	2087	319
Nanp	1375	319
Ndufa5	549	319
Tbl2	4336	319
Zdhhc16	1838	319
9130206I24Rik	2876	318
Commd10	1549	318
Lsm2	3356	318
Mocs2	5327	318
Pdcd2l	1283	318
Pon3	1784	318
Tesk2	3032	318
Agxt2l2	1896	317
Cpd	9152	317
Mmgt2	1883	317
St14	4017	317
Wdr41	3069	317
Zwilch	2784	317
Arfip2	3277	316
Cnih	1484	316
Emc4	975	316
Gpr12	4724	316
Mrpl45	2431	316
Ubiad1	2970	316
Adal	2317	315
Fam134b	4680	315
Nbn	2491	315
Pstpip1	1851	315
Siah2	2488	315
Arf2	2659	314
Hspbp1	1488	314
Nprl3	2316	314
Snora68	98	314
Snord12	66	314
Ttc38	3751	314
Urgcp	10646	314
4632434I11Rik	3449	313
BC003331	6388	313
Smim3	1986	313
Vps26b	6873	313
Ampd3	8075	312
Fanca	4541	312
Gnpnat1	2536	312
Lpcat1	1605	312
Tbc1d10a	1913	312
Zfp870	5296	312
5530601H04Rik	3732	311
Bfsp2	1570	311
Cnnm4	4582	311
Mllt11	2514	311
Ptpre	5411	311
Tgds	2265	311
Vps37c	2415	311
Arl4c	3966	310
Cdkn2c	1106	310
Commd2	2961	310
Fam175a	2499	310
Hist1h2bp	594	310
Lsm11	6453	310
4931414P19Rik	2585	309
Bend3	6049	309
Creld2	1364	309
Gmpr2	1544	309
Iqsec2	11201	309
Lrrc8b	2841	309
Nhlrc3	1560	309
Pdcl3	1706	309
Slc27a4	4008	309
B4galnt1	10297	307
Dcun1d2	11776	307
Fopnl	1422	307
Iah1	926	307
Rmnd5b	1946	307
Zmat3	7782	307
Camk2b	11973	306
D2Wsu81e	1838	306
Mppe1	2007	306
Slc7a6	3730	306
Smpd4	18275	306
Trappc4	1168	306
Alx4	5203	305
Nudt9	1334	305
Pced1a	6423	305
Plscr3	8620	305
Slc2a1	2572	305
Tfe3	18974	305
Tmem9b	1685	305
Tpgs2	11407	305
Zfp882	5651	305
Ddit4	1685	304
Fech	2901	304
Gngt2	1125	304
Invs	5632	304
Lrsam1	3982	304
Nop16	1734	304
Tex264	3170	304
Bnip3	1756	303
C2cd2l	4334	303
Fam136a	1606	303
Fbxl6	1714	303
Hinfp	2100	303
Lactb2	1888	303
Lztr1	3108	303
Spint2	2749	303
Trmt13	3159	303
Bola3	530	302
Cbx8	1393	302
Phf13	3128	302
AI462493	831	301
BC003965	3023	301
Carns1	3968	301
Cenpm	3519	301
Cep78	2549	301
Dnajc19	1433	301
Fxn	1095	301
Ndufb7	533	301
Nsmf	14479	301
Pask	5119	301
Phlpp2	7847	301
Ppm1f	4933	301
Rab28	1636	301
Zfyve21	1310	301
Chek2	2247	300
Efcab2	2538	300
Fam84b	5563	300
Ndnl2	1391	300
Clcn6	2910	299
Cox16	1997	299
Ercc8	2107	299
Ipp	2118	299
Mrpl34	646	299
Mthfd1	3324	299
Rrp12	4320	299
Slc25a38	1581	299
Agtrap	4029	298
Gskip	2786	298
Mrpl48	1859	298
Nbeal2	8803	298
Nsl1	2973	298
Tnfsf10	4944	298
D130040H23Rik	2002	297
Leprot	1827	297
Megf9	3062	297
Phf16	2472	297
Slc44a1	5040	297
Ubxn2a	2511	297
Ccdc142	3129	296
Clec2i	973	296
D330041H03Rik	1484	296
Dclk2	22973	296
Polk	4226	296
Rbm43	5986	296
Zfp385a	2291	296
Cby1	1119	295
Chchd5	1302	295
Dok1	1805	295
Hist1h1t	912	295
Josd1	3394	295
Naf1	2990	295
Pus1	5193	295
Snora43	139	295
Gm10509	2002	294
Isyna1	1838	294
Pacs1	4342	294
Ten1	902	294
Ankra2	11295	293
Bmp1	8213	293
Caprin2	3566	293
Dcp1b	3311	293
Edem2	2294	293
Pip5k1b	2526	293
Psmd9	2591	293
Slx1b	7332	293
Tmem41b	3619	293
Tmem68	2605	293
Cox14	723	292
D17Wsu104e	913	292
Eral1	2014	292
Haghl	7450	292
Mocs3	1682	292
Mtx3	6275	292
Ube2l6	1387	292
Zrsr1	4492	292
Dhodh	2318	291
Enpp1	3224	291
Gm13399	4020	291
H2-Ke6	964	291
Haus7	2382	291
Tmco3	4533	291
Tmem9	4546	291
Ugdh	2442	291
2310009A05Rik	492	290
6030458C11Rik	5961	290
Ccdc43	2307	290
Mtm1	14291	290
Myg1	1479	290
Spns2	6166	290
Tmem160	815	290
Tmem219	1885	290
Tspo	856	290
Xaf1	2598	290
Zfp341	3224	290
Bax	869	289
Ccdc69	1419	289
Ighmbp2	5562	289
Krtcap2	516	289
Plekhh1	6439	289
Rwdd2b	2104	289
Tmem86b	1222	289
Dnahc5	15616	288
Ficd	3161	288
Ndufb3	532	288
Polr2l	1671	288
Prorsd1	4165	288
Pus3	2012	288
Rrp15	1213	288
Tubb2b	1922	288
Zfp429	2031	288
Clpb	4492	287
Coq2	1712	287
Map4k5	4454	287
Plbd2	3595	287
Slc9a6	4916	287
Tomm5	1322	287
Zdhhc24	7147	287
Rabl5	911	286
Tcta	1629	286
5730455P16Rik	4536	285
Nqo2	15491	285
Ptger4	5259	285
Rdm1	1098	285
Acbd6	3746	284
Cacna1i	9794	284
Csgalnact1	8190	284
Gab3	2126	284
Nt5c3	3193	284
Plk1s1	2150	284
Polr1e	2944	284
Rrp9	1537	284
Taf11	1220	284
Zranb3	4154	284
Alyref2	1273	283
Casp4	1432	283
Ccnyl1	2925	283
Dleu2	1694	283
Grk5	3167	283
Lancl1	12981	283
Lmo2	6299	283
Plxnb2	12929	283
Tjp2	9234	283
Tmem63b	3237	283
Asb2	2690	282
Atat1	5465	282
Coasy	2386	282
Fam3a	1765	282
Gm7102	1624	282
Rpf2	3310	282
Apmap	2190	281
Gcnt1	13776	281
Insig1	2648	281
Tsfm	1180	281
Uchl3	930	281
Zfp874a	3240	281
Agbl1	3369	280
Anapc10	2802	280
Bad	1452	280
Brf2	1383	280
Gng12	25397	280
Nat6	1998	280
Prkcg	2689	280
Zfp7	2754	280
Zfp810	3238	280
Acnat1	5048	279
Arhgap39	9081	279
Dynll2	7189	279
Fam220a	4529	279
Mcfd2	4325	279
Snora33	105	279
Uevld	4607	279
0610010F05Rik	4140	278
Alg1	1760	278
Baiap2	8317	278
BC029722	1390	278
Dlg3	17194	278
E130307A14Rik	1664	278
Gnpda2	1838	278
Meaf6	876	278
Plin3	2159	278
Rcn1	3063	278
Slc25a16	3141	278
Snora65	118	278
Zfp605	3158	278
Hsf2	2623	277
Pgap1	10579	277
Polr2k	1101	277
Zscan22	2620	277
Eif2c3	7635	276
Eme1	2228	276
Gm12657	978	276
Gtdc1	2554	276
Hist1h3h	488	276
Klhl26	5955	276
Polr1c	1305	276
Tmem208	775	276
Wdr85	2952	276
Cog7	2884	275
Cryzl1	3539	275
Dhrs4	2337	275
Itgal	20888	275
Nsun6	11137	275
Pin4	475	275
Scfd2	7496	275
Alg5	1471	274
Dcps	1194	274
Jmjd7	1383	274
Msrb1	886	274
Slc29a3	5240	274
Snora64	117	274
St3gal3	4780	274
4930481A15Rik	4647	273
Gde1	1529	273
Ggta1	7136	272
Nagpa	4401	272
Tpst1	3804	272
Ap4s1	1113	271
Gm14420	4664	271
Rpusd2	5134	271
Ska1	5274	271
Snapc2	1514	271
Tprkb	4374	271
Zfp59	3796	271
BC017158	2588	270
Dus2l	1860	270
Htra2	1723	270
Mpc2	854	270
Nek3	4033	270
Slc7a14	8840	270
1190002N15Rik	3950	269
A430005L14Rik	2080	269
Clcn5	7958	269
Gemin4	3448	269
Gpatch3	2003	269
Kcnc3	5056	269
Maoa	4161	269
Ormdl2	2055	269
1110008L16Rik	3117	268
Bscl2	3774	268
C2cd2	6556	268
Gm3002	5215	268
Heatr3	3137	268
Nsdhl	2218	268
Piga	3593	268
Adprm	1492	267
Grasp	2014	267
Hist1h4b	312	267
Mcts1	876	267
Nadsyn1	2631	267
Rsu1	1412	267
Slc35b4	3697	267
Snora78	157	267
Tmem191c	1408	267
Zmym6	4134	267
Adprhl2	1368	266
Ccdc66	2942	266
Igsf3	7330	266
Pms1	3031	266
Ubxn2b	4735	266
Ap4m1	1716	265
Arhgap10	3038	265
BC068281	5138	265
Gins3	2412	265
Ipcef1	13179	265
Mmp11	2247	265
Phf7	1984	265
Ppp1r11	1679	265
Rab11fip1	14367	265
Rnf170	3915	265
Slc37a2	8815	265
Ssbp4	1475	265
Cdc42bpa	8656	264
Chtf18	3106	264
Cyth4	2791	264
Ier2	1522	264
Vkorc1l1	2116	264
Apex1	1307	263
Dcaf4	4113	263
Gpn2	1356	263
Gtpbp6	1615	263
Mrpl4	1287	263
Rps6ka4	3106	263
Yod1	3827	263
Lztfl1	3421	262
Nckipsd	2870	262
Plekhm3	8562	262
Plxna3	6943	262
St6galnac4	7635	262
Agk	2225	261
Lrdd	2900	261
Rab40c	2466	261
Ripk3	5716	261
Tmem18	2958	261
Wls	5457	261
1700052K11Rik	2413	260
A230050P20Rik	1683	260
Exosc6	1261	260
Fes	2762	260
Glb1	2353	260
Aldh3b1	1832	259
Ccne1	1956	259
Fndc3b	6875	259
Rnaseh2a	2044	259
Tctn1	2050	259
Tuba4a	2053	259
Wdr8	1600	259
Zfp808	3114	259
2210015D19Rik	1840	258
Jrk	5529	258
Mccc1	2979	258
Mfng	1834	258
Mrpl22	744	258
Slc24a6	8422	258
Snora17	132	258
Spag1	3219	258
2610035D17Rik	1848	257
BC030867	2543	257
Cx3cr1	3753	257
Gmppb	1789	257
Pxmp4	1468	257
Sirt6	3371	257
Slc35a2	3968	257
Zdhhc12	2346	257
D17H6S53E	2126	256
Ipo4	3611	256
Tmem39a	8151	256
Wdr5b	1785	256
Yipf2	8071	256
Dhrs11	1421	255
Lcmt2	3407	255
Ndufaf3	1067	255
Nek1	4264	255
Slc25a40	2780	255
Spata6	2438	255
Tmem147	868	255
Zc3h12d	4093	255
